budget_year,department,fund_code,account_type,account_category,amount
FY20,Public Services,1010,Expense,Other Services and Charges,10983
FY20,Public Services,1010,Expense,Other Services and Charges,4550
FY20,Public Services,1010,Expense,Other Services and Charges,510
FY20,Public Services,1010,Expense,Other Services and Charges,4299
FY20,Public Services,2020,Expense,Supplies,16500
FY20,Public Services,2020,Expense,Other Financing,-10000
FY20,Public Services,2020,Expense,Personnel Services,176511
FY20,Public Services,2020,Expense,Personnel Services,5413
FY20,Public Services,2020,Expense,Personnel Services,14021
FY20,Public Services,2020,Expense,Personnel Services,45204
FY20,Public Services,2020,Expense,Personnel Services,15069
FY20,Public Services,2020,Expense,Personnel Services,40023
FY20,Public Services,2020,Expense,Personnel Services,209
FY20,Public Services,2020,Expense,Other Services and Charges,118360
FY20,Public Services,2020,Expense,Other Services and Charges,9434
FY20,Public Services,2020,Expense,Other Services and Charges,900
FY20,Public Services,2020,Expense,Other Services and Charges,254
FY20,Public Services,2020,Expense,Other Services and Charges,719
FY20,Public Services,2020,Expense,Other Services and Charges,14347
FY20,Public Services,2020,Expense,Other Services and Charges,500
FY20,Public Services,2020,Expense,Other Services and Charges,1400
FY20,Public Services,2020,Expense,Other Services and Charges,1576
FY20,Public Services,2020,Expense,Other Services and Charges,94258
FY20,Public Services,2020,Expense,Other Services and Charges,2275
FY20,Public Services,2020,Expense,Other Services and Charges,714
FY20,Public Services,2020,Expense,Other Services and Charges,7574
FY20,Public Services,2020,Expense,Other Services and Charges,21979
FY20,Public Services,2030,Expense,Supplies,22000
FY20,Public Services,2030,Expense,Other Financing,-16000
FY20,Public Services,2030,Expense,Personnel Services,275877
FY20,Public Services,2030,Expense,Personnel Services,7481
FY20,Public Services,2030,Expense,Personnel Services,21728
FY20,Public Services,2030,Expense,Personnel Services,72408
FY20,Public Services,2030,Expense,Personnel Services,23583
FY20,Public Services,2030,Expense,Personnel Services,62577
FY20,Public Services,2030,Expense,Personnel Services,317
FY20,Public Services,2030,Expense,Other Services and Charges,36000
FY20,Public Services,2030,Expense,Other Services and Charges,2175
FY20,Public Services,2030,Expense,Other Services and Charges,795
FY20,Public Services,2030,Expense,Other Services and Charges,1335
FY20,Public Services,2030,Expense,Other Services and Charges,26352
FY20,Public Services,2030,Expense,Other Services and Charges,1500
FY20,Public Services,2030,Expense,Other Services and Charges,2500
FY20,Public Services,2030,Expense,Other Services and Charges,2252
FY20,Public Services,2030,Expense,Other Services and Charges,110952
FY20,Public Services,2030,Expense,Other Services and Charges,2275
FY20,Public Services,2030,Expense,Other Services and Charges,714
FY20,Public Services,2030,Expense,Other Services and Charges,14125
FY20,Public Services,2030,Expense,Other Services and Charges,44225
FY20,Public Services,1010,Expense,Personnel Services,231300
FY20,Public Services,1010,Expense,Personnel Services,17712
FY20,Public Services,1010,Expense,Personnel Services,56388
FY20,Public Services,1010,Expense,Personnel Services,19764
FY20,Public Services,1010,Expense,Personnel Services,52332
FY20,Public Services,1010,Expense,Personnel Services,324
FY20,Public Services,1010,Expense,Other Services and Charges,12127
FY20,Public Services,1010,Revenue,Licenses & Permits,416841
FY20,Public Services,1010,Revenue,Charges for Services,50026
FY20,Public Services,1010,Revenue,Charges for Services,37822
FY20,Public Services,5840,Expense,Supplies,7150
FY20,Public Services,5840,Expense,Other Services and Charges,1200
FY20,Public Services,5840,Expense,Other Services and Charges,39850
FY20,Public Services,5840,Revenue,Charges for Services,105647
FY20,Public Services,5840,Expense,Supplies,250
FY20,Public Services,5840,Expense,Supplies,9262
FY20,Public Services,5840,Expense,Other Services and Charges,7620
FY20,Public Services,5840,Revenue,Charges for Services,14249
FY20,Public Services,5840,Revenue,Charges for Services,9525
FY20,Public Services,5840,Expense,Supplies,2650
FY20,Public Services,5840,Expense,Capital Outlays,2000
FY20,Public Services,5840,Expense,Other Financing,25000
FY20,Public Services,5840,Expense,Personnel Services,13836
FY20,Public Services,5840,Expense,Personnel Services,76777
FY20,Public Services,5840,Expense,Personnel Services,6941
FY20,Public Services,5840,Expense,Personnel Services,4620
FY20,Public Services,5840,Expense,Personnel Services,1188
FY20,Public Services,5840,Expense,Personnel Services,3120
FY20,Public Services,5840,Expense,Personnel Services,2922
FY20,Public Services,5840,Expense,Other Services and Charges,14000
FY20,Public Services,5840,Expense,Other Services and Charges,240
FY20,Public Services,5840,Expense,Other Services and Charges,3516
FY20,Public Services,5840,Expense,Other Services and Charges,500
FY20,Public Services,5840,Expense,Other Services and Charges,1500
FY20,Public Services,5840,Expense,Other Services and Charges,7500
FY20,Public Services,5840,Expense,Other Services and Charges,1800
FY20,Public Services,5840,Expense,Other Services and Charges,1320
FY20,Public Services,5840,Expense,Other Services and Charges,5308
FY20,Public Services,5840,Expense,Other Services and Charges,19
FY20,Public Services,5840,Expense,Other Services and Charges,4172
FY20,Public Services,5840,Expense,Other Services and Charges,46753
FY20,Public Services,5840,Revenue,Charges for Services,339749
FY20,Public Services,5840,Revenue,Investment Income & Rentals,7500
FY20,Public Services,5840,Expense,Supplies,27673
FY20,Public Services,5840,Expense,Other Services and Charges,900
FY20,Public Services,5840,Expense,Other Services and Charges,1000
FY20,Public Services,5840,Revenue,Charges for Services,64355
FY20,Public Services,5840,Expense,Supplies,38000
FY20,Public Services,5840,Expense,Capital Outlays,1000
FY20,Public Services,5840,Expense,Capital Outlays,6803
FY20,Public Services,5840,Expense,Personnel Services,55216
FY20,Public Services,5840,Expense,Personnel Services,77955
FY20,Public Services,5840,Expense,Personnel Services,6853
FY20,Public Services,5840,Expense,Personnel Services,10713
FY20,Public Services,5840,Expense,Personnel Services,12312
FY20,Public Services,5840,Expense,Personnel Services,4716
FY20,Public Services,5840,Expense,Personnel Services,12496
FY20,Public Services,5840,Expense,Personnel Services,3026
FY20,Public Services,5840,Expense,Other Services and Charges,5024
FY20,Public Services,5840,Expense,Other Services and Charges,347
FY20,Public Services,5840,Expense,Other Services and Charges,600
FY20,Public Services,5840,Expense,Other Services and Charges,600
FY20,Public Services,5840,Expense,Other Services and Charges,8500
FY20,Public Services,5840,Expense,Other Services and Charges,7900
FY20,Public Services,5840,Expense,Other Services and Charges,12700
FY20,Public Services,5840,Expense,Supplies,4000
FY20,Public Services,5840,Revenue,Charges for Services,90819
FY20,Public Services,5840,Expense,Other Services and Charges,3257
FY20,Public Services,5840,Revenue,Other Revenues,1500
FY20,Public Services,2020,Expense,Supplies,5000
FY20,Public Services,2020,Revenue,Charges for Services,195000
FY20,Public Services,2020,Expense,Supplies,1000
FY20,Public Services,2020,Expense,Personnel Services,101875
FY20,Public Services,2020,Expense,Personnel Services,7791
FY20,Public Services,2020,Expense,Personnel Services,23100
FY20,Public Services,2020,Expense,Personnel Services,8719
FY20,Public Services,2020,Expense,Personnel Services,23062
FY20,Public Services,2020,Expense,Personnel Services,144
FY20,Public Services,2020,Expense,Other Services and Charges,250000
FY20,Public Services,2020,Expense,Other Services and Charges,1200
FY20,Public Services,2020,Expense,Other Services and Charges,1000
FY20,Public Services,2020,Expense,Other Services and Charges,1632
FY20,Public Services,2020,Expense,Supplies,140000
FY20,Public Services,2020,Expense,Supplies,1000
FY20,Public Services,2020,Expense,Capital Outlays,10000
FY20,Public Services,2020,Expense,Personnel Services,391482
FY20,Public Services,2020,Expense,Personnel Services,2500
FY20,Public Services,2020,Expense,Personnel Services,30141
FY20,Public Services,2020,Expense,Personnel Services,112860
FY20,Public Services,2020,Expense,Personnel Services,33489
FY20,Public Services,2020,Expense,Personnel Services,88629
FY20,Public Services,2020,Expense,Personnel Services,559
FY20,Public Services,2020,Expense,Other Services and Charges,13146
FY20,Public Services,2020,Expense,Other Services and Charges,1000
FY20,Public Services,2020,Expense,Other Services and Charges,68364
FY20,Public Services,2020,Expense,Other Services and Charges,3000
FY20,Public Services,2020,Expense,Other Services and Charges,5000
FY20,Public Services,2020,Expense,Other Services and Charges,5000
FY20,Public Services,2020,Expense,Other Services and Charges,1500
FY20,Public Services,2020,Expense,Other Services and Charges,4619
FY20,Public Services,2020,Expense,Other Services and Charges,117597
FY20,Public Services,2020,Expense,Other Services and Charges,58243
FY20,Public Services,2020,Expense,Other Services and Charges,68666
FY20,Public Services,2020,Expense,Other Services and Charges,6978
FY20,Public Services,2020,Revenue,Other Revenues,10000
FY20,Public Services,2020,Revenue,Charges for Services,10000
FY20,Public Services,2020,Revenue,Investment Income & Rentals,28800
FY20,Public Services,4090,Expense,Capital Outlays,1490000
FY20,Public Services,4090,Revenue,State Grants,250000
FY20,Public Services,4090,Revenue,Federal Grants,690000
FY20,Public Services,4090,Revenue,Other Financing Sources,550000
FY20,Public Services,2020,Revenue,Federal Grants,480000
FY20,Public Services,2020,Expense,Supplies,550000
FY20,Public Services,2020,Expense,Supplies,2500
FY20,Public Services,2020,Expense,Capital Outlays,10000
FY20,Public Services,2020,Expense,Capital Outlays,27201
FY20,Public Services,2020,Expense,Other Financing,-200000
FY20,Public Services,2020,Expense,Personnel Services,1048864
FY20,Public Services,2020,Expense,Personnel Services,10000
FY20,Public Services,2020,Expense,Personnel Services,5000
FY20,Public Services,2020,Expense,Personnel Services,75000
FY20,Public Services,2020,Expense,Personnel Services,87138
FY20,Public Services,2020,Expense,Personnel Services,230952
FY20,Public Services,2020,Expense,Personnel Services,84846
FY20,Public Services,2020,Expense,Personnel Services,224692
FY20,Public Services,2020,Expense,Personnel Services,1569
FY20,Public Services,2020,Expense,Other Services and Charges,1124556
FY20,Public Services,2020,Expense,Other Services and Charges,20000
FY20,Public Services,2020,Expense,Other Services and Charges,7000
FY20,Public Services,2020,Expense,Other Services and Charges,250
FY20,Public Services,2020,Expense,Other Services and Charges,5000
FY20,Public Services,2020,Expense,Other Services and Charges,10000
FY20,Public Services,2020,Expense,Other Services and Charges,1000
FY20,Public Services,2020,Expense,Other Services and Charges,1500
FY20,Public Services,2020,Expense,Other Services and Charges,335000
FY20,Public Services,2020,Expense,Other Services and Charges,101500
FY20,Public Services,2020,Expense,Other Services and Charges,3064
FY20,Public Services,2020,Expense,Other Services and Charges,119219
FY20,Public Services,2020,Expense,Other Services and Charges,336894
FY20,Public Services,2020,Expense,Other Services and Charges,18769
FY20,Public Services,2020,Expense,Other Services and Charges,2000
FY20,Public Services,2020,Expense,Other Services and Charges,68666
FY20,Public Services,2020,Expense,Other Services and Charges,199107
FY20,Public Services,2020,Expense,Other Services and Charges,7000
FY20,Public Services,2020,Revenue,Other Revenues,25000
FY20,Public Services,2020,Revenue,Charges for Services,800000
FY20,Public Services,2020,Revenue,Charges for Services,125000
FY20,Public Services,2020,Revenue,Charges for Services,1500
FY20,Public Services,2020,Revenue,Investment Income & Rentals,15040
FY20,Public Services,1010,Expense,Supplies,499288
FY20,Public Services,1010,Expense,Supplies,7200
FY20,Public Services,1010,Expense,Capital Outlays,10000
FY20,Public Services,1010,Expense,Other Financing,-300000
FY20,Public Services,1010,Expense,Personnel Services,741731
FY20,Public Services,1010,Expense,Personnel Services,4536
FY20,Public Services,1010,Expense,Personnel Services,96000
FY20,Public Services,1010,Expense,Personnel Services,56778
FY20,Public Services,1010,Expense,Personnel Services,167508
FY20,Public Services,1010,Expense,Personnel Services,61348
FY20,Public Services,1010,Expense,Personnel Services,162434
FY20,Public Services,1010,Expense,Personnel Services,1031
FY20,Public Services,1010,Expense,Other Services and Charges,1086612
FY20,Public Services,1010,Expense,Other Services and Charges,17040
FY20,Public Services,1010,Expense,Other Services and Charges,4737
FY20,Public Services,1010,Expense,Other Services and Charges,20008
FY20,Public Services,1010,Expense,Other Services and Charges,10000
FY20,Public Services,1010,Expense,Other Services and Charges,1000
FY20,Public Services,1010,Expense,Other Services and Charges,20000
FY20,Public Services,1010,Expense,Other Services and Charges,1648000
FY20,Public Services,1010,Expense,Other Services and Charges,10000
FY20,Public Services,1010,Expense,Other Services and Charges,6373
FY20,Public Services,1010,Expense,Other Services and Charges,90373
FY20,Public Services,1010,Expense,Other Services and Charges,253261
FY20,Public Services,1010,Expense,Other Services and Charges,11564
FY20,Public Services,1010,Expense,Other Services and Charges,510
FY20,Public Services,1010,Expense,Other Services and Charges,1200
FY20,Public Services,1010,Expense,Other Services and Charges,47115
FY20,Public Services,1010,Revenue,Other Revenues,36000
FY20,Public Services,1010,Revenue,Charges for Services,917664
FY20,Public Services,1010,Revenue,Charges for Services,1000
FY20,Public Services,1010,Revenue,Charges for Services,210000
FY20,Public Services,1010,Revenue,Charges for Services,2000
FY20,Public Services,1010,Revenue,Charges for Services,978500
FY20,Public Services,2080,Expense,Supplies,132500
FY20,Public Services,2080,Expense,Supplies,3500
FY20,Public Services,2080,Expense,Capital Outlays,15000
FY20,Public Services,2080,Expense,Other Financing,-24705
FY20,Public Services,2080,Expense,Personnel Services,492209
FY20,Public Services,2080,Expense,Personnel Services,1000
FY20,Public Services,2080,Expense,Personnel Services,164648
FY20,Public Services,2080,Expense,Personnel Services,45000
FY20,Public Services,2080,Expense,Personnel Services,53748
FY20,Public Services,2080,Expense,Personnel Services,129648
FY20,Public Services,2080,Expense,Personnel Services,41266
FY20,Public Services,2080,Expense,Personnel Services,109195
FY20,Public Services,2080,Expense,Personnel Services,5310
FY20,Public Services,2080,Expense,Other Services and Charges,118975
FY20,Public Services,2080,Expense,Other Services and Charges,375854
FY20,Public Services,2080,Expense,Other Services and Charges,12453
FY20,Public Services,2080,Expense,Other Services and Charges,57962
FY20,Public Services,2080,Expense,Other Services and Charges,4750
FY20,Public Services,2080,Expense,Other Services and Charges,909
FY20,Public Services,2080,Expense,Other Services and Charges,1500
FY20,Public Services,2080,Expense,Other Services and Charges,175000
FY20,Public Services,2080,Expense,Other Services and Charges,36100
FY20,Public Services,2080,Expense,Other Services and Charges,143500
FY20,Public Services,2080,Expense,Other Services and Charges,31500
FY20,Public Services,2080,Expense,Other Services and Charges,100425
FY20,Public Services,2080,Expense,Other Services and Charges,266082
FY20,Public Services,2080,Expense,Other Services and Charges,179361
FY20,Public Services,2080,Expense,Other Services and Charges,239336
FY20,Public Services,2080,Expense,Other Services and Charges,4171
FY20,Public Services,2080,Expense,Other Services and Charges,2550
FY20,Public Services,2080,Expense,Other Services and Charges,173932
FY20,Public Services,2080,Revenue,Licenses & Permits,5000
FY20,Public Services,2080,Revenue,Charges for Services,52000
FY20,Public Services,2080,Revenue,Charges for Services,500
FY20,Public Services,2080,Expense,Supplies,3900
FY20,Public Services,2080,Expense,Supplies,2100
FY20,Public Services,2080,Expense,Personnel Services,22586
FY20,Public Services,2080,Expense,Personnel Services,1728
FY20,Public Services,2080,Expense,Personnel Services,856
FY20,Public Services,2080,Revenue,Charges for Services,50752
FY20,Public Services,2080,Expense,Supplies,8570
FY20,Public Services,2080,Expense,Supplies,1554
FY20,Public Services,2080,Expense,Capital Outlays,7200
FY20,Public Services,2080,Expense,Capital Outlays,1700
FY20,Public Services,2080,Expense,Other Financing,-27599
FY20,Public Services,2080,Expense,Personnel Services,550177
FY20,Public Services,2080,Expense,Personnel Services,4797
FY20,Public Services,2080,Expense,Personnel Services,42440
FY20,Public Services,2080,Expense,Personnel Services,115476
FY20,Public Services,2080,Expense,Personnel Services,47038
FY20,Public Services,2080,Expense,Personnel Services,124500
FY20,Public Services,2080,Expense,Personnel Services,768
FY20,Public Services,2080,Expense,Other Services and Charges,12000
FY20,Public Services,2080,Expense,Other Services and Charges,13000
FY20,Public Services,2080,Expense,Other Services and Charges,1559
FY20,Public Services,2080,Expense,Other Services and Charges,550
FY20,Public Services,2080,Expense,Other Services and Charges,4440
FY20,Public Services,2080,Expense,Other Services and Charges,2440
FY20,Public Services,2080,Expense,Other Services and Charges,15000
FY20,Public Services,2080,Expense,Other Services and Charges,4300
FY20,Public Services,2080,Expense,Other Services and Charges,25788
FY20,Public Services,2080,Expense,Other Services and Charges,45667
FY20,Public Services,2080,Expense,Other Services and Charges,5243
FY20,Public Services,2080,Expense,Other Services and Charges,3600
FY20,Public Services,2080,Expense,Other Services and Charges,163144
FY20,Public Services,2080,Revenue,Other Financing Sources,6433062
FY20,Public Services,2080,Revenue,Contribution from Local Units,57000
FY20,Public Services,2081,Expense,Other Financing,244800
FY20,Public Services,2080,Expense,Supplies,9800
FY20,Public Services,2080,Expense,Supplies,1500
FY20,Public Services,2080,Expense,Capital Outlays,23000
FY20,Public Services,2080,Expense,Other Financing,-9357
FY20,Public Services,2080,Expense,Personnel Services,186513
FY20,Public Services,2080,Expense,Personnel Services,13300
FY20,Public Services,2080,Expense,Personnel Services,14257
FY20,Public Services,2080,Expense,Personnel Services,47724
FY20,Public Services,2080,Expense,Personnel Services,15946
FY20,Public Services,2080,Expense,Personnel Services,42210
FY20,Public Services,2080,Expense,Personnel Services,780
FY20,Public Services,2080,Expense,Other Services and Charges,10000
FY20,Public Services,2080,Expense,Other Services and Charges,71901
FY20,Public Services,2080,Expense,Other Services and Charges,3344
FY20,Public Services,2080,Expense,Other Services and Charges,1574
FY20,Public Services,2080,Expense,Other Services and Charges,-357
FY20,Public Services,2080,Expense,Other Services and Charges,35000
FY20,Public Services,2080,Expense,Other Services and Charges,1600
FY20,Public Services,2080,Expense,Other Services and Charges,11000
FY20,Public Services,2080,Expense,Other Services and Charges,18000
FY20,Public Services,2080,Expense,Other Services and Charges,3938
FY20,Public Services,2080,Expense,Other Services and Charges,43558
FY20,Public Services,2080,Expense,Other Services and Charges,20694
FY20,Public Services,2080,Expense,Other Services and Charges,2465
FY20,Public Services,2080,Expense,Other Services and Charges,3600
FY20,Public Services,2080,Expense,Other Services and Charges,21741
FY20,Public Services,2080,Revenue,Licenses & Permits,85502
FY20,Public Services,2080,Revenue,Charges for Services,12742
FY20,Public Services,2080,Revenue,Charges for Services,75000
FY20,Public Services,2080,Revenue,Other Financing Sources,297500
FY20,Public Services,2080,Revenue,Investment Income & Rentals,71533
FY20,Public Services,2080,Revenue,Investment Income & Rentals,62621
FY20,Public Services,2080,Revenue,Charges for Services,7425
FY20,Public Services,2080,Revenue,Charges for Services,63500
FY20,Public Services,2080,Revenue,Investment Income & Rentals,675
FY20,Public Services,4010,Expense,Capital Outlays,300000
FY20,Public Services,4010,Expense,Capital Outlays,376000
FY20,Public Services,4010,Revenue,Other Financing Sources,676000
FY20,Public Services,5080,Expense,Other Services and Charges,115000
FY20,Public Services,5080,Expense,Other Services and Charges,97000
FY20,Public Services,5080,Expense,Other Services and Charges,26500
FY20,Public Services,5080,Revenue,Other Revenues,118150
FY20,Public Services,5080,Revenue,Other Revenues,123500
FY20,Public Services,2081,Expense,Supplies,50000
FY20,Public Services,2081,Expense,Personnel Services,58908
FY20,Public Services,2081,Expense,Personnel Services,100
FY20,Public Services,2081,Expense,Personnel Services,49896
FY20,Public Services,2081,Expense,Personnel Services,3000
FY20,Public Services,2081,Expense,Personnel Services,8554
FY20,Public Services,2081,Expense,Personnel Services,12780
FY20,Public Services,2081,Expense,Personnel Services,4620
FY20,Public Services,2081,Expense,Personnel Services,12240
FY20,Public Services,2081,Expense,Personnel Services,1963
FY20,Public Services,2081,Expense,Other Services and Charges,38265
FY20,Public Services,2081,Expense,Other Services and Charges,1500
FY20,Public Services,2081,Expense,Other Services and Charges,104
FY20,Public Services,2081,Expense,Other Services and Charges,243
FY20,Public Services,2081,Expense,Other Services and Charges,147484
FY20,Public Services,2081,Expense,Other Services and Charges,33981
FY20,Public Services,2081,Expense,Other Services and Charges,5700
FY20,Public Services,2081,Expense,Other Services and Charges,30000
FY20,Public Services,2080,Expense,Personnel Services,5294
FY20,Public Services,2080,Expense,Personnel Services,405
FY20,Public Services,2080,Expense,Personnel Services,201
FY20,Public Services,2080,Revenue,Charges for Services,13940
FY20,Public Services,2080,Expense,Supplies,10000
FY20,Public Services,2080,Expense,Other Financing,-3891
FY20,Public Services,2080,Expense,Personnel Services,81165
FY20,Public Services,2080,Expense,Personnel Services,17892
FY20,Public Services,2080,Expense,Personnel Services,7583
FY20,Public Services,2080,Expense,Personnel Services,19248
FY20,Public Services,2080,Expense,Personnel Services,6944
FY20,Public Services,2080,Expense,Personnel Services,18357
FY20,Public Services,2080,Expense,Personnel Services,786
FY20,Public Services,2080,Expense,Personnel Services,15000
FY20,Public Services,2080,Expense,Other Services and Charges,4000
FY20,Public Services,2080,Expense,Other Services and Charges,9700
FY20,Public Services,2080,Expense,Other Services and Charges,13638
FY20,Public Services,2080,Expense,Other Services and Charges,1452
FY20,Public Services,2080,Expense,Other Services and Charges,-86
FY20,Public Services,2080,Expense,Other Services and Charges,56793
FY20,Public Services,2080,Expense,Other Services and Charges,5119
FY20,Public Services,2080,Expense,Other Services and Charges,21742
FY20,Public Services,2080,Revenue,Other Revenues,15000
FY20,Public Services,2080,Revenue,Charges for Services,1500
FY20,Public Services,2080,Revenue,Charges for Services,30000
FY20,Public Services,2080,Expense,Supplies,2150
FY20,Public Services,2080,Expense,Supplies,250
FY20,Public Services,2080,Expense,Personnel Services,35624
FY20,Public Services,2080,Expense,Personnel Services,2725
FY20,Public Services,2080,Expense,Personnel Services,1350
FY20,Public Services,2080,Expense,Other Services and Charges,19020
FY20,Public Services,2080,Revenue,Charges for Services,750
FY20,Public Services,2080,Revenue,Charges for Services,80000
FY20,Public Services,2080,Revenue,Charges for Services,1750
FY20,Public Services,2080,Expense,Supplies,1200
FY20,Public Services,2080,Expense,Personnel Services,12600
FY20,Public Services,2080,Expense,Personnel Services,964
FY20,Public Services,2080,Expense,Personnel Services,476
FY20,Public Services,2080,Revenue,Charges for Services,960
FY20,Public Services,2081,Expense,Personnel Services,54549
FY20,Public Services,2081,Expense,Personnel Services,4186
FY20,Public Services,2081,Expense,Personnel Services,14628
FY20,Public Services,2081,Expense,Personnel Services,4664
FY20,Public Services,2081,Expense,Personnel Services,12321
FY20,Public Services,2081,Expense,Personnel Services,72
FY20,Public Services,2081,Expense,Other Services and Charges,700
FY20,Public Services,2081,Expense,Other Services and Charges,-29
FY20,Public Services,2081,Expense,Other Services and Charges,758
FY20,Public Services,2081,Expense,Other Services and Charges,42152
FY20,Public Services,2081,Expense,Supplies,2700
FY20,Public Services,2081,Expense,Supplies,750
FY20,Public Services,2081,Expense,Personnel Services,276877
FY20,Public Services,2081,Expense,Personnel Services,1092
FY20,Public Services,2081,Expense,Personnel Services,21265
FY20,Public Services,2081,Expense,Personnel Services,10494
FY20,Public Services,2081,Expense,Other Services and Charges,1474
FY20,Public Services,2080,Expense,Supplies,137394
FY20,Public Services,2080,Expense,Supplies,6282
FY20,Public Services,2080,Expense,Capital Outlays,21000
FY20,Public Services,2080,Expense,Other Financing,-34447
FY20,Public Services,2080,Expense,Personnel Services,708984
FY20,Public Services,2080,Expense,Personnel Services,2507
FY20,Public Services,2080,Expense,Personnel Services,32032
FY20,Public Services,2080,Expense,Personnel Services,53200
FY20,Public Services,2080,Expense,Personnel Services,60752
FY20,Public Services,2080,Expense,Personnel Services,212472
FY20,Public Services,2080,Expense,Personnel Services,60617
FY20,Public Services,2080,Expense,Personnel Services,160443
FY20,Public Services,2080,Expense,Personnel Services,2216
FY20,Public Services,2080,Expense,Other Services and Charges,285660
FY20,Public Services,2080,Expense,Other Services and Charges,98877
FY20,Public Services,2080,Expense,Other Services and Charges,3917
FY20,Public Services,2080,Expense,Other Services and Charges,3620
FY20,Public Services,2080,Expense,Other Services and Charges,2375
FY20,Public Services,2080,Expense,Other Services and Charges,7155
FY20,Public Services,2080,Expense,Other Services and Charges,4560
FY20,Public Services,2080,Expense,Other Services and Charges,1798
FY20,Public Services,2080,Expense,Other Services and Charges,141107
FY20,Public Services,2080,Expense,Other Services and Charges,145799
FY20,Public Services,2080,Expense,Other Services and Charges,447573
FY20,Public Services,2080,Expense,Other Services and Charges,41708
FY20,Public Services,2080,Expense,Other Services and Charges,173932
FY20,Public Services,2080,Revenue,Other Financing Sources,391067
FY20,Public Services,2080,Revenue,Other Financing Sources,140000
FY20,Public Services,2080,Expense,Supplies,3900
FY20,Public Services,2080,Expense,Supplies,400
FY20,Public Services,2080,Expense,Personnel Services,48965
FY20,Public Services,2080,Expense,Personnel Services,3746
FY20,Public Services,2080,Expense,Personnel Services,1856
FY20,Public Services,2080,Revenue,Charges for Services,89595
FY20,Public Services,2081,Expense,Other Services and Charges,1303437
FY20,Public Services,2081,Expense,Other Services and Charges,7202
FY20,Public Services,2081,Expense,Supplies,350
FY20,Public Services,2081,Expense,Personnel Services,14135
FY20,Public Services,2081,Expense,Personnel Services,1081
FY20,Public Services,2081,Expense,Personnel Services,536
FY20,Public Services,2080,Expense,Supplies,3500
FY20,Public Services,2080,Expense,Supplies,7050
FY20,Public Services,2080,Expense,Personnel Services,28217
FY20,Public Services,2080,Expense,Personnel Services,2159
FY20,Public Services,2080,Expense,Personnel Services,1069
FY20,Public Services,2080,Expense,Other Services and Charges,100
FY20,Public Services,2080,Revenue,Charges for Services,64550
FY20,Public Services,2080,Expense,Supplies,2150
FY20,Public Services,2080,Expense,Personnel Services,21821
FY20,Public Services,2080,Expense,Personnel Services,1669
FY20,Public Services,2080,Expense,Personnel Services,827
FY20,Public Services,2080,Revenue,Investment Income & Rentals,90862
FY20,Public Services,2081,Expense,Supplies,25000
FY20,Public Services,2081,Expense,Other Services and Charges,2139904
FY20,Public Services,2081,Expense,Other Services and Charges,7492
FY20,Public Services,2081,Expense,Other Services and Charges,12004
FY20,Public Services,5900,Expense,Supplies,3000
FY20,Public Services,5900,Expense,Debt Service,13025395
FY20,Public Services,5900,Expense,Debt Service,328000
FY20,Public Services,5900,Expense,Other Financing,13633000
FY20,Public Services,5900,Expense,Other Financing,-1834000
FY20,Public Services,5900,Expense,Personnel Services,316850
FY20,Public Services,5900,Expense,Personnel Services,24248
FY20,Public Services,5900,Expense,Personnel Services,55140
FY20,Public Services,5900,Expense,Personnel Services,27078
FY20,Public Services,5900,Expense,Personnel Services,71674
FY20,Public Services,5900,Expense,Personnel Services,428
FY20,Public Services,5900,Expense,Other Services and Charges,468500
FY20,Public Services,5900,Expense,Other Services and Charges,5313
FY20,Public Services,5900,Expense,Other Services and Charges,191947
FY20,Public Services,5900,Expense,Other Services and Charges,384815
FY20,Public Services,5900,Expense,Other Services and Charges,1000
FY20,Public Services,5900,Expense,Other Services and Charges,500
FY20,Public Services,5900,Expense,Other Services and Charges,150
FY20,Public Services,5900,Expense,Other Services and Charges,3000
FY20,Public Services,5900,Expense,Other Services and Charges,29364
FY20,Public Services,5900,Expense,Other Services and Charges,1327
FY20,Public Services,5900,Expense,Other Services and Charges,10200
FY20,Public Services,5900,Expense,Other Services and Charges,17113
FY20,Public Services,5900,Expense,Other Services and Charges,674893
FY20,Public Services,5900,Revenue,Other Revenues,1000
FY20,Public Services,5900,Revenue,Other Revenues,1000
FY20,Public Services,5900,Revenue,Other Revenues,100
FY20,Public Services,5900,Revenue,Charges for Services,26125
FY20,Public Services,5900,Revenue,Charges for Services,175000
FY20,Public Services,5900,Revenue,Charges for Services,400000
FY20,Public Services,5900,Revenue,Charges for Services,4000
FY20,Public Services,5900,Revenue,Charges for Services,51123479
FY20,Public Services,5900,Revenue,Charges for Services,2473648
FY20,Public Services,5900,Revenue,Charges for Services,82178
FY20,Public Services,5900,Revenue,Charges for Services,40000
FY20,Public Services,5900,Revenue,Investment Income & Rentals,80000
FY20,Public Services,5900,Expense,Supplies,1400000
FY20,Public Services,5900,Expense,Supplies,550000
FY20,Public Services,5900,Expense,Supplies,5000
FY20,Public Services,5900,Expense,Supplies,500
FY20,Public Services,5900,Expense,Capital Outlays,100000
FY20,Public Services,5900,Expense,Capital Outlays,40000
FY20,Public Services,5900,Expense,Capital Outlays,20000
FY20,Public Services,5900,Expense,Personnel Services,5153215
FY20,Public Services,5900,Expense,Personnel Services,15000
FY20,Public Services,5900,Expense,Personnel Services,35000
FY20,Public Services,5900,Expense,Personnel Services,150000
FY20,Public Services,5900,Expense,Personnel Services,394340
