budget_year,department,account_type,fund_code,account_category,amount
FY19-20,Public Ethics Commission,Expense,1010,Services & Supplies,2000
FY19-20,Police Commission,Expense,1010,Services & Supplies,20000
FY19-20,Human Services,Expense,1010,Services & Supplies,458
FY19-20,Human Services,Expense,1010,Services & Supplies,3230
FY19-20,Human Services,Expense,1010,Services & Supplies,5991
FY19-20,Human Services,Expense,1010,Services & Supplies,4501
FY19-20,Human Services,Expense,1010,Services & Supplies,3509
FY19-20,Human Services,Expense,1010,Services & Supplies,8081
FY19-20,Human Services,Expense,1010,Services & Supplies,15000
FY19-20,Human Services,Expense,1010,Services & Supplies,70
FY19-20,Human Services,Expense,1010,Services & Supplies,11300
FY19-20,Human Services,Expense,1010,Services & Supplies,1000
FY19-20,Human Services,Expense,1010,Services & Supplies,9
FY19-20,Economic & Workforce Development,Expense,1010,Services & Supplies,670
FY19-20,Economic & Workforce Development,Expense,1010,Services & Supplies,5000
FY19-20,Economic & Workforce Development,Expense,1010,Services & Supplies,2400
FY19-20,City Council,Expense,1010,Services & Supplies,570
FY19-20,City Council,Expense,1010,Services & Supplies,550
FY19-20,City Council,Expense,1010,Services & Supplies,2440
FY19-20,City Council,Expense,1010,Services & Supplies,2530
FY19-20,City Council,Expense,1010,Services & Supplies,3040
FY19-20,City Council,Expense,1010,Services & Supplies,2760
FY19-20,City Council,Expense,1010,Services & Supplies,2540
FY19-20,City Council,Expense,1010,Services & Supplies,3000
FY19-20,City Council,Expense,1010,Services & Supplies,3030
FY19-20,Transportation,Expense,1010,Services & Supplies,4600
FY19-20,Transportation,Expense,1010,Services & Supplies,3500
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1030,Services & Supplies,2500
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1030,Services & Supplies,500
FY19-20,Human Resources Management Department,Expense,1150,Services & Supplies,800
FY19-20,City Administrator,Expense,1610,Services & Supplies,4172
FY19-20,City Administrator,Expense,1610,Services & Supplies,-4172
FY19-20,Economic & Workforce Development,Expense,1610,Services & Supplies,1697
FY19-20,Finance Department,Expense,1700,Services & Supplies,11000
FY19-20,Finance Department,Expense,1700,Services & Supplies,3500
FY19-20,Oakland Public Works,Expense,1710,Services & Supplies,5378
FY19-20,Oakland Public Works,Expense,1710,Services & Supplies,13725
FY19-20,Oakland Public Works,Expense,1710,Services & Supplies,2385
FY19-20,Economic & Workforce Development,Expense,1710,Services & Supplies,2000
FY19-20,Fire Department,Expense,1720,Services & Supplies,430
FY19-20,Oakland Public Works,Expense,1720,Services & Supplies,51810
FY19-20,City Clerk,Expense,1760,Services & Supplies,1675
FY19-20,Economic & Workforce Development,Expense,1770,Services & Supplies,2500
FY19-20,Human Services,Expense,1780,Services & Supplies,12000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,1567
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,65
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,732
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,100
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,1250
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,22000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,-7109
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,1924
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,556
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,2100
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,3000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,232
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,192
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,187
FY19-20,Human Services,Expense,2102,Services & Supplies,300
FY19-20,Human Services,Expense,2103,Services & Supplies,1235
FY19-20,Human Services,Expense,2103,Services & Supplies,932
FY19-20,Human Services,Expense,2103,Services & Supplies,-932
FY19-20,Human Services,Expense,2108,Services & Supplies,14431
FY19-20,Human Services,Expense,2120,Services & Supplies,2285
FY19-20,Human Services,Expense,2120,Services & Supplies,5492
FY19-20,Human Services,Expense,2128,Services & Supplies,1500
FY19-20,Human Services,Expense,2128,Services & Supplies,10261
FY19-20,Human Services,Expense,2128,Services & Supplies,-3910
FY19-20,Human Services,Expense,2128,Services & Supplies,60550
FY19-20,Human Services,Expense,2128,Services & Supplies,30254
FY19-20,Human Services,Expense,2128,Services & Supplies,7
FY19-20,Human Services,Expense,2128,Services & Supplies,9
FY19-20,Human Services,Expense,2128,Services & Supplies,3000
FY19-20,Human Services,Expense,2152,Services & Supplies,3500
FY19-20,Human Services,Expense,2160,Services & Supplies,5232
FY19-20,Human Services,Expense,2160,Services & Supplies,3417
FY19-20,Human Services,Expense,2160,Services & Supplies,3540
FY19-20,Human Services,Expense,2160,Services & Supplies,-2595
FY19-20,Economic & Workforce Development,Expense,2195,Services & Supplies,6260
FY19-20,Economic & Workforce Development,Expense,2195,Services & Supplies,681
FY19-20,Economic & Workforce Development,Expense,2195,Services & Supplies,2659
FY19-20,Transportation,Expense,2211,Services & Supplies,6000
FY19-20,Transportation,Expense,2211,Services & Supplies,8360
FY19-20,Transportation,Expense,2211,Services & Supplies,2000
FY19-20,Human Services,Expense,2213,Services & Supplies,5000
FY19-20,Transportation,Expense,2232,Services & Supplies,27560
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,500
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,129536
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,10000
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,3200
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,800
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1500
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,200
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1700
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,5000
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,700
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1600
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1500
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,3000
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,5100
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,2300
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,200
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1400
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1800
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,7000
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1800
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,600
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1500
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,10000
FY19-20,Fire Department,Expense,2250,Services & Supplies,13049
FY19-20,Police Department,Expense,2252,Services & Supplies,5000
FY19-20,Police Department,Expense,2252,Services & Supplies,5000
FY19-20,Police Department,Expense,2252,Services & Supplies,15000
FY19-20,Human Services,Expense,2252,Services & Supplies,500
FY19-20,Oakland Public Works,Expense,2310,Services & Supplies,9476
FY19-20,Oakland Public Works,Expense,2310,Services & Supplies,1750
FY19-20,Police Department,Expense,2411,Services & Supplies,10000
FY19-20,Housing & Community Development,Expense,2413,Services & Supplies,13000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,15000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,30000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,8333
FY19-20,Planning & Building,Expense,2415,Services & Supplies,2900
FY19-20,Planning & Building,Expense,2415,Services & Supplies,15100
FY19-20,Planning & Building,Expense,2415,Services & Supplies,5798
FY19-20,Planning & Building,Expense,2415,Services & Supplies,13298
FY19-20,Planning & Building,Expense,2415,Services & Supplies,19202
FY19-20,Planning & Building,Expense,2415,Services & Supplies,-13298
FY19-20,Planning & Building,Expense,2415,Services & Supplies,30000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,11865
FY19-20,Planning & Building,Expense,2415,Services & Supplies,11435
FY19-20,Planning & Building,Expense,2415,Services & Supplies,20000
FY19-20,Transportation,Expense,2415,Services & Supplies,12000
FY19-20,Transportation,Expense,2415,Services & Supplies,28000
FY19-20,Police Department,Expense,2416,Services & Supplies,401
FY19-20,Transportation,Expense,2416,Services & Supplies,4120
FY19-20,Oakland Public Works,Expense,3100,Services & Supplies,5000
FY19-20,Oakland Public Works,Expense,3100,Services & Supplies,135000
FY19-20,Oakland Public Works,Expense,3100,Services & Supplies,4000
FY19-20,Oakland Public Works,Expense,3100,Services & Supplies,12920
FY19-20,Transportation,Expense,3100,Services & Supplies,65622
FY19-20,Oakland Public Works,Expense,4100,Services & Supplies,6600
FY19-20,Information Technology,Expense,4200,Services & Supplies,5000
FY19-20,Information Technology,Expense,4300,Services & Supplies,80000
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,54060
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,2500
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,1250
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,1250
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,200
FY19-20,Finance Department,Expense,4500,Services & Supplies,500
FY19-20,Finance Department,Expense,4550,Services & Supplies,7588
FY19-20,Finance Department,Expense,4550,Services & Supplies,571
FY19-20,Finance Department,Expense,7100,Services & Supplies,3000
FY19-20,Human Resources Management Department,Expense,7130,Services & Supplies,2000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,15000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,7237
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,7878
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,500
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,2510
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,25000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,15000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,4660
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,4810
FY19-20,Human Services,Expense,7760,Services & Supplies,1660
FY19-20,Human Services,Expense,7760,Services & Supplies,26546
FY19-20,Human Services,Expense,7760,Services & Supplies,1660
FY19-20,Human Services,Expense,7760,Services & Supplies,3520
FY19-20,Human Services,Expense,7760,Services & Supplies,3622
FY19-20,Transportation,Expense,7760,Services & Supplies,1250
FY19-20,Transportation,Expense,7760,Services & Supplies,42
FY19-20,Transportation,Expense,7760,Services & Supplies,250
FY19-20,Transportation,Expense,7760,Services & Supplies,11160
FY19-20,Transportation,Expense,7760,Services & Supplies,12410
FY19-20,Transportation,Expense,7760,Services & Supplies,5000
FY19-20,Transportation,Expense,7760,Services & Supplies,2310
FY19-20,Transportation,Expense,7760,Services & Supplies,2790
FY19-20,City Administrator,Expense,1010,Services & Supplies,3900
FY19-20,City Clerk,Expense,1010,Services & Supplies,780
FY19-20,City Clerk,Expense,1010,Services & Supplies,520
FY19-20,City Clerk,Expense,1010,Services & Supplies,580
FY19-20,City Clerk,Expense,1010,Services & Supplies,720
FY19-20,City Attorney,Expense,1010,Services & Supplies,4310
FY19-20,City Attorney,Expense,1010,Services & Supplies,11500
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,200
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,2000
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,1600
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,2600
FY19-20,City Auditor,Expense,1010,Services & Supplies,2600
FY19-20,Finance Department,Expense,1010,Services & Supplies,5000
FY19-20,Finance Department,Expense,1010,Services & Supplies,70
FY19-20,Finance Department,Expense,1010,Services & Supplies,12800
FY19-20,Finance Department,Expense,1010,Services & Supplies,2400
FY19-20,Police Department,Expense,1010,Services & Supplies,1500
FY19-20,Police Department,Expense,1010,Services & Supplies,5000
FY19-20,Police Department,Expense,1010,Services & Supplies,7000
FY19-20,Police Department,Expense,1010,Services & Supplies,5000
FY19-20,Fire Department,Expense,1010,Services & Supplies,10000
FY19-20,Fire Department,Expense,1010,Services & Supplies,250
FY19-20,Fire Department,Expense,1010,Services & Supplies,2190
FY19-20,Fire Department,Expense,1010,Services & Supplies,3600
FY19-20,Fire Department,Expense,1010,Services & Supplies,3600
FY19-20,Fire Department,Expense,1010,Services & Supplies,-3600
FY19-20,Fire Department,Expense,1010,Services & Supplies,1840
FY19-20,Fire Department,Expense,1010,Services & Supplies,15000
FY19-20,Information Technology,Expense,1010,Services & Supplies,5000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Services & Supplies,1320
FY19-20,Oakland Public Library,Expense,1010,Services & Supplies,10000
FY19-20,Public Ethics Commission,Expense,1010,Services & Supplies,1500
FY19-20,Police Commission,Expense,1010,Services & Supplies,3000
FY19-20,Human Services,Expense,1010,Services & Supplies,4160
FY19-20,Human Services,Expense,1010,Services & Supplies,3740
FY19-20,Human Services,Expense,1010,Services & Supplies,4220
FY19-20,City Council,Expense,1010,Services & Supplies,1000
FY19-20,City Council,Expense,1010,Services & Supplies,260
FY19-20,Transportation,Expense,1010,Services & Supplies,2800
FY19-20,Human Resources Management Department,Expense,1150,Services & Supplies,500
FY19-20,Economic & Workforce Development,Expense,1610,Services & Supplies,10000
FY19-20,Economic & Workforce Development,Expense,1710,Services & Supplies,2000
FY19-20,Fire Department,Expense,1720,Services & Supplies,1060
FY19-20,Economic & Workforce Development,Expense,1770,Services & Supplies,1000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,336
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,909
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,2500
FY19-20,Human Services,Expense,2128,Services & Supplies,500
FY19-20,Human Services,Expense,2152,Services & Supplies,2890
FY19-20,Human Services,Expense,2213,Services & Supplies,1670
FY19-20,Transportation,Expense,2232,Services & Supplies,12710
FY19-20,Transportation,Expense,2232,Services & Supplies,11000
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,57686
FY19-20,Fire Department,Expense,2250,Services & Supplies,11611
FY19-20,Human Services,Expense,2252,Services & Supplies,500
FY19-20,Planning & Building,Expense,2415,Services & Supplies,22500
FY19-20,Planning & Building,Expense,2415,Services & Supplies,31500
FY19-20,Planning & Building,Expense,2415,Services & Supplies,22500
FY19-20,Planning & Building,Expense,2415,Services & Supplies,27000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,9000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,-9000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,27000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,9000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,-4500
FY19-20,Planning & Building,Expense,2415,Services & Supplies,22500
FY19-20,Planning & Building,Expense,2415,Services & Supplies,18000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,13500
FY19-20,Planning & Building,Expense,2415,Services & Supplies,36000
FY19-20,Oakland Public Works,Expense,3100,Services & Supplies,230
FY19-20,Oakland Public Works,Expense,4100,Services & Supplies,1000
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,730
FY19-20,Finance Department,Expense,4550,Services & Supplies,600
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,5000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,2500
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,4792
FY19-20,Human Services,Expense,7760,Services & Supplies,2180
FY19-20,Human Services,Expense,7760,Services & Supplies,2190
FY19-20,Human Services,Expense,7760,Services & Supplies,2180
FY19-20,Human Services,Expense,7760,Services & Supplies,2190
FY19-20,Human Services,Expense,7760,Services & Supplies,1950
FY19-20,Transportation,Expense,7760,Services & Supplies,278
FY19-20,Transportation,Expense,7760,Services & Supplies,833
FY19-20,Transportation,Expense,7760,Services & Supplies,5000
FY19-20,Transportation,Expense,7760,Services & Supplies,600
FY19-20,City Administrator,Expense,1010,Services & Supplies,204655
FY19-20,City Administrator,Expense,1010,Services & Supplies,930
FY19-20,City Administrator,Expense,1010,Services & Supplies,2430
FY19-20,City Clerk,Expense,1010,Services & Supplies,810
FY19-20,City Clerk,Expense,1010,Services & Supplies,1680
FY19-20,City Clerk,Expense,1010,Services & Supplies,1390
FY19-20,City Clerk,Expense,1010,Services & Supplies,1690
FY19-20,City Attorney,Expense,1010,Services & Supplies,8440
FY19-20,City Attorney,Expense,1010,Services & Supplies,33900
FY19-20,City Attorney,Expense,1010,Services & Supplies,17360
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,3300
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,10000
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,11850
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,1250
FY19-20,Human Resources Management Department,Expense,1010,Services & Supplies,14900
FY19-20,City Auditor,Expense,1010,Services & Supplies,8923
FY19-20,Finance Department,Expense,1010,Services & Supplies,10000
FY19-20,Finance Department,Expense,1010,Services & Supplies,5000
FY19-20,Finance Department,Expense,1010,Services & Supplies,390
FY19-20,Finance Department,Expense,1010,Services & Supplies,30128
FY19-20,Finance Department,Expense,1010,Services & Supplies,22758
FY19-20,Finance Department,Expense,1010,Services & Supplies,6980
FY19-20,Finance Department,Expense,1010,Services & Supplies,2000
FY19-20,Finance Department,Expense,1010,Services & Supplies,36220
FY19-20,Finance Department,Expense,1010,Services & Supplies,400
FY19-20,Finance Department,Expense,1010,Services & Supplies,20090
FY19-20,Police Department,Expense,1010,Services & Supplies,500
FY19-20,Police Department,Expense,1010,Services & Supplies,12000
FY19-20,Police Department,Expense,1010,Services & Supplies,47146
FY19-20,Police Department,Expense,1010,Services & Supplies,34000
FY19-20,Police Department,Expense,1010,Services & Supplies,11000
FY19-20,Police Department,Expense,1010,Services & Supplies,4700
FY19-20,Police Department,Expense,1010,Services & Supplies,830
FY19-20,Police Department,Expense,1010,Services & Supplies,10000
FY19-20,Police Department,Expense,1010,Services & Supplies,1000
FY19-20,Police Department,Expense,1010,Services & Supplies,61105
FY19-20,Police Department,Expense,1010,Services & Supplies,3000
FY19-20,Police Department,Expense,1010,Services & Supplies,3500
FY19-20,Police Department,Expense,1010,Services & Supplies,5500
FY19-20,Police Department,Expense,1010,Services & Supplies,5000
FY19-20,Police Department,Expense,1010,Services & Supplies,63423
FY19-20,Fire Department,Expense,1010,Services & Supplies,120
FY19-20,Fire Department,Expense,1010,Services & Supplies,3600
FY19-20,Fire Department,Expense,1010,Services & Supplies,1500
FY19-20,Fire Department,Expense,1010,Services & Supplies,5000
FY19-20,Fire Department,Expense,1010,Services & Supplies,4000
FY19-20,Fire Department,Expense,1010,Services & Supplies,-4000
FY19-20,Fire Department,Expense,1010,Services & Supplies,4000
FY19-20,Fire Department,Expense,1010,Services & Supplies,1510
FY19-20,Fire Department,Expense,1010,Services & Supplies,1510
FY19-20,Fire Department,Expense,1010,Services & Supplies,-1510
FY19-20,Fire Department,Expense,1010,Services & Supplies,1920
FY19-20,Fire Department,Expense,1010,Services & Supplies,5000
FY19-20,Fire Department,Expense,1010,Services & Supplies,4000
FY19-20,Information Technology,Expense,1010,Services & Supplies,35000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Services & Supplies,14520
FY19-20,Public Ethics Commission,Expense,1010,Services & Supplies,6000
FY19-20,Police Commission,Expense,1010,Services & Supplies,3750
FY19-20,Human Services,Expense,1010,Services & Supplies,4120
FY19-20,Non,Expense,1010,Services & Supplies,100000
FY19-20,Non,Expense,1010,Services & Supplies,-100000
FY19-20,City Council,Expense,1010,Services & Supplies,2010
FY19-20,City Council,Expense,1010,Services & Supplies,1020
FY19-20,Transportation,Expense,1010,Services & Supplies,600
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1030,Services & Supplies,1400
FY19-20,Human Resources Management Department,Expense,1150,Services & Supplies,13819
FY19-20,Fire Department,Expense,1720,Services & Supplies,500
FY19-20,City Clerk,Expense,1760,Services & Supplies,278
FY19-20,City Clerk,Expense,1760,Services & Supplies,4725
FY19-20,City Clerk,Expense,1760,Services & Supplies,-4725
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,10500
FY19-20,Human Services,Expense,2128,Services & Supplies,2311
FY19-20,Human Services,Expense,2128,Services & Supplies,-2311
FY19-20,Human Services,Expense,2128,Services & Supplies,1000
FY19-20,Human Services,Expense,2152,Services & Supplies,2000
FY19-20,Human Services,Expense,2160,Services & Supplies,1460
FY19-20,Human Services,Expense,2160,Services & Supplies,3178
FY19-20,Human Services,Expense,2213,Services & Supplies,3000
FY19-20,Transportation,Expense,2232,Services & Supplies,23020
FY19-20,Transportation,Expense,2232,Services & Supplies,1390
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,1424
FY19-20,Oakland Public Library,Expense,2241,Services & Supplies,83311
FY19-20,Oakland Public Library,Expense,2243,Services & Supplies,687665
FY19-20,Fire Department,Expense,2250,Services & Supplies,64749
FY19-20,Police Department,Expense,2252,Services & Supplies,5000
FY19-20,Police Department,Expense,2252,Services & Supplies,45000
FY19-20,Police Department,Expense,2252,Services & Supplies,10000
FY19-20,Human Services,Expense,2252,Services & Supplies,2000
FY19-20,Police Department,Expense,2411,Services & Supplies,7000
FY19-20,Housing & Community Development,Expense,2413,Services & Supplies,10000
FY19-20,Housing & Community Development,Expense,2413,Services & Supplies,300000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,154516
FY19-20,Planning & Building,Expense,2415,Services & Supplies,59258
FY19-20,Planning & Building,Expense,2415,Services & Supplies,4000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,-4000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,4000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,-4000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,9243
FY19-20,Planning & Building,Expense,2415,Services & Supplies,-9243
FY19-20,Planning & Building,Expense,2415,Services & Supplies,6000
FY19-20,Planning & Building,Expense,2415,Services & Supplies,-6000
FY19-20,City Clerk,Expense,2999,Services & Supplies,4725
FY19-20,Oakland Public Works,Expense,3100,Services & Supplies,6000
FY19-20,Oakland Public Works,Expense,3100,Services & Supplies,8000
FY19-20,Oakland Public Works,Expense,4100,Services & Supplies,5000
FY19-20,Information Technology,Expense,4200,Services & Supplies,10000
FY19-20,Information Technology,Expense,4300,Services & Supplies,6000
FY19-20,Finance Department,Expense,4550,Services & Supplies,7534
FY19-20,Information Technology,Expense,4600,Services & Supplies,11911
FY19-20,Information Technology,Expense,4600,Services & Supplies,648090
FY19-20,Information Technology,Expense,4600,Services & Supplies,45340
FY19-20,Information Technology,Expense,4600,Services & Supplies,5484
FY19-20,Finance Department,Expense,7100,Services & Supplies,2000
FY19-20,Human Resources Management Department,Expense,7130,Services & Supplies,2000
FY19-20,City Administrator,Expense,7760,Services & Supplies,5000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,17000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,1666
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,7892
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,5000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,-5000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,154951
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,2910
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,5000
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,2340
FY19-20,Transportation,Expense,7760,Services & Supplies,26
FY19-20,Transportation,Expense,7760,Services & Supplies,333
FY19-20,Transportation,Expense,7760,Services & Supplies,10724
FY19-20,Transportation,Expense,7760,Services & Supplies,110
FY19-20,Transportation,Expense,7760,Services & Supplies,5440
FY19-20,Transportation,Expense,7760,Services & Supplies,50
FY19-20,Transportation,Expense,7760,Services & Supplies,2060
FY19-20,City Administrator,Expense,1010,Services & Supplies,100
FY19-20,City Administrator,Expense,1010,Services & Supplies,50000
FY19-20,City Attorney,Expense,1010,Services & Supplies,95697
FY19-20,City Attorney,Expense,1010,Services & Supplies,-12811
FY19-20,Finance Department,Expense,1010,Services & Supplies,500
FY19-20,Police Department,Expense,1010,Services & Supplies,300
FY19-20,Police Department,Expense,1010,Services & Supplies,4000
FY19-20,Police Department,Expense,1010,Services & Supplies,5510
FY19-20,Police Department,Expense,1010,Services & Supplies,500
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Services & Supplies,50000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Services & Supplies,-50000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Services & Supplies,500
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1010,Services & Supplies,2700
FY19-20,Human Services,Expense,1010,Services & Supplies,590
FY19-20,Human Services,Expense,1010,Services & Supplies,3000
FY19-20,Human Services,Expense,1010,Services & Supplies,2500
FY19-20,Human Services,Expense,1010,Services & Supplies,3000
FY19-20,Human Services,Expense,1010,Services & Supplies,3000
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1030,Services & Supplies,50000
FY19-20,Oakland Public Works,Expense,1710,Services & Supplies,1700
FY19-20,Oakland Public Works,Expense,1710,Services & Supplies,1900
FY19-20,Oakland Public Works,Expense,1710,Services & Supplies,6000
FY19-20,Oakland Public Works,Expense,1720,Services & Supplies,90230
FY19-20,Oakland Public Works,Expense,1720,Services & Supplies,90230
FY19-20,Oakland Public Works,Expense,1720,Services & Supplies,15183
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,602
FY19-20,"Oakland Parks, Recreation & Youth Development",Expense,1820,Services & Supplies,18000
FY19-20,Housing & Community Development,Expense,2108,Services & Supplies,21600
FY19-20,Human Services,Expense,2128,Services & Supplies,7434
FY19-20,Human Services,Expense,2128,Services & Supplies,5166
FY19-20,Transportation,Expense,2211,Services & Supplies,2900
FY19-20,Transportation,Expense,2230,Services & Supplies,950
FY19-20,Transportation,Expense,2232,Services & Supplies,10470
FY19-20,Transportation,Expense,2232,Services & Supplies,82310
FY19-20,Oakland Public Works,Expense,2310,Services & Supplies,27320
FY19-20,Oakland Public Works,Expense,2310,Services & Supplies,700
FY19-20,Transportation,Expense,2310,Services & Supplies,950
FY19-20,Transportation,Expense,2310,Services & Supplies,-950
FY19-20,Planning & Building,Expense,2415,Services & Supplies,119814
FY19-20,Planning & Building,Expense,2415,Services & Supplies,-119814
FY19-20,Transportation,Expense,2416,Services & Supplies,16956
FY19-20,Oakland Public Works,Expense,3100,Services & Supplies,57830
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,46200
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,63900
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,38850
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,196080
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,5450
FY19-20,Oakland Public Works,Expense,4400,Services & Supplies,5450
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,500
FY19-20,Oakland Public Works,Expense,7760,Services & Supplies,100
FY19-20,Transportation,Expense,7760,Services & Supplies,5400
FY19-20,Transportation,Expense,2211,Services & Supplies,1500
FY19-20,Transportation,Expense,2232,Services & Supplies,364397
FY19-20,Transportation,Expense,2232,Services & Supplies,900
