budget_year,department,account_type,fund_code,account_category,amount
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3271.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3271.0
FY17-18,Transportation,Expense,1750,Internal Services & Work Orders,3271.0
FY17-18,Information Technology,Expense,4200,Internal Services & Work Orders,3271.0
FY17-18,Fire,Expense,2250,Civilian Fringe Benefits,3272.0
FY17-18,Fire,Expense,2412,Civilian Fringe Benefits,3272.0
FY17-18,Human Services,Expense,1780,Civilian Fringe Benefits,3272.0
FY17-18,Public Library,Expense,1010,Civilian Fringe Benefits,3274.0
FY17-18,Parks & Recreation,Expense,3200,Allowances & Premiums,3276.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,3278.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,3279.0
FY17-18,Transportation,Expense,3100,Internal Services & Work Orders,3280.0
FY17-18,Public Works,Expense,1720,Internal Services & Work Orders,3283.0
FY17-18,Transportation,Expense,2230,Internal Services & Work Orders,3296.0
FY17-18,Fire,Expense,2250,Civilian Retirement,3298.0
FY17-18,Fire,Expense,2412,Civilian Retirement,3298.0
FY17-18,Human Services,Expense,1780,Civilian Retirement,3298.0
FY17-18,City Attorney,Expense,1010,Allowances & Premiums,3300.0
FY17-18,Public Works,Expense,7760,Travel & Education,3300.0
FY17-18,Transportation,Expense,7760,Travel & Education,3300.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,3300.0
FY17-18,Economic & Workforce Development,Expense,5671,Debt Payments,3300.0
FY17-18,Economic & Workforce Development,Expense,2195,Services & Supplies,3300.0
FY17-18,Finance,Expense,1010,Contract Services,3310.0
FY17-18,Non-Departmental,Expense,5671,Operating Transfers,3311.0
FY17-18,Non-Departmental,Expense,2129,Operating Transfers,3311.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,3314.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,3315.0
FY17-18,Human Services,Expense,2216,Internal Services & Work Orders,3318.0
FY17-18,Parks & Recreation,Expense,1010,Allowances & Premiums,3319.0
FY17-18,Finance,Expense,5130,Contract Services,3320.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,3325.0
FY17-18,Economic & Workforce Development,Expense,1010,Internal Services & Work Orders,3329.0
FY17-18,Transportation,Expense,7760,Services & Supplies,3330.0
FY17-18,Human Services,Expense,1010,Services & Supplies,3330.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,3332.0
FY17-18,City Attorney,Expense,2415,Internal Services & Work Orders,3333.0
FY17-18,Police,Expense,1010,Civilian Overtime,3340.0
FY17-18,Finance,Expense,4550,Civilian Salaries,3341.0
FY17-18,City Attorney,Expense,1150,Civilian Fringe Benefits,3342.0
FY17-18,Transportation,Expense,3100,Civilian Fringe Benefits,3342.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,3343.0
FY17-18,Police Commission,Expense,1010,Internal Services & Work Orders,3345.0
FY17-18,Public Works,Expense,7760,Services & Supplies,3346.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,3349.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3349.0
FY17-18,Human Services,Expense,1780,Internal Services & Work Orders,3349.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3350.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3350.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3350.0
FY17-18,Public Works,Expense,3100,Civilian Fringe Benefits,3352.0
FY17-18,Transportation,Expense,2211,Civilian Fringe Benefits,3352.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3358.0
FY17-18,Public Works,Expense,5321,Allowances & Premiums,3360.0
FY17-18,Transportation,Expense,2415,Allowances & Premiums,3360.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,3363.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3364.0
FY17-18,Race & Equity,Expense,1010,Internal Services & Work Orders,3411.0
FY17-18,City Administrator,Expense,1010,Internal Services & Work Orders,3368.0
FY17-18,City Attorney,Expense,1150,Civilian Retirement,3369.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3369.0
FY17-18,Transportation,Expense,3100,Civilian Retirement,3369.0
FY17-18,Police,Expense,1010,Sworn Overtime,3370.0
FY17-18,Public Library,Expense,2241,Civilian Retirement,3371.0
FY17-18,Transportation,Expense,3100,Internal Services & Work Orders,3372.0
FY17-18,Public Works,Expense,5321,Civilian Fringe Benefits,3375.0
FY17-18,Transportation,Expense,2211,Civilian Retirement,3378.0
FY17-18,City Administrator,Expense,1010,Services & Supplies,3380.0
FY17-18,Transportation,Expense,7760,Travel & Education,3380.0
FY17-18,City Attorney,Expense,2415,Internal Services & Work Orders,3382.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,3382.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,3390.0
FY17-18,Transportation,Expense,2415,Internal Services & Work Orders,3397.0
FY17-18,Finance,Expense,4500,Contract Services,3400.0
FY17-18,Police,Expense,2411,Internal Services & Work Orders,3400.0
FY17-18,Public Library,Expense,2241,Services & Supplies,3400.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Salaries,3401.0
FY17-18,Non-Departmental,Expense,1700,Operating Transfers,3401.0
FY17-18,Public Library,Expense,2241,Civilian Retirement,3402.0
FY17-18,Public Works,Expense,5321,Civilian Retirement,3403.0
FY17-18,Public Works,Expense,3100,Overhead Allocations,3410.0
FY17-18,Transportation,Expense,2211,Overhead Allocations,3412.0
FY17-18,Transportation,Expense,2211,Overhead Allocations,3412.0
FY17-18,City Administrator,Expense,2415,Internal Services & Work Orders,3416.0
FY17-18,Human Services,Expense,2128,Allowances & Premiums,3417.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,3417.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3426.0
FY17-18,Fire,Expense,1010,Sworn Overtime,3426.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3427.0
FY17-18,Public Works,Expense,2310,Services & Supplies,3430.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,3433.0
FY17-18,Public Library,Expense,2163,Overhead Allocations,3433.0
FY17-18,Transportation,Expense,2212,Internal Services & Work Orders,3442.0
FY17-18,Human Services,Expense,7760,Internal Services & Work Orders,3442.0
FY17-18,Human Services,Expense,2103,Civilian Salaries,3444.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,3446.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,3453.0
FY17-18,Human Services,Expense,2152,Civilian Salaries,3453.0
FY17-18,Transportation,Expense,3100,Internal Services & Work Orders,3455.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,3456.0
FY17-18,Transportation,Expense,3100,Internal Services & Work Orders,3457.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3458.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3458.0
FY17-18,Fire,Expense,2123,Civilian Retirement,3461.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Retirement,3464.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,3466.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Salaries,3466.0
FY17-18,Public Library,Expense,2241,Allowances & Premiums,3475.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,3476.0
FY17-18,City Clerk,Expense,1010,Services & Supplies,3480.0
FY17-18,Public Library,Expense,2241,Civilian Fringe Benefits,3484.0
FY17-18,Parks & Recreation,Expense,1820,Travel & Education,3487.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,3491.0
FY17-18,Human Services,Expense,2120,Internal Services & Work Orders,3492.0
FY17-18,Human Services,Expense,2152,Services & Supplies,3500.0
FY17-18,Human Services,Expense,1780,Services & Supplies,3500.0
FY17-18,City Administrator,Expense,1010,Travel & Education,3500.0
FY17-18,City Clerk,Expense,1760,Contract Services,3500.0
FY17-18,Finance,Expense,1700,Services & Supplies,3500.0
FY17-18,Police,Expense,1010,Services & Supplies,3500.0
FY17-18,Public Works,Expense,7760,Travel & Education,3500.0
FY17-18,Public Works,Expense,4400,Travel & Education,3500.0
FY17-18,Public Works,Expense,4400,Services & Supplies,3500.0
FY17-18,Transportation,Expense,7760,Services & Supplies,3500.0
FY17-18,Transportation,Expense,1010,Services & Supplies,3500.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,3500.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,3500.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,3500.0
FY17-18,Economic & Workforce Development,Expense,1710,Travel & Education,3500.0
FY17-18,Race & Equity,Expense,1010,Internal Services & Work Orders,3501.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,3504.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,3504.0
FY17-18,Human Services,Expense,1010,Services & Supplies,3509.0
FY17-18,Finance,Expense,4550,Allowances & Premiums,3510.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3510.0
FY17-18,Public Works,Expense,4400,Allowances & Premiums,3510.0
FY17-18,Transportation,Expense,2415,Allowances & Premiums,3510.0
FY17-18,Public Library,Expense,2241,Allowances & Premiums,3510.0
FY17-18,Planning & Building,Expense,2415,Allowances & Premiums,3510.0
FY17-18,Planning & Building,Expense,2415,Allowances & Premiums,3510.0
FY17-18,Planning & Building,Expense,2415,Allowances & Premiums,3510.0
FY17-18,Planning & Building,Expense,2415,Allowances & Premiums,3510.0
FY17-18,Public Works,Expense,3100,Internal Services & Work Orders,3518.0
FY17-18,Housing & Community Development,Expense,2413,Internal Services & Work Orders,3519.0
FY17-18,Human Services,Expense,7760,Services & Supplies,3520.0
FY17-18,City Attorney,Expense,1150,Internal Services & Work Orders,3527.0
FY17-18,Public Works,Expense,3100,Overhead Allocations,3528.0
FY17-18,Human Resources Management,Expense,1610,Civilian Salaries,3534.0
FY17-18,Police,Expense,4200,Internal Services & Work Orders,3535.0
FY17-18,Human Services,Expense,7760,Services & Supplies,3540.0
FY17-18,Transportation,Expense,2215,Internal Services & Work Orders,3541.0
FY17-18,Public Works,Expense,3100,Civilian Retirement,3547.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3550.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3550.0
FY17-18,Housing & Community Development,Expense,1610,Internal Services & Work Orders,3551.0
FY17-18,Public Works,Expense,7760,Services & Supplies,3557.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,3559.0
FY17-18,Fire,Expense,2160,Civilian Fringe Benefits,3563.0
FY17-18,Fire,Expense,3100,Internal Services & Work Orders,3566.0
FY17-18,Information Technology,Expense,4200,Allowances & Premiums,3570.0
FY17-18,Economic & Workforce Development,Expense,7760,Allowances & Premiums,3570.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,3578.0
FY17-18,City Attorney,Expense,1610,Internal Services & Work Orders,3581.0
FY17-18,City Attorney,Expense,2415,Internal Services & Work Orders,3581.0
FY17-18,Finance,Expense,2413,Civilian Salaries,3581.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,3581.0
FY17-18,Fire,Expense,2412,Allowances & Premiums,3588.0
FY17-18,Finance,Expense,1010,Services & Supplies,3590.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,3596.0
FY17-18,Police,Expense,2113,Internal Services & Work Orders,3597.0
FY17-18,Information Technology,Expense,2415,Internal Services & Work Orders,3597.0
FY17-18,Economic & Workforce Development,Expense,2195,Overhead Allocations,3597.0
FY17-18,Fire,Expense,1010,Services & Supplies,3600.0
FY17-18,Fire,Expense,1010,Services & Supplies,3600.0
FY17-18,Transportation,Expense,2230,Services & Supplies,3600.0
FY17-18,Public Ethics Commission,Expense,1010,Travel & Education,3600.0
FY17-18,Economic & Workforce Development,Expense,1010,Contract Services,3600.0
FY17-18,Human Resources Management,Expense,1150,Internal Services & Work Orders,3601.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3602.0
FY17-18,Public Works,Expense,3100,Overhead Allocations,3603.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3604.0
FY17-18,Public Library,Expense,1010,Allowances & Premiums,3604.0
FY17-18,Transportation,Expense,2415,Internal Services & Work Orders,3612.0
FY17-18,Human Services,Expense,1010,Civilian Fringe Benefits,3614.0
FY17-18,Finance,Expense,2310,Civilian Salaries,3616.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3616.0
FY17-18,Parks & Recreation,Expense,1820,Travel & Education,3619.0
FY17-18,Human Services,Expense,7760,Services & Supplies,3622.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,3623.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,3625.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3628.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3628.0
FY17-18,Economic & Workforce Development,Expense,1010,Internal Services & Work Orders,3628.0
FY17-18,Economic & Workforce Development,Expense,2419,Internal Services & Work Orders,3628.0
FY17-18,Economic & Workforce Development,Expense,5505,Internal Services & Work Orders,3628.0
FY17-18,Police,Expense,2159,Internal Services & Work Orders,3632.0
FY17-18,Fire,Expense,2412,Internal Services & Work Orders,3633.0
FY17-18,City Attorney,Expense,1010,Internal Services & Work Orders,3637.0
FY17-18,Human Services,Expense,1010,Services & Supplies,3638.0
FY17-18,Economic & Workforce Development,Expense,1610,Civilian Salaries,3638.0
FY17-18,Transportation,Expense,7760,Internal Services & Work Orders,3640.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Salaries,3643.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,3658.0
FY17-18,Public Works,Expense,1710,Travel & Education,3660.0
FY17-18,Public Works,Expense,7760,Travel & Education,3667.0
FY17-18,Finance,Expense,2413,Internal Services & Work Orders,3674.0
FY17-18,City Attorney,Expense,5643,Civilian Salaries,3683.0
FY17-18,Public Library,Expense,2241,Civilian Retirement,3683.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,3686.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,3689.0
FY17-18,City Clerk,Expense,1010,Services & Supplies,3690.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,3690.0
FY17-18,City Administrator,Expense,1610,Allowances & Premiums,3696.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,2411,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3697.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3698.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,3698.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,3699.0
FY17-18,Fire,Expense,1010,Services & Supplies,3700.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,3700.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,3700.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,3702.0
FY17-18,City Clerk,Expense,1760,Services & Supplies,3720.0
FY17-18,Fire,Expense,1150,Civilian Salaries,3720.0
FY17-18,Finance,Expense,4550,Internal Services & Work Orders,3721.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,3724.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3726.0
FY17-18,Public Works,Expense,3100,Overhead Allocations,3728.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3737.0
FY17-18,Human Services,Expense,2152,Overhead Allocations,3739.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3739.0
FY17-18,Human Services,Expense,1010,Services & Supplies,3740.0
FY17-18,Human Services,Expense,2128,Civilian Retirement,3740.0
FY17-18,Parks & Recreation,Expense,1010,Allowances & Premiums,3744.0
FY17-18,Human Services,Expense,2128,Services & Supplies,3750.0
FY17-18,Human Resources Management,Expense,1010,Contract Services,3750.0
FY17-18,Finance,Expense,5610,Debt Payments,3750.0
FY17-18,Finance,Expense,5650,Debt Payments,3750.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3750.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3750.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,3752.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,3752.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,3757.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,3765.0
FY17-18,Human Services,Expense,2128,Contract Services,3767.0
FY17-18,Public Works,Expense,1710,Services & Supplies,3770.0
FY17-18,Transportation,Expense,3100,Overhead Allocations,3770.0
FY17-18,Economic & Workforce Development,Expense,2195,Civilian Fringe Benefits,3771.0
FY17-18,Human Services,Expense,2108,Travel & Education,3778.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Salaries,3779.0
FY17-18,City Attorney,Expense,2413,Allowances & Premiums,3780.0
FY17-18,Public Works,Expense,7760,Allowances & Premiums,3780.0
FY17-18,Public Works,Expense,7760,Allowances & Premiums,3780.0
FY17-18,Transportation,Expense,7760,Allowances & Premiums,3780.0
FY17-18,Transportation,Expense,7760,Allowances & Premiums,3780.0
FY17-18,Human Services,Expense,1780,Allowances & Premiums,3780.0
FY17-18,Transportation,Expense,2211,Overhead Allocations,3781.0
FY17-18,Public Works,Expense,1720,Internal Services & Work Orders,3783.0
FY17-18,Public Works,Expense,7760,Allowances & Premiums,3791.0
FY17-18,Economic & Workforce Development,Expense,2195,Civilian Salaries,3796.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,3797.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,3799.0
FY17-18,Transportation,Expense,2231,Allowances & Premiums,3800.0
FY17-18,Parks & Recreation,Expense,1820,Contract Services,3800.0
FY17-18,Economic & Workforce Development,Expense,2195,Civilian Retirement,3800.0
FY17-18,Parks & Recreation,Expense,1820,Allowances & Premiums,3801.0
FY17-18,Fire,Expense,2160,Overhead Allocations,3809.0
FY17-18,City Attorney,Expense,1010,Travel & Education,3810.0
FY17-18,Transportation,Expense,7760,Services & Supplies,3810.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,3810.0
FY17-18,Transportation,Expense,2211,Allowances & Premiums,3813.0
FY17-18,Transportation,Expense,2216,Allowances & Premiums,3813.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3814.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3815.0
FY17-18,Transportation,Expense,7760,Civilian Salaries,3818.0
FY17-18,Fire,Expense,1010,Sworn Overtime,3824.0
FY17-18,Police,Expense,1010,Allowances & Premiums,3825.0
FY17-18,Economic & Workforce Development,Expense,5656,Civilian Salaries,3826.0
FY17-18,Human Services,Expense,7760,Services & Supplies,3830.0
FY17-18,Public Works,Expense,1710,Services & Supplies,3840.0
FY17-18,Finance,Expense,1870,Civilian Fringe Benefits,3843.0
FY17-18,Public Works,Expense,2230,Internal Services & Work Orders,3845.0
FY17-18,Transportation,Expense,2211,Allowances & Premiums,3847.0
FY17-18,Human Services,Expense,2128,Internal Services & Work Orders,3848.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,3849.0
FY17-18,Police,Expense,1010,Services & Supplies,3850.0
FY17-18,Parks & Recreation,Expense,1820,Travel & Education,3850.0
FY17-18,Parks & Recreation,Expense,1820,Services & Supplies,3850.0
FY17-18,Transportation,Expense,2211,Civilian Salaries,3858.0
FY17-18,Police,Expense,2411,Internal Services & Work Orders,3861.0
FY17-18,City Attorney,Expense,7760,Civilian Fringe Benefits,3869.0
FY17-18,City Attorney,Expense,7760,Civilian Fringe Benefits,3869.0
FY17-18,Public Works,Expense,2310,Internal Services & Work Orders,3869.0
FY17-18,City Attorney,Expense,1010,Allowances & Premiums,3873.0
FY17-18,Finance,Expense,1870,Civilian Retirement,3873.0
FY17-18,Finance,Expense,2415,Internal Services & Work Orders,3876.0
FY17-18,Police Commission,Expense,1010,Internal Services & Work Orders,3876.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,3876.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,3882.0
FY17-18,Economic & Workforce Development,Expense,2108,Overhead Allocations,3887.0
FY17-18,Human Resources Management,Expense,1610,Civilian Fringe Benefits,3889.0
FY17-18,Human Services,Expense,1010,Services & Supplies,3890.0
FY17-18,Public Works,Expense,2990,Internal Services & Work Orders,3892.0
FY17-18,City Administrator,Expense,2999,Internal Services & Work Orders,4000.0
FY17-18,Transportation,Expense,2216,Overhead Allocations,3893.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,3895.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3895.0
FY17-18,Fire,Expense,2123,Internal Services & Work Orders,3895.0
FY17-18,Transportation,Expense,2211,Internal Services & Work Orders,3896.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3897.0
FY17-18,Information Technology,Expense,3100,Civilian Fringe Benefits,3899.0
FY17-18,City Administrator,Expense,1010,Services & Supplies,3900.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,3900.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3904.0
FY17-18,Housing & Community Development,Expense,1610,Civilian Salaries,3906.0
FY17-18,Transportation,Expense,2116,Internal Services & Work Orders,3907.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,3907.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,3912.0
FY17-18,Planning & Building,Expense,2415,Internal Services & Work Orders,3915.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,3919.0
FY17-18,Human Resources Management,Expense,1610,Civilian Retirement,3921.0
FY17-18,Information Technology,Expense,3100,Civilian Retirement,3930.0
FY17-18,Fire,Expense,2250,Internal Services & Work Orders,3933.0
FY17-18,Human Services,Expense,2128,Overhead Allocations,3936.0
FY17-18,Parks & Recreation,Expense,2310,Internal Services & Work Orders,3938.0
FY17-18,Human Services,Expense,1010,Internal Services & Work Orders,3938.0
FY17-18,Transportation,Expense,2215,Contract Services,3940.0
FY17-18,Transportation,Expense,2230,Internal Services & Work Orders,3940.0
FY17-18,Parks & Recreation,Expense,1010,Services & Supplies,3940.0
FY17-18,Parks & Recreation,Expense,1820,Internal Services & Work Orders,3946.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,3946.0
FY17-18,Fire,Expense,2250,Internal Services & Work Orders,3947.0
FY17-18,Public Works,Expense,1710,Travel & Education,3950.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3953.0
FY17-18,Police,Expense,2113,Internal Services & Work Orders,3954.0
FY17-18,Housing & Community Development,Expense,2108,Internal Services & Work Orders,3954.0
FY17-18,Public Works,Expense,1720,Civilian Fringe Benefits,3967.0
FY17-18,City Attorney,Expense,1710,Internal Services & Work Orders,3969.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,3970.0
FY17-18,Transportation,Expense,7760,Internal Services & Work Orders,3971.0
FY17-18,Public Works,Expense,1720,Internal Services & Work Orders,3977.0
FY17-18,City Auditor,Expense,1010,Internal Services & Work Orders,3978.0
FY17-18,City Attorney,Expense,1710,Internal Services & Work Orders,3980.0
FY17-18,City Attorney,Expense,7760,Civilian Retirement,3985.0
FY17-18,City Attorney,Expense,7760,Civilian Retirement,3985.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,3985.0
FY17-18,Information Technology,Expense,2415,Internal Services & Work Orders,3985.0
FY17-18,Police,Expense,2252,Allowances & Premiums,3997.0
FY17-18,Human Services,Expense,2102,Services & Supplies,4000.0
FY17-18,Human Services,Expense,2128,Services & Supplies,4000.0
FY17-18,Human Resources Management,Expense,7130,Services & Supplies,4000.0
FY17-18,Human Resources Management,Expense,7130,Travel & Education,4000.0
FY17-18,City Auditor,Expense,1010,Travel & Education,4000.0
FY17-18,Finance,Expense,1010,Services & Supplies,4000.0
FY17-18,Finance,Expense,1010,Services & Supplies,4000.0
FY17-18,Finance,Expense,1750,Services & Supplies,4000.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4000.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4000.0
FY17-18,Police,Expense,1010,Travel & Education,4000.0
FY17-18,Police,Expense,1010,Services & Supplies,4000.0
FY17-18,Police,Expense,1010,Services & Supplies,4000.0
FY17-18,Police,Expense,1010,Services & Supplies,4000.0
FY17-18,Police,Expense,2252,Allowances & Premiums,4000.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4000.0
FY17-18,Fire,Expense,1010,Services & Supplies,4000.0
FY17-18,Public Works,Expense,7760,Travel & Education,4000.0
FY17-18,Public Works,Expense,3100,Services & Supplies,4000.0
FY17-18,Public Works,Expense,4400,Services & Supplies,4000.0
FY17-18,Public Works,Expense,4400,Travel & Education,4000.0
FY17-18,Public Works,Expense,1710,Travel & Education,4000.0
FY17-18,Public Works,Expense,1710,Travel & Education,4000.0
FY17-18,Public Works,Expense,1710,Travel & Education,4000.0
FY17-18,Transportation,Expense,7760,Services & Supplies,4000.0
FY17-18,Transportation,Expense,2211,Services & Supplies,4000.0
FY17-18,Information Technology,Expense,4200,Debt Payments,4000.0
FY17-18,Public Library,Expense,2241,Services & Supplies,4000.0
FY17-18,Public Ethics Commission,Expense,1010,Services & Supplies,4000.0
FY17-18,Planning & Building,Expense,2415,Services & Supplies,4000.0
FY17-18,Planning & Building,Expense,2415,Services & Supplies,4000.0
FY17-18,Economic & Workforce Development,Expense,5670,Services & Supplies,4000.0
FY17-18,Public Works,Expense,2310,Internal Services & Work Orders,4002.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,4006.0
FY17-18,Human Services,Expense,2114,Internal Services & Work Orders,4013.0
FY17-18,Finance,Expense,2195,Civilian Salaries,4015.0
FY17-18,Finance,Expense,2195,Civilian Salaries,4015.0
FY17-18,Police,Expense,2411,Allowances & Premiums,4035.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,4016.0
FY17-18,Fire,Expense,3100,Internal Services & Work Orders,4016.0
FY17-18,Transportation,Expense,2211,Internal Services & Work Orders,4016.0
FY17-18,Transportation,Expense,4400,Civilian Salaries,4017.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,4017.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,4022.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4025.0
FY17-18,Planning & Building,Expense,2415,Services & Supplies,4025.0
FY17-18,Finance,Expense,2195,Internal Services & Work Orders,4031.0
FY17-18,Transportation,Expense,2215,Internal Services & Work Orders,4031.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4032.0
FY17-18,Information Technology,Expense,4200,Internal Services & Work Orders,4034.0
FY17-18,Public Works,Expense,3100,Internal Services & Work Orders,4047.0
FY17-18,Finance,Expense,1010,Contract Services,4060.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,4063.0
FY17-18,Human Services,Expense,2128,Allowances & Premiums,4071.0
FY17-18,Police,Expense,1010,Allowances & Premiums,4074.0
FY17-18,Economic & Workforce Development,Expense,2108,Civilian Fringe Benefits,4075.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,4078.0
FY17-18,Finance,Expense,1010,Services & Supplies,4080.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,4093.0
