budget_year,department,fund_code,account_type,account_category,amount
FY19,Public Library,2710,Expense,Personnel Services,372097
FY19,Public Library,2710,Expense,Personnel Services,43812
FY19,Public Library,2710,Expense,Personnel Services,42864
FY19,Public Library,2710,Expense,Personnel Services,7486
FY19,Public Library,2710,Expense,Personnel Services,45083
FY19,Public Library,2710,Expense,Personnel Services,8491
FY19,Public Library,2710,Expense,Other Services and Charges,21000
FY19,Public Library,2710,Expense,Other Services and Charges,2184
FY19,Public Library,2710,Expense,Other Services and Charges,65
FY19,Public Library,2710,Expense,Other Services and Charges,750
FY19,Public Library,2710,Expense,Capital Outlays,500
FY19,Public Library,2710,Expense,Personnel Services,260781
FY19,Public Library,2710,Expense,Personnel Services,67896
FY19,Public Library,2710,Expense,Personnel Services,25148
FY19,Public Library,2710,Expense,Personnel Services,42864
FY19,Public Library,2710,Expense,Personnel Services,9815
FY19,Public Library,2710,Expense,Personnel Services,59054
FY19,Public Library,2710,Expense,Personnel Services,474
FY19,Public Library,2710,Expense,Other Services and Charges,21500
FY19,Public Library,2710,Expense,Other Services and Charges,6655
FY19,Public Library,2710,Expense,Other Services and Charges,455
FY19,Public Library,2710,Expense,Other Services and Charges,1000
FY19,Public Library,2710,Expense,Capital Outlays,3300
FY19,Public Library,2710,Expense,Personnel Services,360520
FY19,Public Library,2710,Expense,Personnel Services,1000
FY19,Public Library,2710,Expense,Personnel Services,242838
FY19,Public Library,2710,Expense,Personnel Services,46213
FY19,Public Library,2710,Expense,Personnel Services,53580
FY19,Public Library,2710,Expense,Personnel Services,13496
FY19,Public Library,2710,Expense,Personnel Services,81278
FY19,Public Library,2710,Expense,Personnel Services,872
FY19,Public Library,2710,Expense,Other Services and Charges,7300
FY19,Public Library,2710,Expense,Other Services and Charges,11570
FY19,Public Library,2710,Expense,Other Services and Charges,2705
FY19,Public Library,2710,Expense,Other Services and Charges,1300
FY19,Public Library,2710,Expense,Personnel Services,125284
FY19,Public Library,2710,Expense,Personnel Services,123021
FY19,Public Library,2710,Expense,Personnel Services,19023
FY19,Public Library,2710,Expense,Personnel Services,21432
FY19,Public Library,2710,Expense,Personnel Services,4689
FY19,Public Library,2710,Expense,Personnel Services,28188
FY19,Public Library,2710,Expense,Personnel Services,759
FY19,Public Library,2710,Expense,Supplies,4500
FY19,Public Library,2710,Expense,Other Services and Charges,1000
FY19,Public Library,2710,Expense,Other Services and Charges,10115
FY19,Public Library,2710,Expense,Other Services and Charges,230
FY19,Public Library,2710,Expense,Other Services and Charges,2500
FY19,Public Library,2710,Expense,Other Services and Charges,300
FY19,Public Library,2710,Expense,Capital Outlays,1800
FY19,Public Library,2710,Expense,Personnel Services,58246
FY19,Public Library,2710,Expense,Personnel Services,80866
FY19,Public Library,2710,Expense,Personnel Services,10646
FY19,Public Library,2710,Expense,Personnel Services,10716
FY19,Public Library,2710,Expense,Personnel Services,2173
FY19,Public Library,2710,Expense,Personnel Services,13068
FY19,Public Library,2710,Expense,Personnel Services,620
FY19,Public Library,2710,Expense,Other Services and Charges,1500
FY19,Public Library,2710,Expense,Other Services and Charges,315
FY19,Public Library,2710,Expense,Other Services and Charges,1000
FY19,Public Library,2710,Expense,Other Services and Charges,10500
FY19,Public Library,2710,Expense,Other Services and Charges,2200
FY19,Public Library,2710,Expense,Other Services and Charges,15500
FY19,Public Library,2710,Expense,Other Services and Charges,250
FY19,Public Library,2710,Expense,Capital Outlays,600
FY19,Public Library,2710,Expense,Personnel Services,35280
FY19,Public Library,2710,Expense,Personnel Services,65303
FY19,Public Library,2710,Expense,Personnel Services,7704
FY19,Public Library,2710,Expense,Personnel Services,5352
FY19,Public Library,2710,Expense,Personnel Services,1308
FY19,Public Library,2710,Expense,Personnel Services,7884
FY19,Public Library,2710,Expense,Personnel Services,564
FY19,Public Library,2710,Expense,Other Services and Charges,1500
FY19,Public Library,2710,Expense,Other Services and Charges,9000
FY19,Public Library,2710,Expense,Other Services and Charges,3000
FY19,Public Library,2710,Expense,Other Services and Charges,16500
FY19,Public Library,2710,Expense,Capital Outlays,1000
FY19,Public Library,2710,Expense,Personnel Services,112322
FY19,Public Library,2710,Expense,Personnel Services,109773
FY19,Public Library,2710,Expense,Personnel Services,16992
FY19,Public Library,2710,Expense,Personnel Services,16068
FY19,Public Library,2710,Expense,Personnel Services,4203
FY19,Public Library,2710,Expense,Personnel Services,25321
FY19,Public Library,2710,Expense,Personnel Services,1548
FY19,Public Library,2710,Expense,Other Services and Charges,1500
FY19,Public Library,2710,Expense,Other Services and Charges,430
FY19,Public Library,2710,Expense,Other Services and Charges,1800
FY19,Public Library,2710,Expense,Other Services and Charges,1100
FY19,Public Library,2710,Expense,Other Services and Charges,19500
FY19,Public Library,2710,Expense,Other Services and Charges,6000
FY19,Public Library,2710,Expense,Other Services and Charges,23000
FY19,Public Library,2710,Expense,Other Services and Charges,500
FY19,Public Library,2710,Expense,Capital Outlays,600
FY19,Public Library,2710,Expense,Personnel Services,691
FY19,Public Library,2710,Expense,Personnel Services,79880
FY19,Public Library,2710,Expense,Personnel Services,6170
FY19,Public Library,2710,Expense,Personnel Services,540
FY19,Public Library,2710,Expense,Other Services and Charges,265
FY19,Public Library,2710,Expense,Other Services and Charges,1500
FY19,Public Library,2710,Expense,Other Services and Charges,1500
FY19,Public Library,2710,Expense,Other Services and Charges,9000
FY19,Public Library,2710,Expense,Other Services and Charges,2500
FY19,Public Library,2710,Expense,Other Services and Charges,16500
FY19,Public Library,2710,Expense,Other Services and Charges,250
FY19,Public Library,2710,Expense,Capital Outlays,1200
FY19,Public Library,2710,Expense,Personnel Services,195950
FY19,Public Library,2710,Expense,Personnel Services,101521
FY19,Public Library,2710,Expense,Personnel Services,22780
FY19,Public Library,2710,Expense,Personnel Services,32148
FY19,Public Library,2710,Expense,Personnel Services,7364
FY19,Public Library,2710,Expense,Personnel Services,44330
FY19,Public Library,2710,Expense,Personnel Services,1640
FY19,Public Library,2710,Expense,Other Services and Charges,215
FY19,Public Library,2710,Expense,Other Services and Charges,1800
FY19,Public Library,2710,Expense,Other Services and Charges,1325
FY19,Public Library,2710,Expense,Other Services and Charges,18000
FY19,Public Library,2710,Expense,Other Services and Charges,6000
FY19,Public Library,2710,Expense,Other Services and Charges,23000
FY19,Public Library,2710,Expense,Other Services and Charges,250
FY19,Public Library,2710,Expense,Capital Outlays,1400
FY19,Public Library,2710,Expense,Personnel Services,830
FY19,Public Library,2710,Expense,Personnel Services,104727
FY19,Public Library,2710,Expense,Personnel Services,8088
FY19,Public Library,2710,Expense,Personnel Services,961
FY19,Public Library,2710,Expense,Other Services and Charges,1500
FY19,Public Library,2710,Expense,Other Services and Charges,215
FY19,Public Library,2710,Expense,Other Services and Charges,3500
FY19,Public Library,2710,Expense,Other Services and Charges,1400
FY19,Public Library,2710,Expense,Other Services and Charges,16250
FY19,Public Library,2710,Expense,Other Services and Charges,12750
FY19,Public Library,2710,Expense,Other Services and Charges,34000
FY19,Public Library,2710,Expense,Other Services and Charges,250
FY19,Public Library,2710,Expense,Personnel Services,65386
FY19,Public Library,2710,Expense,Personnel Services,84869
FY19,Public Library,2710,Expense,Personnel Services,11498
FY19,Public Library,2710,Expense,Personnel Services,10716
FY19,Public Library,2710,Expense,Personnel Services,2448
FY19,Public Library,2710,Expense,Personnel Services,14724
FY19,Public Library,2710,Expense,Personnel Services,1393
FY19,Public Library,2710,Expense,Other Services and Charges,750
FY19,Public Library,2710,Expense,Other Services and Charges,215
FY19,Public Library,2710,Expense,Other Services and Charges,3000
FY19,Public Library,2710,Expense,Other Services and Charges,1200
FY19,Public Library,2710,Expense,Other Services and Charges,16000
FY19,Public Library,2710,Expense,Other Services and Charges,7500
FY19,Public Library,2710,Expense,Other Services and Charges,33000
FY19,Public Library,2710,Expense,Other Services and Charges,250
FY19,Public Library,2710,Expense,Capital Outlays,900
FY19,Public Library,2710,Expense,Personnel Services,8709
FY19,Public Library,2710,Expense,Personnel Services,22000
FY19,Public Library,2710,Expense,Personnel Services,-6328
FY19,Public Library,2710,Expense,Personnel Services,-7438
FY19,Public Library,2710,Expense,Personnel Services,-16133
FY19,Public Library,2710,Expense,Personnel Services,2000
FY19,Public Library,2710,Expense,Other Services and Charges,81144
FY19,Public Library,2710,Expense,Other Services and Charges,24527
FY19,Public Library,2710,Expense,Other Services and Charges,100892
FY19,Public Library,2710,Expense,Other Services and Charges,9600
FY19,Public Library,2710,Expense,Other Services and Charges,8000
FY19,Public Library,2710,Expense,Other Services and Charges,9250
FY19,Public Library,2710,Expense,Other Services and Charges,47167
FY19,Public Library,2710,Expense,Other Financing,275458
FY19,Public Library,2710,Expense,Other Financing,-54214
FY19,Public Library,2710,Expense,Personnel Services,497902
FY19,Public Library,2710,Expense,Personnel Services,122266
FY19,Public Library,2710,Expense,Personnel Services,47470
FY19,Public Library,2710,Expense,Personnel Services,85728
FY19,Public Library,2710,Expense,Personnel Services,18740
FY19,Public Library,2710,Expense,Personnel Services,112852
FY19,Public Library,2710,Expense,Personnel Services,2520
FY19,Public Library,2710,Expense,Supplies,1500000
FY19,Public Library,2710,Expense,Other Services and Charges,9000
FY19,Public Library,2710,Expense,Other Services and Charges,5100
FY19,Public Library,2710,Expense,Other Services and Charges,363
FY19,Public Library,2710,Expense,Other Services and Charges,400
FY19,Public Library,2710,Expense,Capital Outlays,500
FY19,Public Library,2710,Expense,Capital Outlays,10000
FY19,Public Library,2710,Expense,Personnel Services,58613
FY19,Public Library,2710,Expense,Personnel Services,11484
FY19,Public Library,2710,Expense,Personnel Services,5358
FY19,Public Library,2710,Expense,Personnel Services,10716
FY19,Public Library,2710,Expense,Personnel Services,2216
FY19,Public Library,2710,Expense,Personnel Services,13311
FY19,Public Library,2710,Expense,Personnel Services,516
FY19,Public Library,2710,Expense,Other Services and Charges,49950
FY19,Public Library,2710,Expense,Other Services and Charges,98200
FY19,Public Library,2710,Expense,Other Services and Charges,500
FY19,Public Library,2710,Expense,Other Services and Charges,150
FY19,Public Library,2710,Expense,Other Services and Charges,100
FY19,Public Library,2710,Expense,Personnel Services,50805
FY19,Public Library,2710,Expense,Personnel Services,30514
FY19,Public Library,2710,Expense,Personnel Services,6224
FY19,Public Library,2710,Expense,Personnel Services,10716
FY19,Public Library,2710,Expense,Personnel Services,1908
FY19,Public Library,2710,Expense,Personnel Services,11460
FY19,Public Library,2710,Expense,Personnel Services,120
FY19,Public Library,2710,Expense,Supplies,13500
FY19,Public Library,2710,Expense,Other Services and Charges,38000
FY19,Public Library,2710,Expense,Other Services and Charges,2000
FY19,Public Library,7374,Expense,Other Services and Charges,33439
FY19,Public Library,2710,Expense,Other Services and Charges,9000
FY19,Public Library,2710,Expense,Other Services and Charges,10100
FY19,Public Library,2710,Expense,Capital Outlays,1600
FY19,Public Library,2710,Expense,Personnel Services,252464
FY19,Public Library,2710,Expense,Personnel Services,123045
FY19,Public Library,2710,Expense,Personnel Services,28742
FY19,Public Library,2710,Expense,Personnel Services,53580
FY19,Public Library,2710,Expense,Personnel Services,9481
FY19,Public Library,2710,Expense,Personnel Services,57039
FY19,Public Library,2710,Expense,Personnel Services,540
FY19,Public Library,2710,Expense,Supplies,54000
FY19,Public Library,2710,Expense,Other Services and Charges,30000
FY19,Public Library,2710,Expense,Other Services and Charges,15000
FY19,Public Library,2710,Expense,Other Services and Charges,5000
FY19,Public Library,2710,Expense,Other Services and Charges,235000
FY19,Public Library,2710,Expense,Other Services and Charges,65000
FY19,Public Library,2710,Expense,Other Services and Charges,200000
FY19,Public Library,2710,Expense,Capital Outlays,32000
FY19,Public Library,2710,Expense,Other Financing,1401543
FY19,Public Library,2710,Expense,Personnel Services,541862
FY19,Public Library,2710,Expense,Personnel Services,41451
FY19,Public Library,2710,Expense,Personnel Services,64296
FY19,Public Library,2710,Expense,Personnel Services,20439
FY19,Public Library,2710,Expense,Personnel Services,123027
FY19,Public Library,2710,Expense,Personnel Services,739
FY19,Public Library,2710,Expense,Other Services and Charges,1500
FY19,Public Library,2710,Expense,Other Services and Charges,18775
FY19,Public Library,2710,Expense,Other Services and Charges,5000
FY19,Public Library,2710,Expense,Other Services and Charges,2895
FY19,Public Library,2710,Expense,Other Services and Charges,3100
FY19,Public Library,2710,Expense,Capital Outlays,1000
FY19,Public Library,2710,Expense,Personnel Services,229816
FY19,Public Library,2710,Expense,Personnel Services,20016
FY19,Public Library,2710,Expense,Personnel Services,19092
FY19,Public Library,2710,Expense,Personnel Services,32148
FY19,Public Library,2710,Expense,Personnel Services,8653
FY19,Public Library,2710,Expense,Personnel Services,52116
FY19,Public Library,2710,Expense,Personnel Services,336
FY19,Public Library,2710,Expense,Other Services and Charges,1200
FY19,Public Library,2710,Expense,Other Services and Charges,6000
FY19,Public Library,2710,Expense,Capital Outlays,65950
FY19,Public Library,2711,Expense,Capital Outlays,483823
FY19,Public Services,5020,Expense,Personnel Services,169780
FY19,Public Services,5020,Expense,Personnel Services,13008
FY19,Public Services,5020,Expense,Personnel Services,43920
FY19,Public Services,5020,Expense,Personnel Services,20962
FY19,Public Services,5020,Expense,Personnel Services,38530
FY19,Public Services,5020,Expense,Personnel Services,228
FY19,Public Services,5020,Expense,Supplies,1300
FY19,Public Services,5020,Expense,Other Services and Charges,249984
FY19,Public Services,5020,Expense,Other Services and Charges,158803
FY19,Public Services,5020,Expense,Other Services and Charges,784
FY19,Public Services,5020,Expense,Other Services and Charges,7822
FY19,Public Services,5020,Expense,Other Services and Charges,4054
FY19,Public Services,5020,Expense,Other Services and Charges,520
FY19,Public Services,5020,Expense,Other Services and Charges,600
FY19,Public Services,5020,Expense,Other Services and Charges,1000
FY19,Public Services,5020,Expense,Other Services and Charges,500
FY19,Public Services,5020,Expense,Other Services and Charges,1450
FY19,Public Services,5020,Expense,Other Services and Charges,1213
FY19,Public Services,5020,Expense,Other Services and Charges,4007
FY19,Public Services,1510,Expense,Other Financing,9000
FY19,Public Services,1510,Expense,Other Financing,34364
FY19,Public Services,5020,Expense,Personnel Services,6500
FY19,Public Services,5020,Expense,Personnel Services,497
FY19,Public Services,5020,Expense,Personnel Services,9
FY19,Public Services,5020,Expense,Supplies,10040
FY19,Public Services,5020,Expense,Supplies,500
FY19,Public Services,5020,Expense,Other Services and Charges,1500
FY19,Public Services,5020,Expense,Other Services and Charges,6000
FY19,Public Services,5020,Expense,Other Services and Charges,2496
FY19,Public Services,5020,Expense,Other Services and Charges,2160
FY19,Public Services,5020,Expense,Other Services and Charges,3000
FY19,Public Services,5020,Expense,Other Services and Charges,550
FY19,Public Services,5020,Expense,Other Services and Charges,2438
FY19,Public Services,5020,Expense,Other Services and Charges,88037
FY19,Public Services,5020,Expense,Other Financing,25476
FY19,Public Services,5020,Expense,Other Financing,34157
FY19,Public Services,5020,Expense,Supplies,1300
FY19,Public Services,5020,Expense,Other Services and Charges,500
FY19,Public Services,5020,Expense,Other Services and Charges,800
FY19,Public Services,5020,Expense,Other Services and Charges,800
FY19,Public Services,5020,Expense,Other Services and Charges,250
FY19,Public Services,5020,Expense,Other Financing,5095
FY19,Public Services,5020,Expense,Other Financing,1330
FY19,Public Services,5020,Expense,Personnel Services,150
FY19,Public Services,5020,Expense,Personnel Services,11
FY19,Public Services,5020,Expense,Supplies,5000
FY19,Public Services,5020,Expense,Other Services and Charges,1500
FY19,Public Services,5020,Expense,Other Services and Charges,4200
FY19,Public Services,5020,Expense,Other Services and Charges,2004
FY19,Public Services,5020,Expense,Other Services and Charges,1800
FY19,Public Services,5020,Expense,Other Services and Charges,1500
FY19,Public Services,5020,Expense,Other Services and Charges,750
FY19,Public Services,5020,Expense,Other Financing,15285
FY19,Public Services,5020,Expense,Other Financing,10924
FY19,Public Services,5020,Expense,Personnel Services,250
FY19,Public Services,5020,Expense,Personnel Services,19
FY19,Public Services,5020,Expense,Supplies,1500
FY19,Public Services,5020,Expense,Other Services and Charges,500
FY19,Public Services,5020,Expense,Other Services and Charges,816
FY19,Public Services,5020,Expense,Other Services and Charges,456
FY19,Public Services,5020,Expense,Other Services and Charges,250
FY19,Public Services,5020,Expense,Other Financing,5095
FY19,Public Services,5020,Expense,Other Financing,2012
FY19,Public Services,5020,Expense,Personnel Services,2500
FY19,Public Services,5020,Expense,Personnel Services,191
FY19,Public Services,5020,Expense,Personnel Services,4
FY19,Public Services,5020,Expense,Supplies,3350
FY19,Public Services,5020,Expense,Other Services and Charges,1000
FY19,Public Services,5020,Expense,Other Services and Charges,6000
FY19,Public Services,5020,Expense,Other Services and Charges,1800
FY19,Public Services,5020,Expense,Other Services and Charges,648
FY19,Public Services,5020,Expense,Other Services and Charges,1500
FY19,Public Services,5020,Expense,Other Services and Charges,500
FY19,Public Services,5020,Expense,Other Financing,10190
FY19,Public Services,5020,Expense,Other Financing,7371
FY19,Public Services,5020,Expense,Personnel Services,100
FY19,Public Services,5020,Expense,Personnel Services,9504
FY19,Public Services,5020,Expense,Personnel Services,727
FY19,Public Services,5020,Expense,Personnel Services,13
FY19,Public Services,5020,Expense,Supplies,14000
FY19,Public Services,5020,Expense,Supplies,650
FY19,Public Services,5020,Expense,Other Services and Charges,7500
FY19,Public Services,5020,Expense,Other Services and Charges,2004
FY19,Public Services,5020,Expense,Other Services and Charges,5040
FY19,Public Services,5020,Expense,Other Services and Charges,4020
FY19,Public Services,5020,Expense,Other Services and Charges,2750
FY19,Public Services,5020,Expense,Other Financing,40761
FY19,Public Services,5020,Expense,Other Financing,51426
FY19,Public Services,5900,Expense,Personnel Services,291006
FY19,Public Services,5900,Expense,Personnel Services,22262
FY19,Public Services,5900,Expense,Personnel Services,49392
FY19,Public Services,5900,Expense,Personnel Services,36181
FY19,Public Services,5900,Expense,Personnel Services,66486
FY19,Public Services,5900,Expense,Personnel Services,408
FY19,Public Services,5900,Expense,Supplies,5150
FY19,Public Services,5900,Expense,Other Services and Charges,470400
FY19,Public Services,5900,Expense,Other Services and Charges,12580
FY19,Public Services,5900,Expense,Other Services and Charges,177388
FY19,Public Services,5900,Expense,Other Services and Charges,380915
FY19,Public Services,5900,Expense,Other Services and Charges,4500
FY19,Public Services,5900,Expense,Other Services and Charges,147
FY19,Public Services,5900,Expense,Other Services and Charges,6674
FY19,Public Services,5900,Expense,Other Services and Charges,14449
FY19,Public Services,5900,Expense,Other Services and Charges,35000
FY19,Public Services,5900,Expense,Other Services and Charges,2579
FY19,Public Services,5900,Expense,Other Services and Charges,27668
FY19,Public Services,5900,Expense,Other Services and Charges,2201
FY19,Public Services,5900,Expense,Other Services and Charges,10200
FY19,Public Services,5900,Expense,Other Services and Charges,9243
FY19,Public Services,5900,Expense,Other Services and Charges,14770
FY19,Public Services,5900,Expense,Capital Outlays,4330
FY19,Public Services,5900,Expense,Capital Outlays,4330
FY19,Public Services,5900,Expense,Debt Service,13201098
FY19,Public Services,5900,Expense,Debt Service,30000
FY19,Public Services,5900,Expense,Other Financing,719457
FY19,Public Services,5900,Expense,Other Financing,20056500
FY19,Public Services,5900,Expense,Other Financing,-1753000
FY19,Public Services,5900,Expense,Other Financing,2510424
FY19,Public Services,5900,Expense,Personnel Services,4478200
FY19,Public Services,5900,Expense,Personnel Services,6500
FY19,Public Services,5900,Expense,Personnel Services,120000
FY19,Public Services,5900,Expense,Personnel Services,342680
FY19,Public Services,5900,Expense,Personnel Services,1049760
FY19,Public Services,5900,Expense,Personnel Services,553067
FY19,Public Services,5900,Expense,Personnel Services,1016972
FY19,Public Services,5900,Expense,Personnel Services,6204
FY19,Public Services,5900,Expense,Personnel Services,14250
FY19,Public Services,5900,Expense,Supplies,783637
FY19,Public Services,5900,Expense,Supplies,575000
FY19,Public Services,5900,Expense,Supplies,30000
FY19,Public Services,5900,Expense,Supplies,3500
FY19,Public Services,5900,Expense,Other Services and Charges,850000
FY19,Public Services,5900,Expense,Other Services and Charges,85000
FY19,Public Services,5900,Expense,Other Services and Charges,26575
FY19,Public Services,5900,Expense,Other Services and Charges,32414
FY19,Public Services,5900,Expense,Other Services and Charges,1950
FY19,Public Services,5900,Expense,Other Services and Charges,9750
FY19,Public Services,5900,Expense,Other Services and Charges,15500
FY19,Public Services,5900,Expense,Other Services and Charges,100000
FY19,Public Services,5900,Expense,Other Services and Charges,600
FY19,Public Services,5900,Expense,Other Services and Charges,40000
FY19,Public Services,5900,Expense,Other Services and Charges,69998
FY19,Public Services,5900,Expense,Other Services and Charges,11000
FY19,Public Services,5900,Expense,Other Services and Charges,2150000
FY19,Public Services,5900,Expense,Other Services and Charges,248708
FY19,Public Services,5900,Expense,Other Services and Charges,15000
FY19,Public Services,5900,Expense,Other Services and Charges,124723
FY19,Public Services,5900,Expense,Other Services and Charges,216271
FY19,Public Services,5900,Expense,Other Services and Charges,328
FY19,Public Services,5900,Expense,Other Services and Charges,5292
FY19,Public Services,5900,Expense,Other Services and Charges,245408
FY19,Public Services,5900,Expense,Capital Outlays,200000
FY19,Public Services,5900,Expense,Capital Outlays,10000
FY19,Public Services,5900,Expense,Personnel Services,25392
FY19,Public Services,5900,Expense,Personnel Services,1944
FY19,Public Services,5900,Expense,Personnel Services,5760
FY19,Public Services,5900,Expense,Personnel Services,3132
FY19,Public Services,5900,Expense,Personnel Services,5772
FY19,Public Services,5900,Expense,Personnel Services,36
FY19,Public Services,5900,Expense,Other Services and Charges,5425000
FY19,Public Services,5900,Expense,Personnel Services,1587643
FY19,Public Services,5900,Expense,Personnel Services,2500
FY19,Public Services,5900,Expense,Personnel Services,20000
FY19,Public Services,5900,Expense,Personnel Services,121448
FY19,Public Services,5900,Expense,Personnel Services,381072
FY19,Public Services,5900,Expense,Personnel Services,196010
FY19,Public Services,5900,Expense,Personnel Services,360591
FY19,Public Services,5900,Expense,Personnel Services,2274
FY19,Public Services,5900,Expense,Supplies,220000
FY19,Public Services,5900,Expense,Other Services and Charges,900000
FY19,Public Services,5900,Expense,Other Services and Charges,140000
FY19,Public Services,5900,Expense,Other Services and Charges,25320
FY19,Public Services,5900,Expense,Other Services and Charges,55000
FY19,Public Services,5900,Expense,Other Services and Charges,817
FY19,Public Services,5900,Expense,Other Services and Charges,3443
FY19,Public Services,5900,Expense,Other Services and Charges,15000
FY19,Public Services,5900,Expense,Other Services and Charges,2020
FY19,Public Services,5900,Expense,Other Services and Charges,3153
FY19,Public Services,5900,Expense,Other Services and Charges,550
FY19,Public Services,5900,Expense,Other Services and Charges,2703
FY19,Public Services,5900,Expense,Other Services and Charges,1734
FY19,Public Services,5900,Expense,Other Services and Charges,60774
FY19,Public Services,5900,Expense,Other Services and Charges,907812
FY19,Public Services,5900,Expense,Other Services and Charges,186
FY19,Public Services,5900,Expense,Other Services and Charges,50911
FY19,Public Services,5900,Expense,Capital Outlays,24003
FY19,Public Services,5900,Expense,Personnel Services,142368
FY19,Public Services,5900,Expense,Personnel Services,10896
FY19,Public Services,5900,Expense,Personnel Services,28800
FY19,Public Services,5900,Expense,Personnel Services,17580
FY19,Public Services,5900,Expense,Personnel Services,32316
FY19,Public Services,5900,Expense,Personnel Services,204
FY19,Public Services,5900,Expense,Other Services and Charges,9533
FY19,Public Services,5900,Expense,Other Services and Charges,49471
FY19,Public Services,5140,Expense,Supplies,109
FY19,Public Services,5900,Expense,Supplies,179
FY19,Public Services,5910,Expense,Supplies,179
FY19,Public Services,5140,Expense,Supplies,113
FY19,Public Services,5900,Expense,Supplies,225
FY19,Public Services,5910,Expense,Supplies,225
FY19,Public Services,1010,Expense,Other Services and Charges,21000
FY19,Public Services,5140,Expense,Other Services and Charges,16074
FY19,Public Services,5900,Expense,Other Services and Charges,31558
FY19,Public Services,5910,Expense,Other Services and Charges,31558
FY19,Public Services,5900,Expense,Other Services and Charges,225
FY19,Public Services,5910,Expense,Other Services and Charges,225
FY19,Public Services,5900,Expense,Other Services and Charges,675
FY19,Public Services,5910,Expense,Other Services and Charges,675
FY19,Public Services,5140,Expense,Other Services and Charges,1127
FY19,Public Services,5900,Expense,Other Services and Charges,2207
FY19,Public Services,5910,Expense,Other Services and Charges,2207
FY19,Public Services,5900,Expense,Other Services and Charges,225
FY19,Public Services,5910,Expense,Other Services and Charges,225
FY19,Public Services,5140,Expense,Other Services and Charges,788
FY19,Public Services,5900,Expense,Other Services and Charges,1126
FY19,Public Services,5910,Expense,Other Services and Charges,1126
FY19,Public Services,5902,Expense,Capital Outlays,20056500
FY19,Public Services,5907,Expense,Capital Outlays,4800000
FY19,Public Services,5840,Expense,Other Services and Charges,3991
FY19,Public Services,5840,Expense,Personnel Services,3936
FY19,Public Services,5840,Expense,Personnel Services,76152
FY19,Public Services,5840,Expense,Personnel Services,6135
FY19,Public Services,5840,Expense,Personnel Services,1440
FY19,Public Services,5840,Expense,Personnel Services,488
FY19,Public Services,5840,Expense,Personnel Services,892
FY19,Public Services,5840,Expense,Personnel Services,2886
FY19,Public Services,5840,Expense,Supplies,3410
FY19,Public Services,5840,Expense,Other Services and Charges,65350
FY19,Public Services,5840,Expense,Other Services and Charges,7000
FY19,Public Services,5840,Expense,Other Services and Charges,2714
FY19,Public Services,5840,Expense,Other Services and Charges,222
FY19,Public Services,5840,Expense,Other Services and Charges,4500
FY19,Public Services,5840,Expense,Other Services and Charges,1000
FY19,Public Services,5840,Expense,Other Services and Charges,800
FY19,Public Services,5840,Expense,Other Services and Charges,375
FY19,Public Services,5840,Expense,Other Services and Charges,1500
FY19,Public Services,5840,Expense,Other Services and Charges,7500
FY19,Public Services,5840,Expense,Other Services and Charges,1296
FY19,Public Services,5840,Expense,Other Services and Charges,600
FY19,Public Services,5840,Expense,Other Services and Charges,5153
FY19,Public Services,5840,Expense,Other Services and Charges,36
FY19,Public Services,5840,Expense,Other Services and Charges,8147
FY19,Public Services,5840,Expense,Capital Outlays,750
FY19,Public Services,5840,Expense,Other Financing,42780
FY19,Public Services,5840,Expense,Other Financing,25000
FY19,Public Services,5840,Expense,Supplies,250
FY19,Public Services,5840,Expense,Supplies,9549
FY19,Public Services,5840,Expense,Other Services and Charges,11600
FY19,Public Services,5840,Expense,Supplies,33236
FY19,Public Services,5840,Expense,Other Services and Charges,900
FY19,Public Services,5840,Expense,Other Services and Charges,1200
FY19,Public Services,5840,Expense,Supplies,6150
FY19,Public Services,5840,Expense,Other Services and Charges,1200
FY19,Public Services,5840,Expense,Other Services and Charges,44000
FY19,Public Services,5840,Expense,Personnel Services,56280
FY19,Public Services,5840,Expense,Personnel Services,68494
FY19,Public Services,5840,Expense,Personnel Services,3875
FY19,Public Services,5840,Expense,Personnel Services,9844
FY19,Public Services,5840,Expense,Personnel Services,11520
FY19,Public Services,5840,Expense,Personnel Services,6948
FY19,Public Services,5840,Expense,Personnel Services,12780
FY19,Public Services,5840,Expense,Personnel Services,2680
FY19,Public Services,5840,Expense,Supplies,36000
FY19,Public Services,5840,Expense,Other Services and Charges,25321
FY19,Public Services,5840,Expense,Other Services and Charges,347
FY19,Public Services,5840,Expense,Other Services and Charges,7500
FY19,Public Services,5840,Expense,Other Services and Charges,7400
FY19,Public Services,5840,Expense,Capital Outlays,8000
FY19,Public Services,5840,Expense,Capital Outlays,12000
FY19,Public Services,5840,Expense,Capital Outlays,22000
FY19,Public Services,5840,Expense,Supplies,4500
FY19,Public Services,2080,Expense,Personnel Services,456254
FY19,Public Services,2080,Expense,Personnel Services,2929
FY19,Public Services,2080,Expense,Personnel Services,35125
FY19,Public Services,2080,Expense,Personnel Services,84960
FY19,Public Services,2080,Expense,Personnel Services,56533
FY19,Public Services,2080,Expense,Personnel Services,103922
FY19,Public Services,2080,Expense,Personnel Services,616
FY19,Public Services,2080,Expense,Supplies,5980
FY19,Public Services,2080,Expense,Other Services and Charges,56000
FY19,Public Services,2080,Expense,Other Services and Charges,1393
FY19,Public Services,2080,Expense,Other Services and Charges,932
FY19,Public Services,2080,Expense,Other Services and Charges,480
