budget_year,department,account_type,fund_code,account_category,amount
FY21-22,Human Services,Expense,2128,Civilian Salaries,39670
FY21-22,Human Services,Expense,2128,Civilian Salaries,11783
FY21-22,Human Services,Expense,2128,Civilian Retirement,23733
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,16712
FY21-22,Human Services,Expense,2128, Allowances & Premiums,480
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,15416
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,24235
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1289
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1736
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1643
FY21-22,Human Services,Expense,2128,Overhead Allocations,3833
FY21-22,Human Services,Expense,2128,Overhead Allocations,20499
FY21-22,Human Services,Expense,2128,Civilian Salaries,39500
FY21-22,Human Services,Expense,2128,Civilian Salaries,11732
FY21-22,Human Services,Expense,2128,Civilian Retirement,23728
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,16640
FY21-22,Human Services,Expense,2128, Allowances & Premiums,690
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,12019
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,18895
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1005
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1354
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1281
FY21-22,Human Services,Expense,2128,Overhead Allocations,3817
FY21-22,Human Services,Expense,2128,Overhead Allocations,20411
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Retirement,0
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,0
FY21-22,Human Services,Expense,2128, Allowances & Premiums,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Overhead Allocations,0
FY21-22,Human Services,Expense,2128,Overhead Allocations,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Retirement,0
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,0
FY21-22,Human Services,Expense,2128, Allowances & Premiums,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Overhead Allocations,0
FY21-22,Human Services,Expense,2128,Overhead Allocations,0
FY21-22,Human Services,Expense,2128,Services & Supplies,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,407311
FY21-22,Human Services,Expense,2128,Civilian Salaries,13676
FY21-22,Human Services,Expense,2128,Civilian Salaries,121449
FY21-22,Human Services,Expense,2128,Civilian Retirement,242373
FY21-22,Human Services,Expense,2128,Civilian Retirement,817
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,172040
FY21-22,Human Services,Expense,2128, Allowances & Premiums,57
FY21-22,Human Services,Expense,2128, Allowances & Premiums,1768
FY21-22,Human Services,Expense,2128, Allowances & Premiums,2071
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,24119
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,37915
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,2017
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,2716
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,2570
FY21-22,Human Services,Expense,2128,Overhead Allocations,40412
FY21-22,Human Services,Expense,2128,Overhead Allocations,216108
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,891
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1401
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,75
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,101
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,95
FY21-22,Human Services,Expense,2128,Civilian Salaries,233483
FY21-22,Human Services,Expense,2128,Civilian Salaries,9503
FY21-22,Human Services,Expense,2128,Civilian Salaries,69674
FY21-22,Human Services,Expense,2128,Civilian Retirement,139052
FY21-22,Human Services,Expense,2128,Civilian Retirement,568
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,98678
FY21-22,Human Services,Expense,2128, Allowances & Premiums,39
FY21-22,Human Services,Expense,2128, Allowances & Premiums,1229
FY21-22,Human Services,Expense,2128, Allowances & Premiums,1439
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,13738
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,21596
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1149
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1547
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,1464
FY21-22,Human Services,Expense,2128,Overhead Allocations,23292
FY21-22,Human Services,Expense,2128,Overhead Allocations,124565
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Retirement,0
FY21-22,Human Services,Expense,2128,Civilian Retirement,0
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,0
FY21-22,Human Services,Expense,2128, Allowances & Premiums,0
FY21-22,Human Services,Expense,2128, Allowances & Premiums,0
FY21-22,Human Services,Expense,2128, Allowances & Premiums,0
FY21-22,Human Services,Expense,2128,Services & Supplies,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Overhead Allocations,0
FY21-22,Human Services,Expense,2128,Overhead Allocations,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Salaries,0
FY21-22,Human Services,Expense,2128,Civilian Retirement,0
FY21-22,Human Services,Expense,2128,Civilian Retirement,0
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,0
FY21-22,Human Services,Expense,2128, Allowances & Premiums,0
FY21-22,Human Services,Expense,2128, Allowances & Premiums,0
FY21-22,Human Services,Expense,2128, Allowances & Premiums,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Overhead Allocations,0
FY21-22,Human Services,Expense,2128,Overhead Allocations,0
FY21-22,Human Services,Expense,2138,Contract Services,0
FY21-22,Human Services,Expense,2138,Services & Supplies,0
FY21-22,Human Services,Expense,2138,Services & Supplies,0
FY21-22,Human Services,Expense,2138,Contract Services,0
FY21-22,Human Services,Expense,2138,Contract Services,0
FY21-22,Human Services,Expense,2138,Contract Services,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Services & Supplies,0
FY21-22,Human Services,Expense,2138,Services & Supplies,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Civilian Salaries,343584
FY21-22,Human Services,Expense,2138,Civilian Salaries,102048
FY21-22,Human Services,Expense,2138,Civilian Retirement,203652
FY21-22,Human Services,Expense,2138,Civilian Fringe Benefits,144744
FY21-22,Human Services,Expense,2138,Services & Supplies,20769
FY21-22,Human Services,Expense,2138,Services & Supplies,154118
FY21-22,Human Services,Expense,2138,Contract Services,0
FY21-22,Human Services,Expense,2138,Contract Services,18967
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,14161
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,22261
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,1184
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,1595
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,1509
FY21-22,Human Services,Revenue,2138,Grants & Subsidies,1021166
FY21-22,Human Services,Expense,2138,Overhead Allocations,33198
FY21-22,Human Services,Expense,2138,Overhead Allocations,177540
FY21-22,Human Services,Expense,2138,Services & Supplies,32500
FY21-22,Human Services,Revenue,2138,Grants & Subsidies,32500
FY21-22,Human Services,Revenue,2138,Interfund Transfers,3461
FY21-22,Human Services,Expense,2138,Civilian Salaries,57264
FY21-22,Human Services,Expense,2138,Civilian Salaries,17008
FY21-22,Human Services,Expense,2138,Civilian Retirement,33942
FY21-22,Human Services,Expense,2138,Civilian Fringe Benefits,24124
FY21-22,Human Services,Expense,2138,Services & Supplies,17776
FY21-22,Human Services,Expense,2138,Contract Services,45362
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,3127
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,4915
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,262
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,352
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,334
FY21-22,Human Services,Revenue,2138,Grants & Subsidies,231250
FY21-22,Human Services,Expense,2138,Overhead Allocations,5533
FY21-22,Human Services,Expense,2138,Overhead Allocations,29590
FY21-22,Human Services,Expense,2138,Civilian Salaries,0
FY21-22,Human Services,Expense,2138,Civilian Salaries,0
FY21-22,Human Services,Expense,2138,Civilian Retirement,0
FY21-22,Human Services,Expense,2138,Civilian Fringe Benefits,0
FY21-22,Human Services,Expense,2138,Services & Supplies,0
FY21-22,Human Services,Expense,2138,Services & Supplies,0
FY21-22,Human Services,Expense,2138,Contract Services,0
FY21-22,Human Services,Expense,2138,Contract Services,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Revenue,2138,Grants & Subsidies,0
FY21-22,Human Services,Expense,2138,Overhead Allocations,0
FY21-22,Human Services,Expense,2138,Overhead Allocations,0
FY21-22,Human Services,Expense,2138,Services & Supplies,0
FY21-22,Human Services,Revenue,2138,Grants & Subsidies,0
FY21-22,Human Services,Expense,2138,Civilian Salaries,0
FY21-22,Human Services,Expense,2138,Civilian Salaries,0
FY21-22,Human Services,Expense,2138,Civilian Retirement,0
FY21-22,Human Services,Expense,2138,Civilian Fringe Benefits,0
FY21-22,Human Services,Expense,2138,Services & Supplies,0
FY21-22,Human Services,Expense,2138,Contract Services,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2138,Internal Services & Work Orders,0
FY21-22,Human Services,Revenue,2138,Grants & Subsidies,0
FY21-22,Human Services,Expense,2138,Overhead Allocations,0
FY21-22,Human Services,Expense,2138,Overhead Allocations,0
FY21-22,Human Services,Expense,4400,Contract Services,0
FY21-22,Human Services,Expense,4400,Contract Services,0
FY21-22,Human Services,Expense,4400,Contract Services,0
FY21-22,Human Services,Expense,4400,Contract Services,37203
FY21-22,Human Services,Expense,4400,Contract Services,41517
FY21-22,Human Services,Expense,4400,Contract Services,21280
FY21-22,Human Services,Expense,4400,Contract Services,0
FY21-22,Human Services,Expense,4400,Contract Services,0
FY21-22,Human Services,Expense,4400,Contract Services,0
FY21-22,Human Services,Expense,1010,Civilian Salaries,198114
FY21-22,Human Services,Expense,1010,Civilian Salaries,58844
FY21-22,Human Services,Expense,1010,Civilian Retirement,117431
FY21-22,Human Services,Expense,1010,Civilian Fringe Benefits,83461
FY21-22,Human Services,Expense,1010, Allowances & Premiums,4200
FY21-22,Human Services,Expense,1010,Services & Supplies,70
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,7371
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,613
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,617
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,830
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,587
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,786
FY21-22,Human Services,Expense,1010,Overhead Allocations,19143
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,4941
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,411
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,414
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,557
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,394
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,527
FY21-22,Human Services,Expense,1010,Civilian Salaries,62504
FY21-22,Human Services,Expense,1010,Civilian Salaries,18564
FY21-22,Human Services,Expense,1010,Civilian Retirement,37048
FY21-22,Human Services,Expense,1010,Civilian Fringe Benefits,26330
FY21-22,Human Services,Expense,1010, Allowances & Premiums,825
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,2689
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,224
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,225
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,303
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,214
FY21-22,Human Services,Expense,1010,Internal Services & Work Orders,287
FY21-22,Human Services,Expense,1010,Overhead Allocations,6040
FY21-22,Human Services,Expense,1010,Contract Services,0
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,20472
FY21-22,Human Services,Expense,1010,Operating Transfers,91924
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,743431
FY21-22,Human Services,Expense,1010,Operating Transfers,13210
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,578276
FY21-22,Human Services,Expense,1010,Operating Transfers,222300
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,1452198
FY21-22,Human Services,Expense,1010,Operating Transfers,2563
FY21-22,Human Services,Expense,1010,Operating Transfers,229278
FY21-22,Human Services,Expense,1010,Operating Transfers,221387
FY21-22,Human Services,Expense,1010,Operating Transfers,3316421
FY21-22,Human Services,Expense,1010,Operating Transfers,3461
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,32217
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,39033
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,14133
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,15227
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,248255
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,22776
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,19466
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,109807
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,1100
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,687
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,298215
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1010,Operating Transfers,191926
FY21-22,Human Services,Expense,1010,Operating Transfers,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,1030,Internal Services & Work Orders,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,8259
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,1183
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,247131
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,3344
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,4228
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,10105
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,808
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,13981
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2103,Interfund Transfers,15365
FY21-22,Human Services,Revenue,2103,Interfund Transfers,0
FY21-22,Human Services,Revenue,2108,Interfund Transfers,0
FY21-22,Human Services,Revenue,2108,Interfund Transfers,0
FY21-22,Human Services,Revenue,2108,Interfund Transfers,0
FY21-22,Human Services,Revenue,2108,Interfund Transfers,0
FY21-22,Human Services,Revenue,2108,Interfund Transfers,0
FY21-22,Human Services,Revenue,2108,Interfund Transfers,0
FY21-22,Human Services,Revenue,2120,Interfund Transfers,70407
FY21-22,Human Services,Revenue,2120,Interfund Transfers,0
FY21-22,Human Services,Revenue,2120,Interfund Transfers,1100
FY21-22,Human Services,Revenue,2120,Interfund Transfers,0
FY21-22,Human Services,Revenue,2120,Interfund Transfers,32941
FY21-22,Human Services,Expense,2120,Civilian Salaries,4736
FY21-22,Human Services,Expense,2120,Civilian Salaries,1407
FY21-22,Human Services,Expense,2120,Civilian Retirement,2807
FY21-22,Human Services,Expense,2120,Civilian Fringe Benefits,1994
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,204
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,17
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,18
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,23
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,22
FY21-22,Human Services,Expense,2120,Overhead Allocations,458
FY21-22,Human Services,Expense,2120,Overhead Allocations,2447
FY21-22,Human Services,Revenue,2120,Interfund Transfers,0
FY21-22,Human Services,Expense,2120,Civilian Salaries,0
FY21-22,Human Services,Expense,2120,Civilian Salaries,0
FY21-22,Human Services,Expense,2120,Civilian Retirement,0
FY21-22,Human Services,Expense,2120,Civilian Fringe Benefits,0
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2120,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2120,Overhead Allocations,0
FY21-22,Human Services,Expense,2120,Overhead Allocations,0
FY21-22,Human Services,Expense,2128,Services & Supplies,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,8359
FY21-22,Human Services,Expense,2128,Civilian Salaries,113383
FY21-22,Human Services,Expense,2128,Civilian Salaries,33677
FY21-22,Human Services,Expense,2128,Civilian Retirement,67207
FY21-22,Human Services,Expense,2128,Civilian Fringe Benefits,47765
FY21-22,Human Services,Expense,2128,Services & Supplies,4725
FY21-22,Human Services,Expense,2128,Services & Supplies,0
FY21-22,Human Services,Expense,2128,Services & Supplies,2500
FY21-22,Human Services,Expense,2128,Services & Supplies,9493
FY21-22,Human Services,Expense,2128,Services & Supplies,400
FY21-22,Human Services,Expense,2128,Services & Supplies,2500
FY21-22,Human Services,Expense,2128,Contract Services,638638
FY21-22,Human Services,Expense,2128,Contract Services,62019
FY21-22,Human Services,Expense,2128,Travel & Education,1800
FY21-22,Human Services,Expense,2128,Travel & Education,4410
FY21-22,Human Services,Expense,2128,Travel & Education,1596
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,6027
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,501
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,504
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,679
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,480
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,643
FY21-22,Human Services,Revenue,2128,Grants & Subsidies,1000000
FY21-22,Human Services,Expense,2128,Overhead Allocations,10956
FY21-22,Human Services,Expense,2128,Overhead Allocations,58589
FY21-22,Human Services,Expense,2128,Contract Services,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,450091
FY21-22,Human Services,Revenue,2128,Interfund Transfers,222300
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,177732
FY21-22,Human Services,Revenue,2128,Interfund Transfers,1887885
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,236736
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,50477
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2128,Internal Services & Work Orders,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,110426
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,1354995
FY21-22,Human Services,Revenue,2128,Interfund Transfers,620
FY21-22,Human Services,Revenue,2128,Interfund Transfers,36777
FY21-22,Human Services,Revenue,2128,Interfund Transfers,1203484
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2128,Interfund Transfers,51794
FY21-22,Human Services,Revenue,2128,Interfund Transfers,0
FY21-22,Human Services,Revenue,2138,Interfund Transfers,165008
FY21-22,Human Services,Revenue,2138,Interfund Transfers,0
FY21-22,Human Services,Revenue,2138,Interfund Transfers,0
FY21-22,Human Services,Expense,2159,Civilian Salaries,114873
FY21-22,Human Services,Expense,2159,Civilian Salaries,34118
FY21-22,Human Services,Expense,2159,Civilian Retirement,68089
FY21-22,Human Services,Expense,2159,Civilian Fringe Benefits,48392
FY21-22,Human Services,Expense,2159, Allowances & Premiums,825
FY21-22,Human Services,Expense,2159, Misc. Personnel Adjustments,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Overhead Allocations,11100
FY21-22,Human Services,Expense,2159,Overhead Allocations,59358
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Expense,2159,Internal Services & Work Orders,0
FY21-22,Human Services,Revenue,2159,Grants & Subsidies,341071
FY21-22,Human Services,Revenue,2159,Interfund Transfers,587504
FY21-22,Human Services,Revenue,2159,Interfund Transfers,20472
FY21-22,Human Services,Revenue,2159,Interfund Transfers,131363
FY21-22,Human Services,Revenue,2160,Interfund Transfers,0
FY21-22,Human Services,Revenue,2160,Interfund Transfers,16958
FY21-22,Human Services,Revenue,2160,Interfund Transfers,0
FY21-22,Human Services,Revenue,2160,Interfund Transfers,30389
