budget_year,department,fund_code,account_type,account_category,amount
FY18,Community Services,5020,Expense,Other Services and Charges,450
FY18,Community Services,5020,Expense,Other Services and Charges,250
FY18,Community Services,5020,Revenue,Charges for Services,1306
FY18,Community Services,5020,Revenue,Charges for Services,10065
FY18,Community Services,5020,Revenue,Other Financing Sources,500
FY18,Community Services,5020,Expense,Supplies,10000
FY18,Community Services,5020,Expense,Supplies,650
FY18,Community Services,5020,Expense,Capital Outlays,4000
FY18,Community Services,5020,Expense,Other Financing,41902
FY18,Community Services,5020,Expense,Other Financing,55532
FY18,Community Services,5020,Expense,Personal Services,100
FY18,Community Services,5020,Expense,Personal Services,9504
FY18,Community Services,5020,Expense,Personal Services,727
FY18,Community Services,5020,Expense,Personal Services,13
FY18,Community Services,5020,Expense,Other Services and Charges,204
FY18,Community Services,5020,Expense,Other Services and Charges,10000
FY18,Community Services,5020,Expense,Other Services and Charges,2004
FY18,Community Services,5020,Expense,Other Services and Charges,5040
FY18,Community Services,5020,Expense,Other Services and Charges,4020
FY18,Community Services,5020,Expense,Other Services and Charges,2750
FY18,Community Services,5020,Revenue,Charges for Services,15126
FY18,Community Services,5020,Revenue,Charges for Services,29404
FY18,Community Services,5020,Revenue,Charges for Services,272201
FY18,Community Services,5020,Revenue,Charges for Services,53483
FY18,Community Services,5020,Revenue,Other Financing Sources,4000
FY18,Community Services,5020,Expense,Supplies,3500
FY18,Community Services,5020,Expense,Capital Outlays,1500
FY18,Community Services,5020,Expense,Other Financing,15713
FY18,Community Services,5020,Expense,Other Financing,10137
FY18,Community Services,5020,Expense,Personal Services,150
FY18,Community Services,5020,Expense,Personal Services,2000
FY18,Community Services,5020,Expense,Personal Services,164
FY18,Community Services,5020,Expense,Personal Services,3
FY18,Community Services,5020,Expense,Other Services and Charges,1500
FY18,Community Services,5020,Expense,Other Services and Charges,4000
FY18,Community Services,5020,Expense,Other Services and Charges,2000
FY18,Community Services,5020,Expense,Other Services and Charges,1800
FY18,Community Services,5020,Expense,Other Services and Charges,1500
FY18,Community Services,5020,Expense,Other Services and Charges,750
FY18,Community Services,5020,Revenue,Charges for Services,2682
FY18,Community Services,5020,Revenue,Charges for Services,8448
FY18,Community Services,5020,Revenue,Charges for Services,49925
FY18,Community Services,5020,Revenue,Charges for Services,6528
FY18,Community Services,5020,Revenue,Other Financing Sources,1500
FY18,Community Services,5020,Expense,Supplies,6000
FY18,Community Services,5020,Expense,Supplies,500
FY18,Community Services,5020,Expense,Capital Outlays,5000
FY18,Community Services,5020,Expense,Other Financing,26189
FY18,Community Services,5020,Expense,Other Financing,34454
FY18,Community Services,5020,Expense,Personal Services,250
FY18,Community Services,5020,Expense,Personal Services,6500
FY18,Community Services,5020,Expense,Personal Services,497
FY18,Community Services,5020,Expense,Personal Services,9
FY18,Community Services,5020,Expense,Other Services and Charges,1500
FY18,Community Services,5020,Expense,Other Services and Charges,7000
FY18,Community Services,5020,Expense,Other Services and Charges,2496
FY18,Community Services,5020,Expense,Other Services and Charges,1800
FY18,Community Services,5020,Expense,Other Services and Charges,2809
FY18,Community Services,5020,Expense,Other Services and Charges,500
FY18,Community Services,5020,Expense,Other Services and Charges,3689
FY18,Community Services,5020,Expense,Other Services and Charges,85928
FY18,Community Services,5020,Revenue,Charges for Services,2272
FY18,Community Services,5020,Revenue,Charges for Services,11585
FY18,Community Services,5020,Revenue,Charges for Services,177680
FY18,Community Services,5020,Revenue,Charges for Services,38154
FY18,Community Services,5020,Revenue,Other Financing Sources,1500
FY18,Community Services,1510,Expense,Other Financing,9000
FY18,Community Services,1510,Expense,Other Financing,33363
FY18,Community Services,1510,Revenue,Charges for Services,17323
FY18,Community Services,1510,Revenue,Other Financing Sources,108917
FY18,Community Services,5020,Expense,Supplies,1300
FY18,Community Services,5020,Expense,Capital Outlays,225000
FY18,Community Services,5020,Expense,Personal Services,149834
FY18,Community Services,5020,Expense,Personal Services,5516
FY18,Community Services,5020,Expense,Personal Services,11884
FY18,Community Services,5020,Expense,Personal Services,32685
FY18,Community Services,5020,Expense,Personal Services,18724
FY18,Community Services,5020,Expense,Personal Services,36570
FY18,Community Services,5020,Expense,Personal Services,417
FY18,Community Services,5020,Expense,Other Services and Charges,235000
FY18,Community Services,5020,Expense,Other Services and Charges,122084
FY18,Community Services,5020,Expense,Other Services and Charges,791
FY18,Community Services,5020,Expense,Other Services and Charges,4572
FY18,Community Services,5020,Expense,Other Services and Charges,9636
FY18,Community Services,5020,Expense,Other Services and Charges,314
FY18,Community Services,5020,Expense,Other Services and Charges,1200
FY18,Community Services,5020,Expense,Other Services and Charges,1000
FY18,Community Services,5020,Expense,Other Services and Charges,500
FY18,Community Services,5020,Expense,Other Services and Charges,1450
FY18,Community Services,5020,Expense,Other Services and Charges,1085
FY18,Community Services,5020,Expense,Other Services and Charges,2400
FY18,Community Services,5020,Expense,Other Services and Charges,3934
FY18,Community Services,5020,Revenue,Other Financing Sources,350000
FY18,Community Services,5020,Revenue,Other Financing Sources,58363
FY18,Community Services,5840,Expense,Supplies,6150
FY18,Community Services,5840,Expense,Other Services and Charges,1200
FY18,Community Services,5840,Expense,Other Services and Charges,54596
FY18,Community Services,5840,Revenue,Charges for Services,149750
FY18,Community Services,5840,Expense,Supplies,250
FY18,Community Services,5840,Expense,Supplies,10056
FY18,Community Services,5840,Expense,Other Services and Charges,17325
FY18,Community Services,5840,Revenue,Charges for Services,15470
FY18,Community Services,5840,Revenue,Charges for Services,24750
FY18,Community Services,5840,Expense,Supplies,3720
FY18,Community Services,5840,Expense,Other Financing,38076
FY18,Community Services,5840,Expense,Other Financing,25000
FY18,Community Services,5840,Expense,Personal Services,4155
FY18,Community Services,5840,Expense,Personal Services,66273
FY18,Community Services,5840,Expense,Personal Services,5387
FY18,Community Services,5840,Expense,Personal Services,1233
FY18,Community Services,5840,Expense,Personal Services,519
FY18,Community Services,5840,Expense,Personal Services,1014
FY18,Community Services,5840,Expense,Personal Services,2517
FY18,Community Services,5840,Expense,Other Services and Charges,72375
FY18,Community Services,5840,Expense,Other Services and Charges,7540
FY18,Community Services,5840,Expense,Other Services and Charges,224
FY18,Community Services,5840,Expense,Other Services and Charges,3900
FY18,Community Services,5840,Expense,Other Services and Charges,1000
FY18,Community Services,5840,Expense,Other Services and Charges,800
FY18,Community Services,5840,Expense,Other Services and Charges,375
FY18,Community Services,5840,Expense,Other Services and Charges,1500
FY18,Community Services,5840,Expense,Other Services and Charges,7500
FY18,Community Services,5840,Expense,Other Services and Charges,1296
FY18,Community Services,5840,Expense,Other Services and Charges,600
FY18,Community Services,5840,Expense,Other Services and Charges,6598
FY18,Community Services,5840,Expense,Other Services and Charges,33
FY18,Community Services,5840,Revenue,Charges for Services,7750
FY18,Community Services,5840,Revenue,Charges for Services,373478
FY18,Community Services,5840,Revenue,Investment Income & Rentals,7400
FY18,Community Services,5840,Expense,Supplies,32504
FY18,Community Services,5840,Expense,Other Services and Charges,850
FY18,Community Services,5840,Expense,Other Services and Charges,1200
FY18,Community Services,5840,Revenue,Charges for Services,72230
FY18,Community Services,5840,Expense,Supplies,34200
FY18,Community Services,5840,Expense,Personal Services,46460
FY18,Community Services,5840,Expense,Personal Services,70964
FY18,Community Services,5840,Expense,Personal Services,3875
FY18,Community Services,5840,Expense,Personal Services,9279
FY18,Community Services,5840,Expense,Personal Services,9867
FY18,Community Services,5840,Expense,Personal Services,5806
FY18,Community Services,5840,Expense,Personal Services,11339
FY18,Community Services,5840,Expense,Personal Services,2754
FY18,Community Services,5840,Expense,Other Services and Charges,347
FY18,Community Services,5840,Expense,Other Services and Charges,7500
FY18,Community Services,5840,Expense,Other Services and Charges,5700
FY18,Community Services,5840,Expense,Capital Outlays,30000
FY18,Community Services,5840,Expense,Other Services and Charges,3527
FY18,Community Services,2080,Expense,Supplies,104723
FY18,Community Services,2080,Expense,Supplies,3500
FY18,Community Services,2080,Expense,Other Financing,110086
FY18,Community Services,2080,Expense,Other Financing,-100000
FY18,Community Services,2080,Expense,Personal Services,423137
FY18,Community Services,2080,Expense,Personal Services,1000
FY18,Community Services,2080,Expense,Personal Services,175812
FY18,Community Services,2080,Expense,Personal Services,500
FY18,Community Services,2080,Expense,Personal Services,25000
FY18,Community Services,2080,Expense,Personal Services,47847
FY18,Community Services,2080,Expense,Personal Services,98919
FY18,Community Services,2080,Expense,Personal Services,52876
FY18,Community Services,2080,Expense,Personal Services,103275
FY18,Community Services,2080,Expense,Personal Services,5716
FY18,Community Services,2080,Expense,Other Services and Charges,117400
FY18,Community Services,2080,Expense,Other Services and Charges,379445
FY18,Community Services,2080,Expense,Other Services and Charges,3949
FY18,Community Services,2080,Expense,Other Services and Charges,5934
FY18,Community Services,2080,Expense,Other Services and Charges,613
FY18,Community Services,2080,Expense,Other Services and Charges,1125
FY18,Community Services,2080,Expense,Other Services and Charges,228977
FY18,Community Services,2080,Expense,Other Services and Charges,36100
FY18,Community Services,2080,Expense,Other Services and Charges,150000
FY18,Community Services,2080,Expense,Other Services and Charges,26140
FY18,Community Services,2080,Expense,Other Services and Charges,97500
FY18,Community Services,2080,Expense,Other Services and Charges,257105
FY18,Community Services,2080,Expense,Other Services and Charges,350899
FY18,Community Services,2080,Expense,Other Services and Charges,253751
FY18,Community Services,2080,Expense,Other Services and Charges,3410
FY18,Community Services,2080,Expense,Other Services and Charges,2400
FY18,Community Services,2080,Revenue,Charges for Services,52000
FY18,Community Services,2080,Revenue,Charges for Services,500
FY18,Community Services,2080,Expense,Supplies,3100
FY18,Community Services,2080,Expense,Supplies,1735
FY18,Community Services,2080,Expense,Personal Services,21212
FY18,Community Services,2080,Expense,Personal Services,1623
FY18,Community Services,2080,Expense,Personal Services,804
FY18,Community Services,2080,Expense,Other Services and Charges,2350
FY18,Community Services,2080,Revenue,Charges for Services,52550
FY18,Community Services,2080,Expense,Supplies,5980
FY18,Community Services,2080,Expense,Capital Outlays,1700
FY18,Community Services,2080,Expense,Personal Services,462704
FY18,Community Services,2080,Expense,Personal Services,18000
FY18,Community Services,2080,Expense,Personal Services,36879
FY18,Community Services,2080,Expense,Personal Services,77087
FY18,Community Services,2080,Expense,Personal Services,57952
FY18,Community Services,2080,Expense,Personal Services,113188
FY18,Community Services,2080,Expense,Personal Services,1378
FY18,Community Services,2080,Expense,Other Services and Charges,14700
FY18,Community Services,2080,Expense,Other Services and Charges,45002
FY18,Community Services,2080,Expense,Other Services and Charges,1172
FY18,Community Services,2080,Expense,Other Services and Charges,900
FY18,Community Services,2080,Expense,Other Services and Charges,480
FY18,Community Services,2080,Expense,Other Services and Charges,8600
FY18,Community Services,2080,Expense,Other Services and Charges,7600
FY18,Community Services,2080,Expense,Other Services and Charges,3600
FY18,Community Services,2080,Expense,Other Services and Charges,87519
FY18,Community Services,2080,Revenue,Other Financing Sources,5922430
FY18,Community Services,2081,Expense,Other Financing,249600
FY18,Community Services,2080,Revenue,Charges for Services,8000
FY18,Community Services,2080,Revenue,Charges for Services,64000
FY18,Community Services,5080,Expense,Other Services and Charges,200000
FY18,Community Services,5080,Expense,Other Services and Charges,97000
FY18,Community Services,5080,Expense,Other Services and Charges,26500
FY18,Community Services,5080,Revenue,Other Revenues,118150
FY18,Community Services,5080,Revenue,Other Revenues,272400
FY18,Community Services,2081,Expense,Supplies,50000
FY18,Community Services,2081,Expense,Personal Services,50973
FY18,Community Services,2081,Expense,Personal Services,100
FY18,Community Services,2081,Expense,Personal Services,34440
FY18,Community Services,2081,Expense,Personal Services,500
FY18,Community Services,2081,Expense,Personal Services,6580
FY18,Community Services,2081,Expense,Personal Services,10237
FY18,Community Services,2081,Expense,Personal Services,6370
FY18,Community Services,2081,Expense,Personal Services,12441
FY18,Community Services,2081,Expense,Personal Services,1376
FY18,Community Services,2081,Expense,Other Services and Charges,48278
FY18,Community Services,2081,Expense,Other Services and Charges,1500
FY18,Community Services,2081,Expense,Other Services and Charges,292
FY18,Community Services,2081,Expense,Other Services and Charges,78
FY18,Community Services,2081,Expense,Other Services and Charges,75773
FY18,Community Services,2081,Expense,Other Services and Charges,12000
FY18,Community Services,2081,Expense,Other Services and Charges,5800
FY18,Community Services,2081,Expense,Other Services and Charges,6000
FY18,Community Services,2080,Expense,Supplies,350
FY18,Community Services,2080,Expense,Personal Services,2981
FY18,Community Services,2080,Expense,Personal Services,228
FY18,Community Services,2080,Expense,Personal Services,113
FY18,Community Services,2080,Revenue,Charges for Services,25890
FY18,Community Services,2080,Expense,Other Financing,27522
FY18,Community Services,2080,Expense,Personal Services,76166
FY18,Community Services,2080,Expense,Personal Services,5827
FY18,Community Services,2080,Expense,Personal Services,15418
FY18,Community Services,2080,Expense,Personal Services,9518
FY18,Community Services,2080,Expense,Personal Services,18590
FY18,Community Services,2080,Expense,Personal Services,106
FY18,Community Services,2080,Expense,Other Services and Charges,5200
FY18,Community Services,2080,Expense,Other Services and Charges,7541
FY18,Community Services,2080,Expense,Other Services and Charges,473
FY18,Community Services,2080,Expense,Other Services and Charges,-90
FY18,Community Services,2080,Expense,Other Services and Charges,5000
FY18,Community Services,2080,Expense,Other Services and Charges,14705
FY18,Community Services,2080,Expense,Other Services and Charges,403
FY18,Community Services,2080,Revenue,Charges for Services,840
FY18,Community Services,2080,Expense,Supplies,3580
FY18,Community Services,2080,Expense,Supplies,325
FY18,Community Services,2080,Expense,Personal Services,12078
FY18,Community Services,2080,Expense,Personal Services,924
FY18,Community Services,2080,Expense,Personal Services,458
FY18,Community Services,2080,Expense,Other Services and Charges,38838
FY18,Community Services,2080,Revenue,Charges for Services,750
FY18,Community Services,2080,Revenue,Charges for Services,72750
FY18,Community Services,2080,Revenue,Investment Income & Rentals,1000
FY18,Community Services,2081,Expense,Other Financing,28033
FY18,Community Services,2081,Expense,Personal Services,46167
FY18,Community Services,2081,Expense,Personal Services,3532
FY18,Community Services,2081,Expense,Personal Services,10484
FY18,Community Services,2081,Expense,Personal Services,5769
FY18,Community Services,2081,Expense,Personal Services,11268
FY18,Community Services,2081,Expense,Personal Services,64
FY18,Community Services,2081,Expense,Other Services and Charges,78
FY18,Community Services,2081,Expense,Other Services and Charges,-30
FY18,Community Services,2081,Expense,Other Services and Charges,1400
FY18,Community Services,2080,Expense,Supplies,10000
FY18,Community Services,2080,Expense,Personal Services,21599
FY18,Community Services,2080,Expense,Personal Services,1652
FY18,Community Services,2080,Expense,Personal Services,4934
FY18,Community Services,2080,Expense,Personal Services,2699
FY18,Community Services,2080,Expense,Personal Services,5272
FY18,Community Services,2080,Expense,Personal Services,30
FY18,Community Services,2080,Expense,Other Services and Charges,79
FY18,Community Services,2081,Expense,Supplies,10650
FY18,Community Services,2081,Expense,Supplies,750
FY18,Community Services,2081,Expense,Personal Services,306417
FY18,Community Services,2081,Expense,Personal Services,23441
FY18,Community Services,2081,Expense,Personal Services,11613
FY18,Community Services,2081,Expense,Other Services and Charges,366
FY18,Community Services,2081,Expense,Other Services and Charges,775
FY18,Community Services,2080,Expense,Supplies,103400
FY18,Community Services,2080,Expense,Supplies,5600
FY18,Community Services,2080,Expense,Capital Outlays,12000
FY18,Community Services,2080,Expense,Other Financing,110087
FY18,Community Services,2080,Expense,Personal Services,642548
FY18,Community Services,2080,Expense,Personal Services,79200
FY18,Community Services,2080,Expense,Personal Services,15000
FY18,Community Services,2080,Expense,Personal Services,57700
FY18,Community Services,2080,Expense,Personal Services,151091
FY18,Community Services,2080,Expense,Personal Services,80295
FY18,Community Services,2080,Expense,Personal Services,156826
FY18,Community Services,2080,Expense,Personal Services,3895
FY18,Community Services,2080,Expense,Other Services and Charges,51100
FY18,Community Services,2080,Expense,Other Services and Charges,3645
FY18,Community Services,2080,Expense,Other Services and Charges,747
FY18,Community Services,2080,Expense,Other Services and Charges,2350
FY18,Community Services,2080,Expense,Other Services and Charges,2000
FY18,Community Services,2080,Expense,Other Services and Charges,565
FY18,Community Services,2080,Expense,Other Services and Charges,40179
FY18,Community Services,2080,Expense,Other Services and Charges,58819
FY18,Community Services,2080,Expense,Other Services and Charges,438494
FY18,Community Services,2080,Expense,Other Services and Charges,36115
FY18,Community Services,2080,Revenue,Other Financing Sources,100000
FY18,Community Services,2080,Expense,Supplies,24500
FY18,Community Services,2080,Expense,Supplies,500
FY18,Community Services,2080,Expense,Personal Services,37527
FY18,Community Services,2080,Expense,Personal Services,2871
FY18,Community Services,2080,Expense,Personal Services,1422
FY18,Community Services,2080,Revenue,Charges for Services,97125
FY18,Community Services,2081,Expense,Other Financing,10696
FY18,Community Services,2081,Expense,Other Services and Charges,1091871
FY18,Community Services,2081,Expense,Supplies,650
FY18,Community Services,2081,Expense,Supplies,138
FY18,Community Services,2081,Expense,Personal Services,12956
FY18,Community Services,2081,Expense,Personal Services,991
FY18,Community Services,2081,Expense,Personal Services,491
FY18,Community Services,2080,Expense,Supplies,7500
FY18,Community Services,2080,Expense,Supplies,8150
FY18,Community Services,2080,Expense,Personal Services,36952
FY18,Community Services,2080,Expense,Personal Services,2827
FY18,Community Services,2080,Expense,Personal Services,1400
FY18,Community Services,2080,Expense,Other Services and Charges,50
FY18,Community Services,2080,Revenue,Charges for Services,80150
FY18,Community Services,2080,Expense,Supplies,1750
FY18,Community Services,2080,Expense,Other Services and Charges,57923
FY18,Community Services,2080,Revenue,Investment Income & Rentals,72100
FY18,Community Services,2081,Expense,Supplies,14700
FY18,Community Services,2081,Expense,Other Financing,17828
FY18,Community Services,2081,Expense,Other Services and Charges,1798948
FY18,Community Services,2081,Expense,Other Services and Charges,6136
FY18,Community Services,2730,Expense,Other Financing,38554
FY18,Community Services,2730,Expense,Personal Services,50000
FY18,Community Services,2730,Expense,Other Services and Charges,2636
FY18,Community Services,2730,Expense,Other Services and Charges,1600
FY18,Community Services,2730,Expense,Other Services and Charges,20534
FY18,Community Services,2730,Expense,Other Services and Charges,3912
FY18,Community Services,2730,Expense,Other Services and Charges,9221
FY18,Community Services,2730,Revenue,Other Financing Sources,126457
FY18,Community Services,1010,Expense,Supplies,1400
FY18,Community Services,1010,Expense,Personal Services,71816
FY18,Community Services,1010,Expense,Personal Services,5494
FY18,Community Services,1010,Expense,Personal Services,12334
FY18,Community Services,1010,Expense,Personal Services,8974
FY18,Community Services,1010,Expense,Personal Services,17528
FY18,Community Services,1010,Expense,Personal Services,100
FY18,Community Services,1010,Expense,Other Services and Charges,1008
FY18,Community Services,1010,Expense,Other Services and Charges,6930
FY18,Community Services,1010,Expense,Other Services and Charges,1908
FY18,Community Services,1010,Expense,Other Services and Charges,6120
FY18,Community Services,2733,Expense,Supplies,16226
FY18,Community Services,2733,Expense,Supplies,100
FY18,Community Services,2733,Expense,Capital Outlays,4500
FY18,Community Services,2733,Expense,Other Financing,230155
FY18,Community Services,2733,Expense,Personal Services,398343
FY18,Community Services,2733,Expense,Personal Services,30473
FY18,Community Services,2733,Expense,Personal Services,65000
FY18,Community Services,2733,Expense,Personal Services,49832
FY18,Community Services,2733,Expense,Personal Services,97329
FY18,Community Services,2733,Expense,Personal Services,553
FY18,Community Services,2733,Expense,Other Services and Charges,21302
FY18,Community Services,2733,Expense,Other Services and Charges,300
FY18,Community Services,2733,Expense,Other Services and Charges,3000
FY18,Community Services,2733,Expense,Other Services and Charges,3500
FY18,Community Services,2733,Expense,Other Services and Charges,10010
FY18,Community Services,2733,Expense,Other Services and Charges,2050
FY18,Community Services,2733,Expense,Other Services and Charges,1952
FY18,Community Services,2733,Expense,Other Services and Charges,68723
FY18,Community Services,2733,Expense,Other Services and Charges,19080
FY18,Community Services,2733,Expense,Other Services and Charges,64175
FY18,Community Services,2733,Revenue,Federal Grants,723715
FY18,Community Services,2733,Revenue,Other Financing Sources,350155
FY18,Community Services,2734,Expense,Supplies,400
FY18,Community Services,2734,Expense,Personal Services,57428
FY18,Community Services,2734,Expense,Personal Services,4393
FY18,Community Services,2734,Expense,Personal Services,10607
FY18,Community Services,2734,Expense,Personal Services,7176
FY18,Community Services,2734,Expense,Personal Services,14016
FY18,Community Services,2734,Expense,Personal Services,80
FY18,Community Services,2734,Expense,Other Services and Charges,5820
FY18,Community Services,2734,Expense,Other Services and Charges,5583
FY18,Community Services,2734,Expense,Other Services and Charges,1065
FY18,Community Services,2734,Expense,Other Services and Charges,517
FY18,Community Services,2734,Revenue,Federal Grants,101266
FY18,Community Services,2734,Revenue,Other Revenues,101432
FY18,Community Services,2361,Revenue,Investment Income & Rentals,1198
FY18,Community Services,1010,Expense,Other Services and Charges,1085
FY18,Community Services,2733,Expense,Other Financing,1138533
FY18,Community Services,2733,Expense,Other Services and Charges,1547807
FY18,Community Services,2733,Expense,Other Services and Charges,492761
FY18,Community Services,2733,Revenue,Federal Grants,3029256
FY18,Community Services,2733,Revenue,Other Financing Sources,149845
FY18,Community Services,2734,Expense,Other Services and Charges,1058743
FY18,Community Services,2734,Revenue,Federal Grants,919826
FY18,Community Services,2734,Revenue,Other Revenues,43305
FY18,Community Services,2733,Expense,Personal Services,167047
FY18,Community Services,2733,Expense,Personal Services,12779
FY18,Community Services,2733,Expense,Personal Services,31452
FY18,Community Services,2733,Expense,Personal Services,20874
FY18,Community Services,2733,Expense,Personal Services,40771
FY18,Community Services,2733,Expense,Personal Services,232
FY18,Community Services,2733,Expense,Other Services and Charges,10874
FY18,Community Services,2733,Expense,Other Services and Charges,4460
FY18,Community Services,2733,Expense,Other Services and Charges,600
FY18,Community Services,2733,Expense,Other Services and Charges,1816
FY18,Community Services,2733,Expense,Other Services and Charges,3600
FY18,Community Services,2733,Revenue,Federal Grants,307239
FY18,Community Services,2735,Expense,Personal Services,-1
FY18,Enterprise Services,5910,Expense,Supplies,5400
FY18,Enterprise Services,5910,Expense,Capital Outlays,7300
FY18,Enterprise Services,5910,Expense,Other Financing,21999
FY18,Enterprise Services,5910,Expense,Personal Services,205254
FY18,Enterprise Services,5910,Expense,Personal Services,3875
FY18,Enterprise Services,5910,Expense,Personal Services,32750
FY18,Enterprise Services,5910,Expense,Personal Services,14050
FY18,Enterprise Services,5910,Expense,Personal Services,15702
FY18,Enterprise Services,5910,Expense,Personal Services,32068
FY18,Enterprise Services,5910,Expense,Personal Services,25649
FY18,Enterprise Services,5910,Expense,Personal Services,50096
FY18,Enterprise Services,5910,Expense,Personal Services,285
FY18,Enterprise Services,5910,Expense,Other Services and Charges,78750
FY18,Enterprise Services,5910,Expense,Other Services and Charges,5067
FY18,Enterprise Services,5910,Expense,Other Services and Charges,1301
FY18,Enterprise Services,5910,Expense,Other Services and Charges,8000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,10900
FY18,Enterprise Services,5910,Expense,Other Services and Charges,19368
FY18,Enterprise Services,5910,Expense,Other Services and Charges,600
FY18,Enterprise Services,5910,Expense,Other Services and Charges,50289
FY18,Enterprise Services,5910,Expense,Supplies,6000
FY18,Enterprise Services,5910,Expense,Supplies,3000
FY18,Enterprise Services,5910,Expense,Debt Service,3801912
FY18,Enterprise Services,5910,Expense,Debt Service,15000
FY18,Enterprise Services,5910,Expense,Capital Outlays,50000
FY18,Enterprise Services,5910,Expense,Capital Outlays,6000
FY18,Enterprise Services,5910,Expense,Other Financing,754875
FY18,Enterprise Services,5910,Expense,Other Financing,2190000
FY18,Enterprise Services,5910,Expense,Other Financing,84919
FY18,Enterprise Services,5910,Expense,Other Financing,-1375000
FY18,Enterprise Services,5910,Expense,Personal Services,499823
FY18,Enterprise Services,5910,Expense,Personal Services,500
FY18,Enterprise Services,5910,Expense,Personal Services,15000
FY18,Enterprise Services,5910,Expense,Personal Services,500
FY18,Enterprise Services,5910,Expense,Personal Services,38236
FY18,Enterprise Services,5910,Expense,Personal Services,71537
FY18,Enterprise Services,5910,Expense,Personal Services,62643
FY18,Enterprise Services,5910,Expense,Personal Services,122350
FY18,Enterprise Services,5910,Expense,Personal Services,697
FY18,Enterprise Services,5910,Expense,Other Services and Charges,195000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,10000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,161678
FY18,Enterprise Services,5910,Expense,Other Services and Charges,37500
FY18,Enterprise Services,5910,Expense,Other Services and Charges,148568
FY18,Enterprise Services,5910,Expense,Other Services and Charges,247466
FY18,Enterprise Services,5910,Expense,Other Services and Charges,3788
FY18,Enterprise Services,5910,Expense,Other Services and Charges,440
FY18,Enterprise Services,5910,Expense,Other Services and Charges,3000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,2000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,30500
FY18,Enterprise Services,5910,Expense,Other Services and Charges,35000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,1000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,45670
FY18,Enterprise Services,5910,Expense,Other Services and Charges,6000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,7000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,55000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,33000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,112500
FY18,Enterprise Services,5910,Expense,Other Services and Charges,3000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,5496
FY18,Enterprise Services,5910,Expense,Other Services and Charges,17700
FY18,Enterprise Services,5910,Expense,Other Services and Charges,1854
FY18,Enterprise Services,5910,Expense,Other Services and Charges,27430
FY18,Enterprise Services,5910,Revenue,Other Revenues,8000
FY18,Enterprise Services,5910,Revenue,Licenses & Permits,7651
FY18,Enterprise Services,5910,Revenue,Licenses & Permits,30000
FY18,Enterprise Services,5910,Revenue,Fines & Forfeitures,1287733
FY18,Enterprise Services,5910,Revenue,Charges for Services,50000
FY18,Enterprise Services,5910,Revenue,Charges for Services,75000
FY18,Enterprise Services,5910,Revenue,Charges for Services,30000
FY18,Enterprise Services,5910,Revenue,Charges for Services,950000
FY18,Enterprise Services,5910,Revenue,Charges for Services,43000
FY18,Enterprise Services,5910,Revenue,Charges for Services,375000
FY18,Enterprise Services,5910,Revenue,Charges for Services,20000
FY18,Enterprise Services,5910,Revenue,Charges for Services,1000
FY18,Enterprise Services,5910,Revenue,Charges for Services,37417182
FY18,Enterprise Services,5910,Revenue,Charges for Services,3527110
FY18,Enterprise Services,5910,Revenue,Charges for Services,100000
FY18,Enterprise Services,5910,Revenue,Charges for Services,2611
FY18,Enterprise Services,5910,Revenue,Other Financing Sources,2391339
FY18,Enterprise Services,5910,Revenue,Other Financing Sources,80000
FY18,Enterprise Services,5910,Revenue,Investment Income & Rentals,25000
FY18,Enterprise Services,5910,Revenue,Investment Income & Rentals,636300
FY18,Enterprise Services,5911,Expense,Capital Outlays,2190000
FY18,Enterprise Services,5911,Revenue,Other Financing Sources,2190000
FY18,Enterprise Services,5915,Expense,Capital Outlays,14874000
FY18,Enterprise Services,5915,Revenue,Other Financing Sources,14874000
FY18,Enterprise Services,5910,Expense,Personal Services,124962
FY18,Enterprise Services,5910,Expense,Personal Services,9560
FY18,Enterprise Services,5910,Expense,Personal Services,24668
FY18,Enterprise Services,5910,Expense,Personal Services,15616
FY18,Enterprise Services,5910,Expense,Personal Services,30499
FY18,Enterprise Services,5910,Expense,Personal Services,174
FY18,Enterprise Services,5910,Expense,Supplies,88750
FY18,Enterprise Services,5910,Expense,Supplies,600
FY18,Enterprise Services,5910,Expense,Capital Outlays,85000
FY18,Enterprise Services,5910,Expense,Personal Services,216984
FY18,Enterprise Services,5910,Expense,Personal Services,16599
FY18,Enterprise Services,5910,Expense,Personal Services,49336
FY18,Enterprise Services,5910,Expense,Personal Services,27115
FY18,Enterprise Services,5910,Expense,Personal Services,52959
FY18,Enterprise Services,5910,Expense,Personal Services,301
FY18,Enterprise Services,5910,Expense,Other Services and Charges,254000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,5000
FY18,Enterprise Services,5910,Expense,Other Services and Charges,3500
