budget_year,department,account_type,fund_code,account_category,amount
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,483
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,327
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,447
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25402
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52356
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,41519
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,300
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,360
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,70
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,3295
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,79265
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,307
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,423
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,287
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,392
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25402
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52356
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,41519
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1875
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,3295
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,79265
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,307
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,423
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,287
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,392
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,72662
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,19677
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,22261
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,44484
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,1482
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,36125
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,81
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,3016
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1060
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,315
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,200
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,300
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,3102
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,74618
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,289
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,398
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,270
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,369
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,11643
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,401
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,877
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,504
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,48
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,1508
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,260686
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,77429
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,162437
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,126557
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,4842
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,3971
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,2059
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1250
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,85948
FY22-23,Oakland Parks and Recreation,Expense,1010,Contract Services,42802
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,8978
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,215996
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,836
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,1152
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,781
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,1067
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,23084
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,26197
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52356
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,1738
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,42517
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,96
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,3076
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,40
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,25
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,610
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,20
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,1275
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,4005
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,96330
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,373
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,514
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,349
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,476
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,7599
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,262
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,572
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,329
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,31
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,1327
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25402
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52356
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,41519
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,550
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,130
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,1550
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,3295
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,79265
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,307
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,423
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,287
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,392
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,43717
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,26908
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,54215
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,3286
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,43408
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,99
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,5429
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,3939
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,770
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,625
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,575
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,4639
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,111583
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,432
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,595
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,404
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,552
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,39354
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,26758
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52945
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,2951
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,43221
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,6032
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,1248
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,905
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,970
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,4505
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,108357
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,420
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,578
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,392
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,536
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,81689
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,0
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,24263
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,50009
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,0
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,39659
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,0
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,0
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1875
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,3147
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,75713
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,293
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,404
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,274
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,374
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,14902
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25916
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,53387
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,1122
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,42164
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,62
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,1930
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,2184
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,575
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,300
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1000
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,3753
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,90282
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,350
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,482
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,327
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,446
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25402
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52356
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,41519
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,415
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,350
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,110
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,409
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,591
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,39354
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,26758
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52356
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,2951
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,43221
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,6032
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,300
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,375
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,2100
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,4505
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,108357
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,420
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,578
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,392
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,536
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,11900
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,10000
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,6000
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,120
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,880
FY22-23,Oakland Parks and Recreation,Expense,1010,Contract Services,1100
FY22-23,Oakland Parks and Recreation,Expense,1010,Contract Services,20000
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,200
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,3940
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,360
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1200
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,600
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1600
FY22-23,Oakland Parks and Recreation,Expense,1010,Contract Services,300
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,1800
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,3900
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,590
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,600
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,2700
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,2800
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,2100
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1800
FY22-23,Oakland Parks and Recreation,Expense,1010,Contract Services,113010
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,780
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,1720
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,123726
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,36750
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,76297
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,60065
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,1650
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,1170
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,4177
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,100488
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,389
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,536
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,364
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,497
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,36948
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,26675
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52798
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,2783
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,43115
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,152
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,6032
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,936
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,290
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1585
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,4431
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,106580
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,413
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,568
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,386
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,527
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25402
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52356
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,41519
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,418
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,125
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,1177
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25402
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52798
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,41519
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,936
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,545
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,300
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,230
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,200
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,600
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,3295
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,79265
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,307
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,423
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,287
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,392
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,94547
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25580
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,28963
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,57881
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,1926
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,47007
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,105
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,3921
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,350
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,1250
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,45
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,1975
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,4429
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,106540
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,413
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,568
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,385
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,527
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,85520
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,36948
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,26675
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,52945
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,2783
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,43115
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,152
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,6032
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,1248
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,200
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,500
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,500
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,675
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,4431
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,106580
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,413
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,568
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,386
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,527
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,27074
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,8042
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,16575
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,13144
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,51
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,1043
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,25094
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,98
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,134
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,91
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,124
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,25516
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,46570
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Salaries,9183
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,15621
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Retirement,3506
FY22-23,Oakland Parks and Recreation,Expense,1010,Civilian Fringe Benefits,14402
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,192
FY22-23,Oakland Parks and Recreation,Expense,1010, Allowances & Premiums,6032
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,2414
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,58076
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,225
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,310
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,210
FY22-23,Oakland Parks and Recreation,Expense,1010,Internal Services & Work Orders,287
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,3700
FY22-23,Oakland Parks and Recreation,Expense,1010,Services & Supplies,3000
FY22-23,Oakland Parks and Recreation,Expense,1010,Contract Services,23973
FY22-23,Oakland Parks and Recreation,Expense,1010,Travel & Education,300
FY22-23,Oakland Parks and Recreation,Expense,1030,Contract Services,0
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,590
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,14188
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,55
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,76
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,52
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,71
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,590
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,14188
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,55
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,76
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,52
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,71
FY22-23,Oakland Parks and Recreation,Expense,1030,Civilian Salaries,12858
FY22-23,Oakland Parks and Recreation,Expense,1030,Civilian Salaries,3819
FY22-23,Oakland Parks and Recreation,Expense,1030,Civilian Retirement,7872
FY22-23,Oakland Parks and Recreation,Expense,1030,Civilian Fringe Benefits,6242
FY22-23,Oakland Parks and Recreation,Expense,1030,Contract Services,911
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,798
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,19194
FY22-23,Oakland Parks and Recreation,Expense,1030,Internal Services & Work Orders,75
