FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,Agency,Agency Name,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Character Class,Class Description,Account Description,Operating or Non,FY2017 Budget
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,10843
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010013,53,Supplies,NON-CAPITAL OFFICE MACHINES,Operating,13388
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53010016,53,Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,1609
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,134
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040019,53,Supplies,NONTARGET REPAIR PARTS,Operating,4623
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53040025,53,Supplies,SMALL TOOLS & MINOR EQUIP,Operating,713
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53100001,53,Supplies,EDUCATIONAL & TRAINING,Operating,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53890004,53,Supplies,CLOTHING & OTHER,Operating,800
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53890022,53,Supplies,OTHER SUPPLIES,Operating,3049
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800203,CONSTRUCTION INSPECTIONS,58002,Development Center,53890026,53,Supplies,Wireless Devices & Equipment,Operating,4000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-17154
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,51010001,51,Personal Services,SALARIES AND WAGES,Operating,648458
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,106840
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,37650
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,6720
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,52049001,52,Other Services,EMPLOYEE TRAINING,Operating,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,52130001,52,Other Services,MEMBERSHIPS,Operating,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,52340016,52,Other Services,MACHINERY AND EQUIPMENT MTCE,Operating,4070
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,53010001,53,Supplies,OFFICE SUPPLIES,Operating,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,53010013,53,Supplies,NON-CAPITAL OFFICE MACHINES,Operating,430
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,53010016,53,Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800302,CODE ADMINISTRATION,58003,Current Planning,53890022,53,Supplies,OTHER SUPPLIES,Operating,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-14789
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51010001,51,Personal Services,SALARIES AND WAGES,Operating,559093
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51010007,51,Personal Services,OVERTIME WAGES,Operating,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,126872
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,32461
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51130004,51,Personal Services,CAR ALLOWANCE,Operating,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,7200
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52040046,52,Other Services,PROFESSIONAL SERVICES-OTHER,Operating,100000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52049001,52,Other Services,EMPLOYEE TRAINING,Operating,9333
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52130001,52,Other Services,MEMBERSHIPS,Operating,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52250001,52,Other Services,ADVERTISING,Operating,4000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52310001,52,Other Services,PRINTING & BINDING,Operating,50
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52340013,52,Other Services,NONTARGET REPAIR LABOR,Operating,2258
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52340016,52,Other Services,MACHINERY AND EQUIPMENT MTCE,Operating,252
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52340039,52,Other Services,COPIER MAINTENANCE AND OVERAGE,Operating,3500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53010001,53,Supplies,OFFICE SUPPLIES,Operating,7047
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,8400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53010016,53,Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,798
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53040031,53,Supplies,OTHER EQUIPMENT,Operating,4563
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53890004,53,Supplies,CLOTHING & OTHER,Operating,1100
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800401,NUISANCE ABATEMENT,58004,Code Enforcement,53890022,53,Supplies,OTHER SUPPLIES,Operating,4000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-41346
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,51010001,51,Personal Services,SALARIES AND WAGES,Operating,1563019
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,51010004,51,Personal Services,PART TIME & TEMPORARY WAGES,Operating,32340
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,51010007,51,Personal Services,OVERTIME WAGES,Operating,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,367263
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,90745
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,51130004,51,Personal Services,CAR ALLOWANCE,Operating,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,28320
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52049001,52,Other Services,EMPLOYEE TRAINING,Operating,9965
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52130001,52,Other Services,MEMBERSHIPS,Operating,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52250001,52,Other Services,ADVERTISING,Operating,4000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52280019,52,Other Services,CHARGEBACK-VEHICLE MAINTENANCE,Operating,55525
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52280022,52,Other Services,CHARGEBACK FUEL,Operating,76470
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52310001,52,Other Services,PRINTING & BINDING,Operating,50
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52340013,52,Other Services,NONTARGET REPAIR LABOR,Operating,2258
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52340016,52,Other Services,MACHINERY AND EQUIPMENT MTCE,Operating,252
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,53010001,53,Supplies,OFFICE SUPPLIES,Operating,7047
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,7400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,53010016,53,Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,2600
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,798
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,53040031,53,Supplies,OTHER EQUIPMENT,Operating,7805
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,53890004,53,Supplies,CLOTHING & OTHER,Operating,4236
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800402,CODE INSPECTIONS,58004,Code Enforcement,53890022,53,Supplies,OTHER SUPPLIES,Operating,2675
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-16127
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,51010001,51,Personal Services,SALARIES AND WAGES,Operating,609693
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,133550
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,35397
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,3840
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,52010028,52,Other Services,MISCELLANEOUS SRVCS CONTRACTS,Operating,620
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,200
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,53010001,53,Supplies,OFFICE SUPPLIES,Operating,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,9500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,53010013,53,Supplies,NON-CAPITAL OFFICE MACHINES,Operating,750
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,53040031,53,Supplies,OTHER EQUIPMENT,Operating,1700
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800403,ABANDONED BUILDINGS,58004,Code Enforcement,53890004,53,Supplies,CLOTHING & OTHER,Operating,1500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-25775
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,51010001,51,Personal Services,SALARIES AND WAGES,Operating,974470
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,250407
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,56576
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,52280019,52,Other Services,CHARGEBACK-VEHICLE MAINTENANCE,Operating,90773
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,52280022,52,Other Services,CHARGEBACK FUEL,Operating,80411
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,52290010,52,Other Services,CHARGEBACK-POSTAGE,Operating,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,52310001,52,Other Services,PRINTING & BINDING,Operating,200
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,52340013,52,Other Services,NONTARGET REPAIR LABOR,Operating,1869
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,52340016,52,Other Services,MACHINERY AND EQUIPMENT MTCE,Operating,1000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,53010001,53,Supplies,OFFICE SUPPLIES,Operating,3000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,53040031,53,Supplies,OTHER EQUIPMENT,Operating,2000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800501,ANIMAL CONTROL,58005,Animal Welfare,53890004,53,Supplies,CLOTHING & OTHER,Operating,10000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-24842
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,51010001,51,Personal Services,SALARIES AND WAGES,Operating,939116
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,51010004,51,Personal Services,PART TIME & TEMPORARY WAGES,Operating,37589
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,294481
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,54525
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52010028,52,Other Services,MISCELLANEOUS SRVCS CONTRACTS,Operating,35083
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52070001,52,Other Services,ELECTRICITY,Operating,57599
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52070004,52,Other Services,"WATER, SEWER & REFUSE",Operating,59590
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52070007,52,Other Services,NATURAL GAS,Operating,15000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52070016,52,Other Services,LANDFILL - ANIMAL,Operating,3600
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52130001,52,Other Services,MEMBERSHIPS,Operating,250
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52290020,52,Other Services,CHARGEBACK-NATURAL GAS,Operating,21000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52310004,52,Other Services,POSTAGE,Operating,750
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52340039,52,Other Services,COPIER MAINTENANCE AND OVERAGE,Operating,1600
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,6000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,53010001,53,Supplies,OFFICE SUPPLIES,Operating,12800
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,53040001,53,Supplies,JANITOR SUPPLIES,Operating,120000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,18000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,53040031,53,Supplies,OTHER EQUIPMENT,Operating,2896
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,53190004,53,Supplies,ANIMAL-FOOD,Operating,20836
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,53190007,53,Supplies,ANIMAL-SUPPLIES,Operating,8000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,53890004,53,Supplies,CLOTHING & OTHER,Operating,5784
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800502,ANIMAL SHELTER,58005,Animal Welfare,53890022,53,Supplies,OTHER SUPPLIES,Operating,24000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-9727
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,51010001,51,Personal Services,SALARIES AND WAGES,Operating,367779
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,51010004,51,Personal Services,PART TIME & TEMPORARY WAGES,Operating,55630
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,51040001,51,Personal Services,EMPLOYER'S FICA EXPENSE,Operating,4256
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,88812
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,21353
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,52040004,52,Other Services,PROFESSIONAL SVC-MEDICAL,Operating,54563
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,52040046,52,Other Services,PROFESSIONAL SERVICES-OTHER,Operating,8465
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,52049001,52,Other Services,EMPLOYEE TRAINING,Operating,500
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,52340016,52,Other Services,MACHINERY AND EQUIPMENT MTCE,Operating,4800
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,4000
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,2400
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,53190001,53,Supplies,VETERINARY DRUGS,Operating,250750
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800503,VETERINARY SERVICES,58005,Animal Welfare,53890004,53,Supplies,CLOTHING & OTHER,Operating,1710
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800504,Community Outreach,58005,Animal Welfare,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-5085
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800504,Community Outreach,58005,Animal Welfare,51010001,51,Personal Services,SALARIES AND WAGES,Operating,192255
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800504,Community Outreach,58005,Animal Welfare,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,47405
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800504,Community Outreach,58005,Animal Welfare,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,11160
001,GENERAL FUND,0001,GENERAL OPERATIONS-UASN,580,Development Services,5800504,Community Outreach,58005,Animal Welfare,52040004,52,Other Services,PROFESSIONAL SVC-MEDICAL,Operating,2872
