budget_year,department,account_type,fund_code,account_category,amount
FY20-21,Information Technology Department,Expense,4200,Internal Services & Work Orders,7205
FY20-21,Information Technology Department,Expense,4200,Internal Services & Work Orders,5609
FY20-21,Information Technology Department,Expense,4210,Internal Services & Work Orders,2046
FY20-21,Information Technology Department,Expense,4300,Internal Services & Work Orders,7538
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,15137
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,2221
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,38620
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,30288
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,17288
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,26938
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,1827
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,31707
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,29002
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,10738
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,3169
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,15213
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,2221
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-2221
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,1827
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-1827
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,6179
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-6179
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,3169
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-3169
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,6851
FY20-21,Department of Transportation,Expense,4400,Internal Services & Work Orders,506
FY20-21,Oakland Public Works Department,Expense,4450,Internal Services & Work Orders,2713
FY20-21,Finance Department,Expense,4500,Internal Services & Work Orders,842
FY20-21,Finance Department,Expense,4500,Internal Services & Work Orders,3961
FY20-21,Finance Department,Expense,4550,Internal Services & Work Orders,1481
FY20-21,Finance Department,Expense,4550,Internal Services & Work Orders,1597
FY20-21,Finance Department,Expense,4550,Internal Services & Work Orders,17827
FY20-21,Information Technology Department,Expense,4600,Internal Services & Work Orders,4028
FY20-21,Information Technology Department,Expense,4600,Internal Services & Work Orders,3814
FY20-21,Economic and Workforce Development Department,Expense,5321,Internal Services & Work Orders,1173
FY20-21,Housing and Community Development Department,Expense,5331,Internal Services & Work Orders,1684
FY20-21,Housing and Community Development Department,Expense,5331,Internal Services & Work Orders,1149
FY20-21,Housing and Community Development Department,Expense,5331,Internal Services & Work Orders,2481
FY20-21,Housing and Community Development Department,Expense,5331,Internal Services & Work Orders,2332
FY20-21,Housing and Community Development Department,Expense,5331,Internal Services & Work Orders,739
FY20-21,Economic and Workforce Development Department,Expense,5505,Internal Services & Work Orders,586
FY20-21,Economic and Workforce Development Department,Expense,5610,Internal Services & Work Orders,1187
FY20-21,City Attorney,Expense,5613,Internal Services & Work Orders,111
FY20-21,City Attorney,Expense,5613,Internal Services & Work Orders,1023
FY20-21,City Attorney,Expense,5613,Internal Services & Work Orders,629
FY20-21,City Attorney,Expense,5613,Internal Services & Work Orders,543
FY20-21,Economic and Workforce Development Department,Expense,5613,Internal Services & Work Orders,1909
FY20-21,Economic and Workforce Development Department,Expense,5613,Internal Services & Work Orders,6161
FY20-21,Economic and Workforce Development Department,Expense,5613,Internal Services & Work Orders,1391
FY20-21,Economic and Workforce Development Department,Expense,5614,Internal Services & Work Orders,144
FY20-21,City Attorney,Expense,5638,Internal Services & Work Orders,683
FY20-21,Economic and Workforce Development Department,Expense,5638,Internal Services & Work Orders,764
FY20-21,Economic and Workforce Development Department,Expense,5638,Internal Services & Work Orders,535
FY20-21,Economic and Workforce Development Department,Expense,5638,Internal Services & Work Orders,1167
FY20-21,City Attorney,Expense,5643,Internal Services & Work Orders,149
FY20-21,City Attorney,Expense,5643,Internal Services & Work Orders,1364
FY20-21,City Attorney,Expense,5643,Internal Services & Work Orders,156
FY20-21,City Attorney,Expense,5643,Internal Services & Work Orders,724
FY20-21,Economic and Workforce Development Department,Expense,5643,Internal Services & Work Orders,459
FY20-21,Economic and Workforce Development Department,Expense,5643,Internal Services & Work Orders,9251
FY20-21,Economic and Workforce Development Department,Expense,5650,Internal Services & Work Orders,1187
FY20-21,City Attorney,Expense,5656,Internal Services & Work Orders,111
FY20-21,City Attorney,Expense,5656,Internal Services & Work Orders,1023
FY20-21,City Attorney,Expense,5656,Internal Services & Work Orders,629
FY20-21,City Attorney,Expense,5656,Internal Services & Work Orders,543
FY20-21,Economic and Workforce Development Department,Expense,5656,Internal Services & Work Orders,1765
FY20-21,Economic and Workforce Development Department,Expense,5656,Internal Services & Work Orders,6578
FY20-21,Economic and Workforce Development Department,Expense,5656,Internal Services & Work Orders,502
FY20-21,Economic and Workforce Development Department,Expense,5656,Internal Services & Work Orders,530
FY20-21,Economic and Workforce Development Department,Expense,5671,Internal Services & Work Orders,8925
FY20-21,City Attorney,Expense,7100,Internal Services & Work Orders,2321
FY20-21,Finance Department,Expense,7100,Internal Services & Work Orders,2140
FY20-21,Finance Department,Expense,7100,Internal Services & Work Orders,11283
FY20-21,Finance Department,Expense,7100,Internal Services & Work Orders,203
FY20-21,Finance Department,Expense,7100,Internal Services & Work Orders,400
FY20-21,Human Resources Management Department,Expense,7130,Internal Services & Work Orders,1924
FY20-21,City Administrator,Expense,7760,Internal Services & Work Orders,5621
FY20-21,City Administrator,Expense,7760,Internal Services & Work Orders,3269
FY20-21,City Attorney,Expense,7760,Internal Services & Work Orders,343
FY20-21,City Attorney,Expense,7760,Internal Services & Work Orders,343
FY20-21,City Attorney,Expense,7760,Internal Services & Work Orders,711
FY20-21,City Attorney,Expense,7760,Internal Services & Work Orders,770
FY20-21,Human Resources Management Department,Expense,7760,Internal Services & Work Orders,1249
FY20-21,Human Resources Management Department,Expense,7760,Internal Services & Work Orders,1249
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,15413
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,1289
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,2232
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,18449
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,1652
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,21693
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,2636
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,5621
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,3269
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,-5621
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,-3269
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,4692
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,4692
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,8684
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,3564
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,1801
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,6535
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,5646
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,53503
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,6589
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,29959
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,10900
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,22636
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,4688
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,9440
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,9370
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,1028
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,2034
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,2563
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,4186
FY20-21,Information Technology Department,Expense,7760,Internal Services & Work Orders,1292
FY20-21,Information Technology Department,Expense,7760,Internal Services & Work Orders,1292
FY20-21,Information Technology Department,Expense,7760,Internal Services & Work Orders,1485
FY20-21,Information Technology Department,Expense,7760,Internal Services & Work Orders,1485
FY20-21,Economic and Workforce Development Department,Expense,7760,Internal Services & Work Orders,2364
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,14369
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,4421
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,7601
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,6837
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,2683
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1949
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,8450
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1058
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,15974
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,15961
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,17209
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,5414
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,6823
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1904
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,721
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1357
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,694
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,12287
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,5883
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,7554
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1225
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1489
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,4093
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,2782
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,4002
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,6925
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,2165
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,586
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1415
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1240
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1172
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,1801
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,3479
FY20-21,Oakland Public Works Department,Expense,5322,Internal Services & Work Orders,2683
FY20-21,Oakland Public Works Department,Expense,5322,Internal Services & Work Orders,8835
FY20-21,Mayor,Expense,1010,Internal Services & Work Orders,261787
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,300753
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,47241
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,70390
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,10022
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,56729
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,394806
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,66625
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,77306
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,17323
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,57783
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,31744
FY20-21,City Clerk,Expense,1010,Internal Services & Work Orders,285581
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,62208
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,55805
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,112121
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,120732
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,51730
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,35738
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,166207
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,10046
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,36935
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,23975
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,57247
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,39224
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,208660
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,11376
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,8322
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,12359
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,81712
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,7967
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,20902
FY20-21,City Auditor,Expense,1010,Internal Services & Work Orders,211972
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,7956
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,46515
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,60683
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,44263
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,26988
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,104991
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,5407
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,6420
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,104160
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,50078
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,8005
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,61842
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,12277
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,37672
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,4107
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,83824
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,4590
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,5405
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,13784
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,38075
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,4195
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,40010
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,69931
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,8008
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,18817
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,6496
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,11868
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,4496
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,11260
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,30908
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,77808
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,7555
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2597
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,40145
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,28897
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5631
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,10744
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5631
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,29017
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,20398
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2937
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,195495
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,11103
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,10912
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5631
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,26906
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,129400
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,100024
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5211
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,76217
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,11260
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,54867
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,24404
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5631
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2597
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,65503
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,39859
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,16959
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,8567
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,6496
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,4870
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,25226
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,7860
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2649
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,4721
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,132239
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,4260
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,24243
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,9786
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,4824
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,66165
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2937
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,14257
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,307871
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,3592
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,17757
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2597
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,268959
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,33782
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,9155
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,29931
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,13264
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5631
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5631
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,36819
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,19218
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,18600
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,6496
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,16132
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,12139
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,8082
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2468
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,24780
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,222165
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,7513
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,16132
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,74292
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,57554
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,4870
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2468
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,43651
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,668098
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,448431
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,37848
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,23214
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,425499
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5032
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,9985
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,548918
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,63251
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,6496
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,47934
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,13923
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,462624
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,6821
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,4870
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,5631
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,31589
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,12546
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,167447
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,53947
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,973
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,21450
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,2937
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,9918
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,14626
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,22727
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,8641
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,26232
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,-8641
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,8641
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,29091
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,27019
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,93286
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,4747
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,31677
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,19629
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,-19629
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,19629
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,14223
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,2884690
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,8641
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,6211
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,32140
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,-8641
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,-6211
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,12961
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,11713
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,3846
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,3162
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,6321
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,6321
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,-6321
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,22036
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,47140
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,10134
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,2170
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,5704
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,130390
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,-5704
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,5704
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,17288
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,-17288
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,21557
FY20-21,Oakland Public Works Department,Expense,1010,Internal Services & Work Orders,10022
FY20-21,Oakland Public Works Department,Expense,1010,Internal Services & Work Orders,-10022
FY20-21,Oakland Public Works Department,Expense,1010,Internal Services & Work Orders,7443
FY20-21,Oakland Public Works Department,Expense,1010,Internal Services & Work Orders,51724
FY20-21,Oakland Public Works Department,Expense,1010,Internal Services & Work Orders,12052
FY20-21,Oakland Public Works Department,Expense,1010,Internal Services & Work Orders,48340
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,6620
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,19739
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,8361
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,5602
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,12814
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,6877
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,55394
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,7564
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,8960
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,17550
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,9125
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,58299
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,9679
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,7564
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,7962
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,2090
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,58610
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,2339
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,10918
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,6331
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,21342
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,3669
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,33302
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,21836
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,348127
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,57571
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,269134
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,124790
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,90112
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,96099
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,65996
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,81108
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,81108
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,78708
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,112082
