budget_year,department,account_type,fund_code,account_category,amount
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,1875.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,1875.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,1876.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,1877.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Retirement,1879.0
FY18-19,City Administrator,Expense,1010,Travel & Education,1880.0
FY18-19,City Attorney,Expense,1010,Travel & Education,1880.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,1882.0
FY18-19,Non-Departmental,Expense,2124,Operating Transfers,1882.0
FY18-19,Human Resources Management,Expense,1150,Internal Services & Work Orders,1899.0
FY18-19,Human Services,Expense,2128,Internal Services & Work Orders,1884.0
FY18-19,Transportation,Expense,2230,Civilian Salaries,25119.0
FY18-19,Police,Expense,2172,Internal Services & Work Orders,1888.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,1888.0
FY18-19,Police,Expense,2172,Internal Services & Work Orders,1888.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,1888.0
FY18-19,Police,Expense,2411,Internal Services & Work Orders,1889.0
FY18-19,City Administrator,Expense,2415,Allowances & Premiums,1890.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,1890.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,1893.0
FY18-19,Human Services,Expense,2102,Internal Services & Work Orders,1895.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,1896.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,1900.0
FY18-19,Public Works,Expense,7760,Contract Services,1900.0
FY18-19,Public Works,Expense,4400,Travel & Education,1900.0
FY18-19,Public Works,Expense,1710,Services & Supplies,1900.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,1900.0
FY18-19,City Attorney,Expense,1010,Internal Services & Work Orders,1905.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,1905.0
FY18-19,Human Resources Management,Expense,1010,Internal Services & Work Orders,1908.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,1908.0
FY18-19,City Administrator,Expense,1010,Internal Services & Work Orders,1910.0
FY18-19,Public Works,Expense,1710,Services & Supplies,1910.0
FY18-19,City Administrator,Expense,1010,Allowances & Premiums,1911.0
FY18-19,Fire,Expense,1010,Allowances & Premiums,1911.0
FY18-19,Fire,Expense,2160,Civilian Salaries,1913.0
FY18-19,City Attorney,Expense,2415,Civilian Salaries,25509.0
FY18-19,Transportation,Expense,2231,Internal Services & Work Orders,1914.0
FY18-19,Human Services,Expense,7760,Internal Services & Work Orders,1915.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,1915.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,1915.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,1915.0
FY18-19,Human Services,Expense,7760,Contract Services,1917.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,1918.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,1918.0
FY18-19,Fire,Expense,1010,Services & Supplies,1920.0
FY18-19,Public Works,Expense,1710,Services & Supplies,1920.0
FY18-19,Public Works,Expense,1710,Services & Supplies,1920.0
FY18-19,Non-Departmental,Expense,6540,Contract Services,1920.0
FY18-19,Finance,Expense,1610,Internal Services & Work Orders,1923.0
FY18-19,Fire,Expense,1010,Allowances & Premiums,1923.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,1924.0
FY18-19,Housing & Community Development,Expense,1610,Overhead Allocations,1924.0
FY18-19,Transportation,Expense,2211,Civilian Salaries,1929.0
FY18-19,Transportation,Expense,2211,Civilian Salaries,1929.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,1931.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,1932.0
FY18-19,Public Works,Expense,2990,Internal Services & Work Orders,1932.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,1935.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,1935.0
FY18-19,Public Works,Expense,4400,Civilian Retirement,1936.0
FY18-19,Police,Expense,2113,Allowances & Premiums,1937.0
FY18-19,Human Resources Management,Expense,1010,Contract Services,1940.0
FY18-19,Human Services,Expense,1010,Civilian Salaries,1941.0
FY18-19,City Attorney,Expense,7100,Internal Services & Work Orders,1943.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,1946.0
FY18-19,Housing & Community Development,Expense,1885,Internal Services & Work Orders,1948.0
FY18-19,City Auditor,Expense,1010,Services & Supplies,2000.0
FY18-19,Public Library,Expense,2241,Services & Supplies,1949.0
FY18-19,Transportation,Expense,2230,Services & Supplies,1950.0
FY18-19,Transportation,Expense,2211,Services & Supplies,1950.0
FY18-19,Finance,Expense,7100,Travel & Education,1950.0
FY18-19,Police,Expense,1010,Allowances & Premiums,1950.0
FY18-19,Police,Expense,2252,Allowances & Premiums,1950.0
FY18-19,Transportation,Expense,2230,Services & Supplies,1950.0
FY18-19,Human Services,Expense,7760,Services & Supplies,1950.0
FY18-19,City Council,Expense,1010,Services & Supplies,1950.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,1952.0
FY18-19,Fire,Expense,2123,Internal Services & Work Orders,1959.0
FY18-19,Police,Expense,1010,Civilian Overtime,1960.0
FY18-19,Police,Expense,1010,Civilian Overtime,1960.0
FY18-19,Public Works,Expense,4400,Travel & Education,1960.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,1960.0
FY18-19,Public Library,Expense,1010,Allowances & Premiums,1966.0
FY18-19,City Administrator,Expense,1010,Internal Services & Work Orders,1968.0
FY18-19,City Attorney,Expense,2211,Internal Services & Work Orders,1969.0
FY18-19,Housing & Community Development,Expense,1610,Internal Services & Work Orders,1969.0
FY18-19,Housing & Community Development,Expense,2109,Internal Services & Work Orders,1970.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,1972.0
FY18-19,Public Works,Expense,3100,Allowances & Premiums,1974.0
FY18-19,Parks & Recreation,Expense,1010,Travel & Education,1975.0
FY18-19,City Auditor,Expense,1010,Services & Supplies,2000.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,1978.0
FY18-19,City Clerk,Expense,1010,Services & Supplies,1980.0
FY18-19,Public Library,Expense,1010,Civilian Retirement,1980.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,1980.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,1980.0
FY18-19,Human Services,Expense,2103,Services & Supplies,1980.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,1984.0
FY18-19,Human Services,Expense,7760,Overhead Allocations,1984.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,1985.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,1985.0
FY18-19,Economic & Workforce Development,Expense,2195,Internal Services & Work Orders,1985.0
FY18-19,City Auditor,Expense,1010,Travel & Education,2000.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,1988.0
FY18-19,Housing & Community Development,Expense,2108,Internal Services & Work Orders,1994.0
FY18-19,Human Resources Management,Expense,1010,Internal Services & Work Orders,1996.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,1999.0
FY18-19,Non-Departmental,Expense,6322,Debt Payments,2000.0
FY18-19,Transportation,Expense,2211,Contract Services,2000.0
FY18-19,Human Services,Expense,2152,Services & Supplies,2000.0
FY18-19,Transportation,Expense,2230,Travel & Education,2000.0
FY18-19,Human Services,Expense,2252,Travel & Education,2000.0
FY18-19,Human Services,Expense,1780,Services & Supplies,2000.0
FY18-19,Human Services,Expense,1780,Travel & Education,2000.0
FY18-19,Human Services,Expense,2128,Contract Services,2000.0
FY18-19,Human Services,Expense,2128,Services & Supplies,2000.0
FY18-19,Finance,Expense,7100,Travel & Education,2000.0
FY18-19,Public Works,Expense,4100,Debt Payments,2000.0
FY18-19,Transportation,Expense,2211,Travel & Education,2000.0
FY18-19,City Administrator,Expense,1010,Travel & Education,2000.0
FY18-19,Human Resources Management,Expense,7130,Services & Supplies,2000.0
FY18-19,Human Resources Management,Expense,7130,Services & Supplies,2000.0
FY18-19,Human Resources Management,Expense,7130,Travel & Education,2000.0
FY18-19,Human Resources Management,Expense,1010,Contract Services,2000.0
FY18-19,Human Resources Management,Expense,1010,Services & Supplies,2000.0
FY18-19,Finance,Expense,1010,Services & Supplies,2000.0
FY18-19,Finance,Expense,1010,Travel & Education,2000.0
FY18-19,Finance,Expense,1010,Services & Supplies,2000.0
FY18-19,Finance,Expense,7100,Services & Supplies,2000.0
FY18-19,Finance,Expense,1010,Contract Services,2000.0
FY18-19,Police,Expense,1010,Travel & Education,2000.0
FY18-19,Police,Expense,1010,Travel & Education,2000.0
FY18-19,Police,Expense,1010,Contract Services,2000.0
FY18-19,Police,Expense,1010,Contract Services,2000.0
FY18-19,Police,Expense,1010,Services & Supplies,2000.0
FY18-19,Police,Expense,1010,Travel & Education,2000.0
FY18-19,Police,Expense,1010,Contract Services,2000.0
FY18-19,Police,Expense,1010,Services & Supplies,2000.0
FY18-19,Police,Expense,1010,Services & Supplies,2000.0
FY18-19,Police,Expense,1010,Services & Supplies,2000.0
FY18-19,Police,Expense,1010,Services & Supplies,2000.0
FY18-19,Police,Expense,2113,Internal Services & Work Orders,2000.0
FY18-19,Police,Expense,1010,Services & Supplies,2000.0
FY18-19,Fire,Expense,1010,Services & Supplies,2000.0
FY18-19,Fire,Expense,1010,Travel & Education,2000.0
FY18-19,Fire,Expense,1010,Travel & Education,2000.0
FY18-19,Fire,Expense,1010,Travel & Education,2000.0
FY18-19,Fire,Expense,1010,Services & Supplies,2000.0
FY18-19,Fire,Expense,1010,Travel & Education,2000.0
FY18-19,Fire,Expense,1010,Travel & Education,2000.0
FY18-19,Fire,Expense,1010,Contract Services,2000.0
FY18-19,Fire,Expense,1010,Travel & Education,2000.0
FY18-19,Public Works,Expense,4100,Services & Supplies,2000.0
FY18-19,Public Works,Expense,4100,Travel & Education,2000.0
FY18-19,Public Works,Expense,4100,Debt Payments,2000.0
FY18-19,Public Works,Expense,4100,Debt Payments,2000.0
FY18-19,Public Works,Expense,4100,Debt Payments,2000.0
FY18-19,Public Works,Expense,4100,Debt Payments,2000.0
FY18-19,Public Works,Expense,4100,Debt Payments,2000.0
FY18-19,Public Works,Expense,3100,Services & Supplies,2000.0
FY18-19,Public Works,Expense,4400,Travel & Education,2000.0
FY18-19,Public Works,Expense,4400,Debt Payments,2000.0
FY18-19,Public Works,Expense,4400,Services & Supplies,2000.0
FY18-19,Public Works,Expense,4400,Services & Supplies,2000.0
FY18-19,Transportation,Expense,2215,Contract Services,2000.0
FY18-19,Transportation,Expense,7760,Services & Supplies,2000.0
FY18-19,Transportation,Expense,2230,Travel & Education,2000.0
FY18-19,Transportation,Expense,2211,Services & Supplies,2000.0
FY18-19,Transportation,Expense,1010,Services & Supplies,2000.0
FY18-19,Information Technology,Expense,1010,Services & Supplies,2000.0
FY18-19,Information Technology,Expense,4600,Debt Payments,2000.0
FY18-19,Information Technology,Expense,1010,Services & Supplies,2000.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,2000.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,2000.0
FY18-19,Parks & Recreation,Expense,1820,Travel & Education,2000.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,2000.0
FY18-19,Public Ethics Commission,Expense,1010,Services & Supplies,2000.0
FY18-19,Human Services,Expense,2102,Contract Services,2000.0
FY18-19,Human Services,Expense,2252,Services & Supplies,2000.0
FY18-19,Human Services,Expense,2252,Services & Supplies,2000.0
FY18-19,Human Services,Expense,2252,Services & Supplies,2000.0
FY18-19,Human Services,Expense,2252,Services & Supplies,2000.0
FY18-19,Human Services,Expense,2252,Travel & Education,2000.0
FY18-19,Planning & Building,Expense,2415,Contract Services,2000.0
FY18-19,Planning & Building,Expense,2415,Travel & Education,2000.0
FY18-19,Planning & Building,Expense,2415,Travel & Education,2000.0
FY18-19,Economic & Workforce Development,Expense,2195,Contract Services,2000.0
FY18-19,Economic & Workforce Development,Expense,1010,Travel & Education,2000.0
FY18-19,Economic & Workforce Development,Expense,1710,Services & Supplies,2000.0
FY18-19,Economic & Workforce Development,Expense,1710,Services & Supplies,2000.0
FY18-19,Non-Departmental,Expense,1010,Debt Payments,2000.0
FY18-19,Non-Departmental,Expense,6013,Debt Payments,2000.0
FY18-19,Non-Departmental,Expense,6540,Debt Payments,2000.0
FY18-19,Non-Departmental,Expense,6555,Debt Payments,2000.0
FY18-19,Non-Departmental,Expense,6587,Debt Payments,2000.0
FY18-19,City Council,Expense,1010,Contract Services,2000.0
FY18-19,Finance,Expense,3100,Internal Services & Work Orders,2001.0
FY18-19,Finance,Expense,1750,Internal Services & Work Orders,2001.0
FY18-19,Public Works,Expense,2990,Internal Services & Work Orders,2001.0
FY18-19,Fire,Expense,2124,Internal Services & Work Orders,2004.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,2005.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2006.0
FY18-19,Public Library,Expense,1010,Civilian Fringe Benefits,2007.0
FY18-19,Parks & Recreation,Expense,1010,Allowances & Premiums,2009.0
FY18-19,Public Works,Expense,7760,Services & Supplies,2010.0
FY18-19,Human Services,Expense,2103,Overhead Allocations,2010.0
FY18-19,City Council,Expense,1010,Services & Supplies,2010.0
FY18-19,City Administrator,Expense,1010,Internal Services & Work Orders,2011.0
FY18-19,Public Works,Expense,3100,Internal Services & Work Orders,2011.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,2011.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Retirement,2011.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,2011.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,2011.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Retirement,2013.0
FY18-19,Housing & Community Development,Expense,2108,Internal Services & Work Orders,2015.0
FY18-19,Fire,Expense,1010,Internal Services & Work Orders,2017.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2018.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,2022.0
FY18-19,Economic & Workforce Development,Expense,2195,Civilian Retirement,2022.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2024.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,2028.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,2030.0
FY18-19,City Attorney,Expense,1010,Internal Services & Work Orders,2031.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2034.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,2035.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2035.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2039.0
FY18-19,City Council,Expense,1010,Services & Supplies,2040.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2043.0
FY18-19,Human Services,Expense,2120,Civilian Fringe Benefits,2060.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2043.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,2044.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2048.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2048.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2049.0
FY18-19,Public Works,Expense,3100,Internal Services & Work Orders,2049.0
FY18-19,Parks & Recreation,Expense,2310,Internal Services & Work Orders,2049.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2050.0
FY18-19,Human Services,Expense,1010,Overhead Allocations,2051.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,2052.0
FY18-19,Transportation,Expense,7760,Services & Supplies,2060.0
FY18-19,Human Services,Expense,2160,Civilian Fringe Benefits,2064.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,2065.0
FY18-19,Human Services,Expense,2103,Civilian Salaries,2066.0
FY18-19,Finance,Expense,1700,Internal Services & Work Orders,2069.0
FY18-19,Transportation,Expense,2415,Internal Services & Work Orders,2070.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,2073.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2076.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,2078.0
FY18-19,Fire,Expense,1150,Overhead Allocations,2078.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,2080.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,2080.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2086.0
FY18-19,Fire,Expense,2250,Civilian Salaries,2087.0
FY18-19,Fire,Expense,2412,Civilian Salaries,2087.0
FY18-19,Human Services,Expense,1780,Civilian Salaries,2087.0
FY18-19,City Attorney,Expense,5643,Allowances & Premiums,2089.0
FY18-19,Police,Expense,2113,Internal Services & Work Orders,2091.0
FY18-19,Police,Expense,2172,Internal Services & Work Orders,2093.0
FY18-19,Fire,Expense,2160,Internal Services & Work Orders,2095.0
FY18-19,Fire,Expense,2321,Internal Services & Work Orders,2095.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2096.0
FY18-19,Parks & Recreation,Expense,1820,Allowances & Premiums,2097.0
FY18-19,Parks & Recreation,Expense,1820,Allowances & Premiums,2097.0
FY18-19,Human Services,Expense,2128,Services & Supplies,2100.0
FY18-19,Mayor,Expense,1010,Services & Supplies,2100.0
FY18-19,Human Resources Management,Expense,1010,Internal Services & Work Orders,2100.0
FY18-19,Finance,Expense,1010,Allowances & Premiums,2100.0
FY18-19,Public Works,Expense,7760,Allowances & Premiums,2100.0
FY18-19,Public Works,Expense,7760,Allowances & Premiums,2100.0
FY18-19,Public Works,Expense,7760,Allowances & Premiums,2100.0
FY18-19,Public Works,Expense,7760,Allowances & Premiums,2100.0
FY18-19,Public Works,Expense,3100,Allowances & Premiums,2100.0
FY18-19,Public Works,Expense,5321,Internal Services & Work Orders,2100.0
FY18-19,Public Works,Expense,5321,Internal Services & Work Orders,2100.0
FY18-19,Public Works,Expense,7760,Allowances & Premiums,2100.0
FY18-19,Transportation,Expense,2216,Allowances & Premiums,2100.0
FY18-19,Transportation,Expense,2230,Allowances & Premiums,2100.0
FY18-19,Transportation,Expense,2415,Travel & Education,2100.0
FY18-19,Transportation,Expense,2230,Allowances & Premiums,2100.0
FY18-19,Transportation,Expense,7760,Allowances & Premiums,2100.0
FY18-19,Transportation,Expense,2211,Allowances & Premiums,2100.0
FY18-19,Information Technology,Expense,1010,Allowances & Premiums,2100.0
FY18-19,Information Technology,Expense,4200,Allowances & Premiums,2100.0
FY18-19,Information Technology,Expense,7760,Allowances & Premiums,2100.0
FY18-19,Information Technology,Expense,7760,Allowances & Premiums,2100.0
FY18-19,Parks & Recreation,Expense,1010,Travel & Education,2100.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,2100.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,2100.0
FY18-19,Human Services,Expense,1010,Allowances & Premiums,2100.0
FY18-19,Human Services,Expense,2159,Allowances & Premiums,2100.0
FY18-19,Human Services,Expense,2128,Allowances & Premiums,2100.0
FY18-19,Human Services,Expense,2128,Allowances & Premiums,2100.0
FY18-19,Planning & Building,Expense,2415,Contract Services,2100.0
FY18-19,Economic & Workforce Development,Expense,1010,Allowances & Premiums,2100.0
FY18-19,Economic & Workforce Development,Expense,1010,Allowances & Premiums,2100.0
FY18-19,Economic & Workforce Development,Expense,1010,Allowances & Premiums,2100.0
FY18-19,Economic & Workforce Development,Expense,5643,Allowances & Premiums,2100.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,2103.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2105.0
FY18-19,Parks & Recreation,Expense,1820,Allowances & Premiums,2106.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2106.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,2107.0
FY18-19,Transportation,Expense,2416,Internal Services & Work Orders,2110.0
FY18-19,City Administrator,Expense,1010,Internal Services & Work Orders,2111.0
FY18-19,Transportation,Expense,2211,Allowances & Premiums,2111.0
FY18-19,Information Technology,Expense,2415,Internal Services & Work Orders,2113.0
FY18-19,Information Technology,Expense,4200,Internal Services & Work Orders,2113.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2116.0
FY18-19,Human Services,Expense,7760,Services & Supplies,2120.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,2122.0
FY18-19,Human Services,Expense,1780,Internal Services & Work Orders,2122.0
FY18-19,Finance,Expense,1010,Travel & Education,2125.0
FY18-19,City Administrator,Expense,1010,Internal Services & Work Orders,2126.0
FY18-19,City Attorney,Expense,5643,Civilian Fringe Benefits,2127.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2128.0
FY18-19,Public Ethics Commission,Expense,1010,Internal Services & Work Orders,2129.0
FY18-19,Human Services,Expense,2128,Internal Services & Work Orders,2129.0
FY18-19,Human Services,Expense,2128,Internal Services & Work Orders,2129.0
FY18-19,Transportation,Expense,7760,Civilian Salaries,7249.0
FY18-19,Public Works,Expense,1720,Civilian Salaries,2130.0
FY18-19,Transportation,Expense,2211,Civilian Salaries,2131.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2131.0
FY18-19,City Attorney,Expense,1150,Civilian Salaries,2132.0
FY18-19,Finance,Expense,4550,Internal Services & Work Orders,2132.0
FY18-19,Transportation,Expense,3100,Civilian Salaries,2132.0
FY18-19,Public Works,Expense,7760,Internal Services & Work Orders,2137.0
FY18-19,Public Works,Expense,3100,Civilian Salaries,2138.0
FY18-19,Transportation,Expense,2211,Civilian Salaries,2138.0
FY18-19,Human Services,Expense,2103,Overhead Allocations,2138.0
FY18-19,Non-Departmental,Expense,2159,Operating Transfers,2138.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,2140.0
FY18-19,Human Services,Expense,1010,Overhead Allocations,2144.0
FY18-19,Transportation,Expense,2211,Internal Services & Work Orders,2145.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,2145.0
FY18-19,Transportation,Expense,2211,Overhead Allocations,2148.0
FY18-19,City Administrator,Expense,1010,Internal Services & Work Orders,2148.0
FY18-19,Transportation,Expense,2211,Overhead Allocations,2148.0
FY18-19,Fire,Expense,1010,Travel & Education,2150.0
FY18-19,Public Works,Expense,5321,Civilian Salaries,2153.0
FY18-19,Fire,Expense,2160,Civilian Retirement,2154.0
FY18-19,Transportation,Expense,2216,Internal Services & Work Orders,2158.0
FY18-19,Transportation,Expense,2415,Internal Services & Work Orders,2160.0
FY18-19,Transportation,Expense,1010,Internal Services & Work Orders,2160.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2161.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2161.0
FY18-19,City Administrator,Expense,1010,Services & Supplies,2165.0
FY18-19,Finance,Expense,2108,Internal Services & Work Orders,2166.0
FY18-19,Public Works,Expense,5321,Contract Services,2167.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,2169.0
FY18-19,Public Works,Expense,7760,Services & Supplies,2170.0
FY18-19,Human Services,Expense,2128,Overhead Allocations,2170.0
FY18-19,Housing & Community Development,Expense,1610,Civilian Fringe Benefits,2170.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,2171.0
FY18-19,Parks & Recreation,Expense,1820,Services & Supplies,2173.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,2173.0
FY18-19,Public Works,Expense,1720,Internal Services & Work Orders,2175.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Retirement,2175.0
FY18-19,Transportation,Expense,2166,Internal Services & Work Orders,2177.0
FY18-19,Transportation,Expense,2216,Internal Services & Work Orders,2177.0
FY18-19,Information Technology,Expense,1760,Internal Services & Work Orders,2177.0
FY18-19,Police,Expense,1010,Allowances & Premiums,2180.0
FY18-19,Human Services,Expense,7760,Services & Supplies,2180.0
FY18-19,Human Services,Expense,7760,Services & Supplies,2180.0
FY18-19,Parks & Recreation,Expense,1010,Allowances & Premiums,2184.0
FY18-19,Parks & Recreation,Expense,1010,Allowances & Premiums,2184.0
FY18-19,City Attorney,Expense,1610,Internal Services & Work Orders,2184.0
FY18-19,Police,Expense,2411,Allowances & Premiums,2184.0
FY18-19,Fire,Expense,1010,Allowances & Premiums,2184.0
FY18-19,Public Works,Expense,4400,Allowances & Premiums,2184.0
FY18-19,Public Works,Expense,1720,Allowances & Premiums,2184.0
FY18-19,Public Works,Expense,1720,Allowances & Premiums,2184.0
FY18-19,Public Works,Expense,2310,Allowances & Premiums,2184.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2184.0
FY18-19,Economic & Workforce Development,Expense,1610,Allowances & Premiums,2184.0
FY18-19,City Clerk,Expense,1760,Civilian Salaries,30857.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,2188.0
FY18-19,Parks & Recreation,Expense,1820,Internal Services & Work Orders,2189.0
FY18-19,Fire,Expense,1010,Services & Supplies,2190.0
FY18-19,Human Services,Expense,7760,Services & Supplies,2190.0
FY18-19,Human Services,Expense,7760,Services & Supplies,2190.0
FY18-19,Non-Departmental,Expense,2159,Operating Transfers,2194.0
FY18-19,City Attorney,Expense,1610,Internal Services & Work Orders,2195.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,2195.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,2198.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,2199.0
FY18-19,City Attorney,Expense,1010,Travel & Education,2200.0
FY18-19,Human Resources Management,Expense,1010,Services & Supplies,2200.0
FY18-19,Human Resources Management,Expense,1010,Services & Supplies,2200.0
FY18-19,Human Resources Management,Expense,1010,Contract Services,2200.0
FY18-19,Fire,Expense,1010,Services & Supplies,2200.0
FY18-19,Fire,Expense,1010,Services & Supplies,2200.0
FY18-19,Public Works,Expense,4400,Travel & Education,2200.0
FY18-19,City Council,Expense,1010,Services & Supplies,2200.0
FY18-19,Information Technology,Expense,1010,Internal Services & Work Orders,2206.0
FY18-19,Transportation,Expense,7760,Internal Services & Work Orders,2211.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,2211.0
FY18-19,Fire,Expense,2250,Internal Services & Work Orders,2213.0
FY18-19,Human Services,Expense,2103,Contract Services,2216.0
FY18-19,Information Technology,Expense,4200,Internal Services & Work Orders,2217.0
FY18-19,Information Technology,Expense,7760,Internal Services & Work Orders,2217.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,2217.0
FY18-19,Economic & Workforce Development,Expense,1710,Internal Services & Work Orders,2217.0
FY18-19,Economic & Workforce Development,Expense,2108,Internal Services & Work Orders,2217.0
FY18-19,City Clerk,Expense,1610,Civilian Fringe Benefits,2218.0
FY18-19,Human Resources Management,Expense,1150,Internal Services & Work Orders,2219.0
FY18-19,Public Library,Expense,2241,Allowances & Premiums,2223.0
FY18-19,City Attorney,Expense,1010,Internal Services & Work Orders,2225.0
FY18-19,Parks & Recreation,Expense,1010,Allowances & Premiums,2228.0
FY18-19,Human Resources Management,Expense,1010,Internal Services & Work Orders,2229.0
FY18-19,Public Works,Expense,4400,Internal Services & Work Orders,2229.0
FY18-19,Human Services,Expense,1010,Contract Services,2230.0
FY18-19,Human Services,Expense,1010,Contract Services,2230.0
FY18-19,Human Services,Expense,1010,Contract Services,2230.0
FY18-19,Transportation,Expense,2211,Allowances & Premiums,2233.0
FY18-19,Transportation,Expense,7760,Allowances & Premiums,2233.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,2238.0
