budget_year,department,fund_code,account_type,account_category,amount
FY14-15,Public Works,7760,Expense,,3180
FY14-15,Public Works,7760,Expense,,5434
FY14-15,Public Works,2231,Expense,,788
FY14-15,Public Works,4400,Expense,,6103
FY14-15,Public Works,4400,Expense,,1356
FY14-15,Public Works,4400,Expense,,13612
FY14-15,Public Works,1010,Expense,,9188
FY14-15,Public Works,1720,Expense,,16372
FY14-15,Public Works,2310,Expense,,16682
FY14-15,Public Works,4400,Expense,,999
FY14-15,Public Works,1720,Expense,,962
FY14-15,Public Works,1710,Expense,,1733
FY14-15,Public Works,4400,Expense,,1808
FY14-15,Parks & Recreation,1010,Expense,,310
FY14-15,Parks & Recreation,1010,Expense,,4297
FY14-15,Parks & Recreation,1820,Expense,,4569
FY14-15,Parks & Recreation,1820,Expense,,825
FY14-15,Parks & Recreation,1010,Expense,,488
FY14-15,Parks & Recreation,1820,Expense,,1237
FY14-15,Parks & Recreation,1010,Expense,,533
FY14-15,Parks & Recreation,1820,Expense,,3229
FY14-15,Parks & Recreation,1820,Expense,,520
FY14-15,Parks & Recreation,1820,Expense,,2025
FY14-15,Parks & Recreation,1820,Expense,,269
FY14-15,Parks & Recreation,1820,Expense,,2330
FY14-15,Parks & Recreation,1820,Expense,,5864
FY14-15,Parks & Recreation,1820,Expense,,1621
FY14-15,Parks & Recreation,1820,Expense,,342
FY14-15,Parks & Recreation,1010,Expense,,877
FY14-15,Parks & Recreation,1820,Expense,,4180
FY14-15,Parks & Recreation,1010,Expense,,669
FY14-15,Parks & Recreation,1820,Expense,,762
FY14-15,Parks & Recreation,1010,Expense,,906
FY14-15,Parks & Recreation,1010,Expense,,5449
FY14-15,Parks & Recreation,1010,Expense,,2551
FY14-15,Parks & Recreation,1010,Expense,,5269
FY14-15,Parks & Recreation,1820,Expense,,903
FY14-15,Parks & Recreation,1010,Expense,,415
FY14-15,Parks & Recreation,1010,Expense,,2608
FY14-15,Parks & Recreation,1820,Expense,,2979
FY14-15,Parks & Recreation,1010,Expense,,14716
FY14-15,Parks & Recreation,1010,Expense,,1832
FY14-15,Parks & Recreation,1820,Expense,,12484
FY14-15,Parks & Recreation,1010,Expense,,553
FY14-15,Parks & Recreation,1010,Expense,,1992
FY14-15,Parks & Recreation,1820,Expense,,1358
FY14-15,Parks & Recreation,1010,Expense,,1369
FY14-15,Parks & Recreation,1820,Expense,,5985
FY14-15,Parks & Recreation,1010,Expense,,788
FY14-15,Parks & Recreation,1010,Expense,,705
FY14-15,Parks & Recreation,1010,Expense,,400
FY14-15,Parks & Recreation,1820,Expense,,297
FY14-15,Parks & Recreation,1820,Expense,,4773
FY14-15,Parks & Recreation,1820,Expense,,717
FY14-15,Parks & Recreation,1820,Expense,,96
FY14-15,Parks & Recreation,1820,Expense,,13098
FY14-15,Parks & Recreation,1820,Expense,,191
FY14-15,Parks & Recreation,1010,Expense,,167
FY14-15,Parks & Recreation,1820,Expense,,3553
FY14-15,Parks & Recreation,1010,Expense,,618
FY14-15,Parks & Recreation,1820,Expense,,1642
FY14-15,Parks & Recreation,1010,Expense,,1953
FY14-15,Parks & Recreation,1820,Expense,,2355
FY14-15,Parks & Recreation,1820,Expense,,251
FY14-15,Parks & Recreation,1820,Expense,,433
FY14-15,Parks & Recreation,1820,Expense,,1745
FY14-15,Parks & Recreation,1820,Expense,,1348
FY14-15,Parks & Recreation,1010,Expense,,1356
FY14-15,Parks & Recreation,1010,Expense,,2217
FY14-15,Parks & Recreation,2310,Expense,,2011
FY14-15,Parks & Recreation,1010,Expense,,1259
FY14-15,Parks & Recreation,1820,Expense,,3717
FY14-15,Library,1010,Expense,,539
FY14-15,Library,2241,Expense,,4032
FY14-15,Library,1010,Expense,,1755
FY14-15,Library,2241,Expense,,5462
FY14-15,Library,2241,Expense,,990
FY14-15,Library,2241,Expense,,3356
FY14-15,Library,1010,Expense,,1549
FY14-15,Library,2241,Expense,,7773
FY14-15,Library,2148,Expense,,1638
FY14-15,Library,2241,Expense,,9033
FY14-15,Library,2241,Expense,,3163
FY14-15,Library,2241,Expense,,22
FY14-15,Library,2241,Expense,,4353
FY14-15,Library,1010,Expense,,1825
FY14-15,Library,2241,Expense,,3519
FY14-15,Library,2241,Expense,,1343
FY14-15,Library,2241,Expense,,3714
FY14-15,Library,2241,Expense,,2831
FY14-15,Library,1010,Expense,,535
FY14-15,Library,2241,Expense,,459
FY14-15,Library,2241,Expense,,3055
FY14-15,Library,2241,Expense,,3161
FY14-15,Library,2241,Expense,,1739
FY14-15,Library,2241,Expense,,2180
FY14-15,Library,1010,Expense,,1573
FY14-15,Library,2241,Expense,,4707
FY14-15,Library,1010,Expense,,435
FY14-15,Library,2241,Expense,,987
FY14-15,Library,1010,Expense,,1152
FY14-15,Library,2241,Expense,,1813
FY14-15,Library,2241,Expense,,4755
FY14-15,Library,2241,Expense,,498
FY14-15,Library,2241,Expense,,1713
FY14-15,Library,2163,Expense,,525
FY14-15,Library,2241,Expense,,459
FY14-15,Library,2241,Expense,,819
FY14-15,Human Services,2160,Expense,,1152
FY14-15,Human Services,2213,Expense,,2243
FY14-15,Human Services,1010,Expense,,563
FY14-15,Human Services,1010,Expense,,1920
FY14-15,Human Services,2114,Expense,,43016
FY14-15,Human Services,2128,Expense,,674
FY14-15,Human Services,2128,Expense,,1003
FY14-15,Human Services,2102,Expense,,6514
FY14-15,Planning & Building,2415,Expense,,1177
FY14-15,Planning & Building,2415,Expense,,1177
FY14-15,Economic & Workforce Development,5671,Expense,,323
FY14-15,Housing & Community Development,2108,Expense,,323
FY14-15,City Council,1010,Expense,,3691
FY14-15,City Council,1010,Expense,,1618
FY14-15,City Council,1010,Expense,,1648
FY14-15,City Council,1010,Expense,,3061
FY14-15,City Council,1010,Expense,,3061
FY14-15,City Council,1010,Expense,,3091
FY14-15,City Council,1010,Expense,,-1416
FY14-15,City Council,1010,Expense,,3061
FY14-15,City Council,1010,Expense,,3061
FY14-15,City Administrator,1610,Expense,,23423
FY14-15,City Attorney,1610,Expense,,-35475
FY14-15,Police Department,1010,Expense,,4405130
FY14-15,Police Department,1010,Expense,,400000
FY14-15,Police Department,2113,Expense,,1747610
FY14-15,Police Department,1010,Expense,,400000
FY14-15,Police Department,1010,Expense,,150000
FY14-15,Fire Department,2412,Expense,,86682
FY14-15,Fire Department,1010,Expense,,-3900000
FY14-15,Fire Department,2250,Expense,,-382
FY14-15,Fire Department,2123,Expense,,-4452
FY14-15,City Council,1010,Expense,,-8564
FY14-15,Fire Department,2124,Expense,,-9210
FY14-15,Fire Department,2250,Expense,,-6229
FY14-15,Human Services,1010,Expense,,-8078
FY14-15,Human Services,2251,Expense,,19657
FY14-15,Economic & Workforce Development,1610,Expense,,-83244
FY14-15,Economic & Workforce Development,1610,Expense,,-5209
FY14-15,Economic & Workforce Development,2195,Expense,,5280
FY14-15,Economic & Workforce Development,2195,Expense,,4320
FY14-15,Economic & Workforce Development,2195,Expense,,5760
FY14-15,Economic & Workforce Development,2195,Expense,,640
FY14-15,Housing & Community Development,1610,Expense,,-16831
FY14-15,Housing & Community Development,1610,Expense,,-27194
FY14-15,Housing & Community Development,1610,Expense,,-6268
FY14-15,Non-Departmental,1010,Expense,,238672
FY14-15,City Council,1010,Expense,,-9235
FY14-15,City Council,1010,Expense,,-8564
FY14-15,City Council,1010,Expense,,-8640
FY14-15,City Council,1010,Expense,,-8564
FY14-15,City Council,1010,Expense,,-8640
FY14-15,City Council,1010,Expense,,-8564
FY14-15,City Council,1010,Expense,,-8564
FY14-15,City Council,1010,Expense,,-8564
FY14-15,Mayor,1010,Expense,,-41868
FY14-15,City Administrator,1010,Expense,,59450
FY14-15,City Administrator,2251,Expense,,120652
FY14-15,City Attorney,1010,Expense,,-90724
FY14-15,City Auditor,1010,Expense,,-152109
FY14-15,Police Department,1010,Expense,,600000
FY14-15,Police Department,1010,Expense,,775000
FY14-15,Public Works,2230,Expense,,1000
FY14-15,Parks & Recreation,1010,Expense,,1360
FY14-15,Parks & Recreation,3200,Expense,,8872
FY14-15,Parks & Recreation,1010,Expense,,-3875
FY14-15,Parks & Recreation,2310,Expense,,420
FY14-15,Planning & Building,2415,Expense,,8652
FY14-15,Economic & Workforce Development,1010,Expense,,1800
FY14-15,Fire Department,1010,Expense,,-140
FY14-15,Public Works,2310,Expense,,53750
FY14-15,Parks & Recreation,1010,Expense,,2000
FY14-15,Parks & Recreation,1820,Expense,,54
FY14-15,Police Department,1010,Expense,,10000
FY14-15,Police Department,1010,Expense,,10175
FY14-15,Police Department,1010,Expense,,12267
FY14-15,Parks & Recreation,1010,Expense,,1670
FY14-15,Public Works,2310,Expense,,70580
FY14-15,City Council,1010,Expense,,3000
FY14-15,City Council,1010,Expense,,220
FY14-15,City Council,1010,Expense,,250
FY14-15,City Council,1010,Expense,,1540
FY14-15,City Council,1010,Expense,,1530
FY14-15,City Council,1010,Expense,,2740
FY14-15,City Council,1010,Expense,,2460
FY14-15,City Council,1010,Expense,,2240
FY14-15,City Council,1010,Expense,,2330
FY14-15,Mayor,1010,Expense,,8430
FY14-15,City Administrator,1010,Expense,,2970
FY14-15,City Administrator,1010,Expense,,4240
FY14-15,City Administrator,1610,Expense,,2153
FY14-15,City Administrator,1610,Expense,,68911
FY14-15,City Administrator,1010,Expense,,46000
FY14-15,City Administrator,1010,Expense,,2320
FY14-15,City Administrator,1010,Expense,,420
FY14-15,City Administrator,1010,Expense,,2000
FY14-15,City Administrator,1010,Expense,,3030
FY14-15,City Administrator,1010,Expense,,4530
FY14-15,City Administrator,1010,Expense,,1600
FY14-15,City Administrator,1010,Expense,,7950
FY14-15,City Clerk,1010,Expense,,4460
FY14-15,City Clerk,1010,Expense,,1420
FY14-15,City Clerk,1010,Expense,,2320
FY14-15,City Clerk,1010,Expense,,1830
FY14-15,City Attorney,1010,Expense,,114995
FY14-15,City Attorney,1010,Expense,,3000
FY14-15,City Attorney,1010,Expense,,4500
FY14-15,City Attorney,1010,Expense,,4310
FY14-15,Human Resources Management,7130,Expense,,2000
FY14-15,Human Resources Management,1010,Expense,,47390
FY14-15,Human Resources Management,1010,Expense,,2200
FY14-15,Human Resources Management,1150,Expense,,800
FY14-15,City Auditor,1010,Expense,,13240
FY14-15,Finance Department,1010,Expense,,2500
FY14-15,Finance Department,1010,Expense,,8000
FY14-15,Finance Department,1010,Expense,,21240
FY14-15,Finance Department,4500,Expense,,500
FY14-15,Finance Department,4550,Expense,,7588
FY14-15,Finance Department,1010,Expense,,4975
FY14-15,Finance Department,1010,Expense,,4080
FY14-15,Finance Department,1010,Expense,,2000
FY14-15,Finance Department,1700,Expense,,11000
FY14-15,Finance Department,1010,Expense,,3590
FY14-15,Finance Department,1700,Expense,,3500
FY14-15,Finance Department,1010,Expense,,6880
FY14-15,Finance Department,1010,Expense,,4000
FY14-15,Finance Department,1010,Expense,,10
FY14-15,Finance Department,7100,Expense,,3000
FY14-15,Finance Department,7120,Expense,,2000
FY14-15,Finance Department,1010,Expense,,4500
FY14-15,Finance Department,1010,Expense,,400
FY14-15,Police Department,1010,Expense,,18590
FY14-15,Police Department,1010,Expense,,35000
FY14-15,Police Department,1010,Expense,,4800
FY14-15,Police Department,1010,Expense,,500
FY14-15,Police Department,1010,Expense,,865
FY14-15,Police Department,1010,Expense,,5510
FY14-15,Police Department,1010,Expense,,2500
FY14-15,Police Department,1010,Expense,,40000
FY14-15,Police Department,1010,Expense,,9000
FY14-15,Police Department,1010,Expense,,11474
FY14-15,Police Department,1010,Expense,,2165
FY14-15,Police Department,1010,Expense,,28860
FY14-15,Police Department,1010,Expense,,8470
FY14-15,Police Department,1010,Expense,,18000
FY14-15,Police Department,1010,Expense,,12630
FY14-15,Police Department,1010,Expense,,4695
FY14-15,Police Department,1010,Expense,,4840
FY14-15,Police Department,1010,Expense,,5000
FY14-15,Police Department,1010,Expense,,6340
FY14-15,Police Department,1010,Expense,,16747
FY14-15,Police Department,1010,Expense,,16747
FY14-15,Police Department,1010,Expense,,22630
FY14-15,Police Department,1010,Expense,,2500
FY14-15,Police Department,1010,Expense,,16000
FY14-15,Police Department,1010,Expense,,21690
FY14-15,Police Department,1010,Expense,,11569
FY14-15,Fire Department,1010,Expense,,17870
FY14-15,Fire Department,1010,Expense,,1800
FY14-15,Fire Department,1010,Expense,,14370
FY14-15,Fire Department,2321,Expense,,22090
FY14-15,Fire Department,1720,Expense,,430
FY14-15,Fire Department,1740,Expense,,32400
FY14-15,Fire Department,1010,Expense,,12710
FY14-15,Fire Department,1010,Expense,,5980
FY14-15,Fire Department,1010,Expense,,8100
FY14-15,Fire Department,1010,Expense,,2620
FY14-15,Fire Department,1010,Expense,,20000
FY14-15,Fire Department,1010,Expense,,74580
FY14-15,Fire Department,1010,Expense,,20032
FY14-15,Fire Department,2250,Expense,,20003
FY14-15,Public Works,7760,Expense,,15000
FY14-15,Public Works,7760,Expense,,15000
FY14-15,Public Works,7760,Expense,,13680
FY14-15,Public Works,7760,Expense,,1000
FY14-15,Public Works,7760,Expense,,5510
FY14-15,Public Works,7760,Expense,,11160
FY14-15,Public Works,7760,Expense,,6590
FY14-15,Public Works,7760,Expense,,2310
FY14-15,Public Works,3100,Expense,,5000
FY14-15,Public Works,7760,Expense,,12410
FY14-15,Public Works,1720,Expense,,42000
FY14-15,Public Works,2211,Expense,,2000
FY14-15,Public Works,2415,Expense,,40000
FY14-15,Public Works,3100,Expense,,200000
FY14-15,Public Works,7760,Expense,,2790
FY14-15,Public Works,1750,Expense,,30000
FY14-15,Public Works,7760,Expense,,4660
FY14-15,Public Works,2230,Expense,,5660
FY14-15,Public Works,2231,Expense,,2700
FY14-15,Public Works,2416,Expense,,4120
FY14-15,Public Works,1010,Expense,,4600
FY14-15,Public Works,2230,Expense,,6000
FY14-15,Public Works,3100,Expense,,4000
FY14-15,Public Works,3100,Expense,,12920
FY14-15,Public Works,2230,Expense,,27560
FY14-15,Public Works,4100,Expense,,8000
FY14-15,Public Works,7760,Expense,,4810
FY14-15,Public Works,4400,Expense,,47550
FY14-15,Public Works,4400,Expense,,6510
FY14-15,Public Works,2310,Expense,,9476
FY14-15,Public Works,2310,Expense,,1750
FY14-15,Public Works,4400,Expense,,2500
FY14-15,Public Works,4400,Expense,,2500
FY14-15,Public Works,1720,Expense,,51810
FY14-15,Public Works,1710,Expense,,13725
FY14-15,Public Works,1710,Expense,,17175
FY14-15,Public Works,1710,Expense,,2385
FY14-15,Public Works,4400,Expense,,200
FY14-15,Information Technology,1010,Expense,,40
FY14-15,Information Technology,4300,Expense,,81320
FY14-15,Information Technology,1010,Expense,,6650
FY14-15,Information Technology,1010,Expense,,1860
FY14-15,Information Technology,4200,Expense,,2500
FY14-15,Information Technology,1010,Expense,,740
FY14-15,Information Technology,1010,Expense,,1120
FY14-15,Information Technology,1010,Expense,,1120
FY14-15,Parks & Recreation,1010,Expense,,7910
FY14-15,Fire Department,1010,Expense,,2500
FY14-15,Parks & Recreation,1010,Expense,,2500
FY14-15,Parks & Recreation,1010,Expense,,3500
FY14-15,Parks & Recreation,1010,Expense,,2500
FY14-15,Parks & Recreation,1010,Expense,,5500
FY14-15,Parks & Recreation,1820,Expense,,1567
FY14-15,Parks & Recreation,1010,Expense,,40
FY14-15,Parks & Recreation,1010,Expense,,5000
FY14-15,Parks & Recreation,1010,Expense,,115
FY14-15,Parks & Recreation,1010,Expense,,1185
FY14-15,Parks & Recreation,1820,Expense,,65
FY14-15,Parks & Recreation,1010,Expense,,2500
FY14-15,Parks & Recreation,1010,Expense,,300
FY14-15,Parks & Recreation,1820,Expense,,732
FY14-15,Parks & Recreation,1010,Expense,,1875
FY14-15,Parks & Recreation,1010,Expense,,1060
FY14-15,Parks & Recreation,1820,Expense,,100
FY14-15,Parks & Recreation,1010,Expense,,1626
FY14-15,Parks & Recreation,1010,Expense,,2500
FY14-15,Parks & Recreation,1820,Expense,,1250
FY14-15,Parks & Recreation,1010,Expense,,500
FY14-15,Information Technology,4300,Expense,,500
FY14-15,Parks & Recreation,1010,Expense,,500
FY14-15,Parks & Recreation,1820,Expense,,22000
FY14-15,Parks & Recreation,1010,Expense,,600
FY14-15,Parks & Recreation,1820,Expense,,1924
FY14-15,Parks & Recreation,1010,Expense,,40
FY14-15,Parks & Recreation,1010,Expense,,550
FY14-15,Parks & Recreation,1820,Expense,,556
FY14-15,Parks & Recreation,1010,Expense,,300
FY14-15,Parks & Recreation,1820,Expense,,2100
FY14-15,Parks & Recreation,1820,Expense,,3000
FY14-15,Parks & Recreation,1010,Expense,,2290
FY14-15,Parks & Recreation,1820,Expense,,232
FY14-15,Parks & Recreation,1010,Expense,,200
FY14-15,Parks & Recreation,1820,Expense,,192
FY14-15,Parks & Recreation,1010,Expense,,545
FY14-15,Parks & Recreation,1010,Expense,,350
FY14-15,Parks & Recreation,1820,Expense,,187
FY14-15,Parks & Recreation,1010,Expense,,200
FY14-15,Library,2241,Expense,,149400
FY14-15,Library,2241,Expense,,4100
FY14-15,City Administrator,1760,Expense,,1675
FY14-15,Human Services,2128,Expense,,1500
FY14-15,Human Services,1010,Expense,,1289
FY14-15,Human Services,2120,Expense,,666
FY14-15,Human Services,2120,Expense,,7111
FY14-15,Human Services,2160,Expense,,2620
FY14-15,Human Services,2213,Expense,,-3184
FY14-15,Human Services,1010,Expense,,12700
FY14-15,Human Services,1010,Expense,,3230
FY14-15,Human Services,1010,Expense,,9210
FY14-15,Human Services,1010,Expense,,12480
FY14-15,Human Services,1010,Expense,,12790
FY14-15,Human Services,1010,Expense,,-462
FY14-15,Human Services,2195,Expense,,4100
FY14-15,Human Services,1010,Expense,,1660
FY14-15,Human Services,1010,Expense,,1660
FY14-15,Human Services,1010,Expense,,22760
FY14-15,Human Services,1010,Expense,,3520
FY14-15,Human Services,1010,Expense,,2210
FY14-15,Human Services,2159,Expense,,535
FY14-15,Human Services,1010,Expense,,11300
FY14-15,Human Services,2128,Expense,,36030
FY14-15,Human Services,2128,Expense,,10000
FY14-15,Human Services,2102,Expense,,300
FY14-15,Human Services,1010,Expense,,1000
FY14-15,Human Services,1780,Expense,,6047
FY14-15,Human Services,1010,Expense,,10
FY14-15,Human Services,2251,Expense,,11093
FY14-15,Human Services,2128,Expense,,500
FY14-15,Human Services,2128,Expense,,1000
FY14-15,Human Services,1010,Expense,,2747
FY14-15,Human Services,2103,Expense,,-1536
FY14-15,Human Services,2103,Expense,,211
FY14-15,Human Services,2103,Expense,,1765
FY14-15,Human Services,2103,Expense,,6
FY14-15,Human Services,2103,Expense,,3294
FY14-15,Human Services,2108,Expense,,12000
FY14-15,Human Services,2160,Expense,,336
FY14-15,Planning & Building,2415,Expense,,2900
FY14-15,Planning & Building,2415,Expense,,13298
FY14-15,Planning & Building,2415,Expense,,5798
FY14-15,City Clerk,1010,Expense,,780
FY14-15,Planning & Building,2415,Expense,,11865
FY14-15,Economic & Workforce Development,1010,Expense,,670
FY14-15,Economic & Workforce Development,1770,Expense,,2500
FY14-15,Economic & Workforce Development,5671,Expense,,4000
FY14-15,Economic & Workforce Development,2195,Expense,,3600
FY14-15,Economic & Workforce Development,2195,Expense,,2700
FY14-15,Economic & Workforce Development,2195,Expense,,3300
FY14-15,Economic & Workforce Development,2195,Expense,,400
FY14-15,Economic & Workforce Development,1010,Expense,,2400
FY14-15,Economic & Workforce Development,1710,Expense,,2000
FY14-15,Economic & Workforce Development,1010,Expense,,5000
FY14-15,Housing & Community Development,2413,Expense,,13000
FY14-15,Housing & Community Development,2105,Expense,,10000
FY14-15,City Council,1010,Expense,,260
FY14-15,City Administrator,1610,Expense,,10000
FY14-15,City Administrator,1610,Expense,,25494
FY14-15,City Administrator,1010,Expense,,3900
FY14-15,City Administrator,1010,Expense,,1200
FY14-15,City Clerk,1010,Expense,,720
FY14-15,City Clerk,1010,Expense,,580
FY14-15,City Clerk,1010,Expense,,520
FY14-15,City Attorney,1010,Expense,,4310
FY14-15,City Attorney,1010,Expense,,11500
FY14-15,Human Resources Management,1010,Expense,,630
FY14-15,Human Resources Management,1010,Expense,,1600
FY14-15,Human Resources Management,1150,Expense,,500
FY14-15,Finance Department,1010,Expense,,500
FY14-15,Finance Department,4550,Expense,,600
FY14-15,Finance Department,1010,Expense,,1200
FY14-15,Finance Department,1010,Expense,,70
FY14-15,Finance Department,1010,Expense,,12800
FY14-15,Fire Department,1010,Expense,,10000
FY14-15,Fire Department,1010,Expense,,250
FY14-15,Fire Department,1010,Expense,,2190
FY14-15,Fire Department,1720,Expense,,1060
FY14-15,Fire Department,1740,Expense,,1500
FY14-15,Fire Department,1010,Expense,,2440
FY14-15,Fire Department,1010,Expense,,3600
FY14-15,Fire Department,1010,Expense,,1840
FY14-15,Fire Department,1010,Expense,,15000
FY14-15,Fire Department,2250,Expense,,16500
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,3000
FY14-15,Public Works,7760,Expense,,5750
FY14-15,Public Works,7760,Expense,,10540
FY14-15,Public Works,7760,Expense,,600
FY14-15,Public Works,2230,Expense,,11000
FY14-15,Public Works,3100,Expense,,230
FY14-15,Public Works,2230,Expense,,12710
FY14-15,Public Works,4400,Expense,,2700
FY14-15,Public Works,4400,Expense,,730
FY14-15,Information Technology,1010,Expense,,2520
FY14-15,Information Technology,4300,Expense,,500
FY14-15,Information Technology,1010,Expense,,2000
FY14-15,Information Technology,1010,Expense,,1820
FY14-15,Information Technology,1010,Expense,,1240
FY14-15,Information Technology,1010,Expense,,1580
FY14-15,Information Technology,1010,Expense,,4520
FY14-15,Information Technology,1010,Expense,,1370
FY14-15,Parks & Recreation,1010,Expense,,1320
FY14-15,Parks & Recreation,1820,Expense,,336
FY14-15,Parks & Recreation,1820,Expense,,909
FY14-15,Parks & Recreation,1820,Expense,,2500
FY14-15,Library,2241,Expense,,41010
FY14-15,Library,2241,Expense,,12290
FY14-15,Human Services,2213,Expense,,1670
FY14-15,Human Services,1010,Expense,,3740
FY14-15,Human Services,1010,Expense,,4160
FY14-15,Human Services,1010,Expense,,4220
FY14-15,Human Services,1010,Expense,,3960
FY14-15,Human Services,2195,Expense,,600
FY14-15,Human Services,1010,Expense,,2180
FY14-15,Human Services,1010,Expense,,2190
FY14-15,Human Services,1010,Expense,,2190
FY14-15,Human Services,1010,Expense,,1950
FY14-15,Human Services,1010,Expense,,2180
FY14-15,Human Services,2128,Expense,,1500
FY14-15,Human Services,2128,Expense,,500
FY14-15,Human Services,2103,Expense,,-11
FY14-15,Planning & Building,2415,Expense,,9000
FY14-15,Planning & Building,2415,Expense,,9000
FY14-15,Economic & Workforce Development,1770,Expense,,1000
FY14-15,Economic & Workforce Development,1710,Expense,,2000
FY14-15,City Council,1010,Expense,,2010
FY14-15,City Council,1010,Expense,,1020
FY14-15,City Administrator,1010,Expense,,294730
FY14-15,City Administrator,1010,Expense,,930
FY14-15,City Administrator,1010,Expense,,250
FY14-15,City Administrator,1010,Expense,,2430
FY14-15,City Administrator,1010,Expense,,1240
FY14-15,City Administrator,1010,Expense,,9290
FY14-15,City Clerk,1010,Expense,,1390
FY14-15,City Clerk,1010,Expense,,810
FY14-15,City Clerk,1010,Expense,,3690
FY14-15,City Clerk,1010,Expense,,2680
FY14-15,City Attorney,1010,Expense,,8440
FY14-15,City Attorney,1010,Expense,,17360
FY14-15,Human Resources Management,7130,Expense,,2000
FY14-15,Human Resources Management,1010,Expense,,2310
FY14-15,Human Resources Management,1010,Expense,,11850
FY14-15,Human Resources Management,1010,Expense,,2860
FY14-15,Human Resources Management,1150,Expense,,17880
FY14-15,City Auditor,1010,Expense,,600
FY14-15,Finance Department,1010,Expense,,2500
FY14-15,Finance Department,1010,Expense,,5000
FY14-15,Finance Department,4550,Expense,,13631
FY14-15,Finance Department,1010,Expense,,10800
FY14-15,Finance Department,1010,Expense,,390
FY14-15,Finance Department,1010,Expense,,34024
FY14-15,Finance Department,1010,Expense,,22758
FY14-15,Finance Department,1010,Expense,,6980
FY14-15,Finance Department,1010,Expense,,2000
FY14-15,Finance Department,7100,Expense,,2000
FY14-15,Finance Department,7120,Expense,,1000
FY14-15,Finance Department,1010,Expense,,36220
FY14-15,Finance Department,1010,Expense,,400
FY14-15,Police Department,1010,Expense,,21105
FY14-15,Police Department,1010,Expense,,1000
FY14-15,Fire Department,1010,Expense,,20
FY14-15,Fire Department,1010,Expense,,9600
FY14-15,Fire Department,1010,Expense,,1500
FY14-15,Fire Department,1720,Expense,,500
FY14-15,Fire Department,1740,Expense,,2140
FY14-15,Fire Department,1010,Expense,,1510
FY14-15,Fire Department,1010,Expense,,1920
FY14-15,Fire Department,1010,Expense,,5000
FY14-15,Fire Department,1010,Expense,,4000
FY14-15,Fire Department,2250,Expense,,26276
FY14-15,Public Works,7760,Expense,,17000
FY14-15,Public Works,7760,Expense,,2000
FY14-15,Public Works,7760,Expense,,9470
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,322000
FY14-15,Public Works,7760,Expense,,110
FY14-15,Public Works,7760,Expense,,2910
FY14-15,Public Works,7760,Expense,,50
FY14-15,Public Works,7760,Expense,,5440
FY14-15,Public Works,7760,Expense,,2060
FY14-15,Public Works,2230,Expense,,1390
FY14-15,Public Works,1010,Expense,,600
FY14-15,Public Works,3100,Expense,,6000
FY14-15,Public Works,3100,Expense,,8000
FY14-15,Public Works,2230,Expense,,23020
FY14-15,Public Works,4400,Expense,,17520
FY14-15,Information Technology,1010,Expense,,5200
FY14-15,Information Technology,4300,Expense,,1500
FY14-15,Information Technology,1010,Expense,,1500
FY14-15,Information Technology,1010,Expense,,2700
FY14-15,Information Technology,4200,Expense,,1525
FY14-15,Information Technology,1010,Expense,,5000
FY14-15,Information Technology,1010,Expense,,1800
FY14-15,Information Technology,1010,Expense,,1400
FY14-15,Parks & Recreation,1010,Expense,,14520
FY14-15,Parks & Recreation,1010,Expense,,1400
FY14-15,Parks & Recreation,1820,Expense,,10500
FY14-15,Library,2241,Expense,,28910
FY14-15,Library,2241,Expense,,149900
FY14-15,Library,2241,Expense,,5000
FY14-15,Library,2241,Expense,,7170
FY14-15,City Administrator,1760,Expense,,278
FY14-15,City Administrator,1760,Expense,,4725
FY14-15,Human Services,2160,Expense,,1460
FY14-15,Human Services,2213,Expense,,3000
FY14-15,Human Services,1010,Expense,,4120
FY14-15,Human Services,1010,Expense,,650
FY14-15,Human Services,2195,Expense,,700
FY14-15,Planning & Building,2415,Expense,,23442
FY14-15,Planning & Building,2415,Expense,,4000
FY14-15,Planning & Building,2415,Expense,,4000
FY14-15,Public Works,2230,Expense,,10470
FY14-15,Planning & Building,2415,Expense,,9243
FY14-15,Planning & Building,2415,Expense,,6000
FY14-15,Housing & Community Development,2413,Expense,,10000
FY14-15,Non-Departmental,5510,Expense,,2000000
FY14-15,City Administrator,1010,Expense,,100
FY14-15,City Attorney,1100,Expense,,95697
FY14-15,Finance Department,1010,Expense,,500
FY14-15,Police Department,1010,Expense,,5510
FY14-15,Police Department,1010,Expense,,300
FY14-15,Police Department,1010,Expense,,100
FY14-15,Fire Department,1010,Expense,,100
FY14-15,Fire Department,1010,Expense,,150
FY14-15,Fire Department,1010,Expense,,5000
FY14-15,Fire Department,1010,Expense,,1000
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,5400
FY14-15,Public Works,2231,Expense,,2900
FY14-15,Public Works,2310,Expense,,950
FY14-15,Public Works,2230,Expense,,82310
FY14-15,Public Works,2416,Expense,,19440
FY14-15,Public Works,3100,Expense,,57830
FY14-15,Public Works,4100,Expense,,16390
FY14-15,Public Works,7760,Expense,,100
FY14-15,Public Works,4400,Expense,,46200
FY14-15,Public Works,4400,Expense,,63900
FY14-15,Public Works,4400,Expense,,38850
FY14-15,Public Works,4400,Expense,,5050
