FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,Agency,Agency Name,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Character Class,Class Description,Account Description,Operating or Non,FY2016 Budget
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,53040019,53,Materials and Supplies,NONTARGET REPAIR PARTS        ,Operating,1239
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,53100001,53,Materials and Supplies,EDUCATIONAL & TRAINING        ,Operating,29193
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-245
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,11616
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,253
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,2505
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,674
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200842,POLICE 911 COMMUNICATIONS,42008,Police Public Safety Support,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,11537
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-4568
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,215933
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,752
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,70145
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,12535
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,20891
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,51510035,51,Personnel Services,WAGE ADJUSTMENT-SALARY REIMB  ,Operating,149879
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,7798
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,Operating,64885
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-728
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,34391
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,158
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,12526
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,1997
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,11048
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,51510035,51,Personnel Services,WAGE ADJUSTMENT-SALARY REIMB  ,Operating,69659
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200845,POLICE INMATE PROCESSING,42008,Police Public Safety Support,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,1636
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-1068
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,50474
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51010007,51,Personnel Services,OVERTIME WAGES                ,Operating,207
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,12526
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,2930
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,1674
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,51510035,51,Personnel Services,WAGE ADJUSTMENT-SALARY REIMB  ,Operating,13755
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,2220
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,52280023,52,Professional Services,CHARGEBACK FUEL CONTINGENCY   ,Operating,606
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,52340013,52,Professional Services,NONTARGET REPAIR LABOR        ,Operating,310
020,POLICE                        ,0100,POLICE SALES TAX-RSTR         ,420,Police,4200847,POLICE PERMIT SERVICES,42008,Police Public Safety Support,53040019,53,Materials and Supplies,NONTARGET REPAIR PARTS        ,Operating,516
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,52044002,52,Professional Services,NON-CAPITAL A&E               ,Non-operating,88926
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,52044025,52,Professional Services,NON-CAPITAL ADMIN COST        ,Non-operating,45384
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,52340019,52,Professional Services,BUILDING MAINTENANCE          ,Non-operating,397886
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,Non-operating,12033
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,53010016,53,Materials and Supplies,NON-CAPITAL FURNITURE & FIXTUR,Non-operating,2729861
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,Non-operating,337160
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,54040001,54,Capital Purchase,ARCHITECT & ENGINEERING       ,Non-operating,28000
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,54040004,54,Capital Purchase,TESTING                       ,Non-operating,12756
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,54040007,54,Capital Purchase,CONSTRUCTION IN PROGRESS      ,Non-operating,1921031
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,54040025,54,Capital Purchase,ADMIN PAYMENTS TO PUB WORKS   ,Non-operating,4310
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,54070001,54,Capital Purchase,BUILDING                      ,Non-operating,83920
020,POLICE                        ,0101,POLICE CAPITAL-RSTR           ,420,Police,4205500,POLICE SALES TAX CAPITAL,42055,Police Sales Tax Capital,54164010,54,Capital Purchase,EQUIPMENT                     ,Non-operating,1973958
021,DEBT SERVICE                  ,0250,DEBT SERVICE-RSTR             ,980,Non Departmental,9804500,DEBT SERVICE GO BONDS,98045,Debt Service GO Bonds,55010046,55,Debt Service,BOND ISSUE COSTS              ,Non-operating,1000000
021,DEBT SERVICE                  ,0250,DEBT SERVICE-RSTR             ,980,Non Departmental,9804500,DEBT SERVICE GO BONDS,98045,Debt Service GO Bonds,55040001,55,Debt Service,DEBT PRINCIPAL                ,Non-operating,53340000
021,DEBT SERVICE                  ,0250,DEBT SERVICE-RSTR             ,980,Non Departmental,9804500,DEBT SERVICE GO BONDS,98045,Debt Service GO Bonds,55040005,55,Debt Service,DEBT SERVICE RESERVE          ,Non-operating,26180324.64
021,DEBT SERVICE                  ,0250,DEBT SERVICE-RSTR             ,980,Non Departmental,9804500,DEBT SERVICE GO BONDS,98045,Debt Service GO Bonds,55070001,55,Debt Service,INTEREST      -GO             ,Non-operating,28059712
021,DEBT SERVICE                  ,0250,DEBT SERVICE-RSTR             ,980,Non Departmental,9804600,REDEMPTION OF JUDGEMENTS,98046,Judgments,55040007,55,Debt Service,DS - JUDGEMENT PRI            ,Non-operating,3337169.4
021,DEBT SERVICE                  ,0250,DEBT SERVICE-RSTR             ,980,Non Departmental,9804601,INTEREST ON JUDGEMENTS,98046,Judgments,55070010,55,Debt Service,DS - JUDGEMENT INT            ,Non-operating,209914.84
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Non-operating,40000
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200621,POLICE PATROL,42006,Police Operational,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Non-operating,40000
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Non-operating,105000
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Non-operating,5000
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340019,52,Professional Services,BUILDING MAINTENANCE          ,Non-operating,10000
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Non-operating,116147
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Non-operating,339638
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,Non-operating,50000
022,ASSET FORFEITURE              ,0120,FED ASSET FORF-RSTR           ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Non-operating,40000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51010004,51,Personnel Services,PART TIME & TEMPORARY WAGES   ,Non-operating,20000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,51040001,51,Personnel Services,EMPLOYER'S FICA EXPENSE       ,Non-operating,1530
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Non-operating,10000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Non-operating,10000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200101,POLICE EXEC LEADERSHIP,42001,Police Chiefs Office,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,Non-operating,15000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,51010004,51,Personnel Services,PART TIME & TEMPORARY WAGES   ,Non-operating,60000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200105,POLICE HUMAN RESOURCES,42001,Police Chiefs Office,51040001,51,Personnel Services,EMPLOYER'S FICA EXPENSE       ,Non-operating,13470
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200110,POLICE BUSINESS SERVICES,42001,Police Chiefs Office,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Non-operating,684
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200621,POLICE PATROL,42006,Police Operational,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Non-operating,10000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200621,POLICE PATROL,42006,Police Operational,52370002,52,Professional Services,EMPLOYEE TRAVEL REIMBURSEMENT ,Non-operating,10000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200621,POLICE PATROL,42006,Police Operational,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Non-operating,30000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200621,POLICE PATROL,42006,Police Operational,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,Non-operating,1317
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200621,POLICE PATROL,42006,Police Operational,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Non-operating,175000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52070007,52,Professional Services,NATURAL GAS                   ,Non-operating,2182
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52070010,52,Professional Services,TELEPHONE                     ,Non-operating,218
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200625,POLICE YOUTH SERVICES,42006,Police Operational,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Non-operating,331
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,51010004,51,Personnel Services,PART TIME & TEMPORARY WAGES   ,Non-operating,35000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Non-operating,10000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,52010037,52,Professional Services,VENDOR CONTRACT               ,Non-operating,1750
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,Non-operating,76820
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200731,POLICE INVESTIGATIONS,42007,Police Investigations,53010008,53,Materials and Supplies,SOFTWARE LICENSING TO MFA     ,Non-operating,10000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200732,POLICE INVESTIGATIONS SUPPORT,42007,Police Investigations,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,Non-operating,527
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Non-operating,84015
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52010037,52,Professional Services,VENDOR CONTRACT               ,Non-operating,6097
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52040004,52,Professional Services,PROFESSIONAL SVC-MEDICAL      ,Non-operating,20000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52049001,52,Professional Services,EMPLOYEE TRAINING             ,Non-operating,40000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340016,52,Professional Services,MACHINERY AND EQUIPMENT MTCE  ,Non-operating,102334
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52340034,52,Professional Services,OTHER REPAIRS AND MAINTENANCE ,Non-operating,60000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52370002,52,Professional Services,EMPLOYEE TRAVEL REIMBURSEMENT ,Non-operating,31349
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52400007,52,Professional Services,OTHER EQUIPMENT RENTAL        ,Non-operating,3000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52890001,52,Professional Services,OTHER SERVICES AND CHARGES    ,Non-operating,89419
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53010007,53,Materials and Supplies,COMPUTER SUPPLIES             ,Non-operating,1798
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040007,53,Materials and Supplies,FUEL                          ,Non-operating,186052
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040013,53,Materials and Supplies,REPAIR & MAINTENANCE PARTS    ,Non-operating,202220
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Non-operating,94833
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53190004,53,Materials and Supplies,ANIMAL-FOOD                   ,Non-operating,40000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53890022,53,Materials and Supplies,OTHER SUPPLIES                ,Non-operating,184954
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,54165004,54,Capital Purchase,VEHICLES                      ,Non-operating,200000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,59010094,59,Transfers,TRANSFER TO MFA-INVESTGATING  ,Non-operating,100000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Non-operating,10000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200841,POLICE TRAINING,42008,Police Public Safety Support,52890002,52,Professional Services,SHIPPING / FREIGHT            ,Non-operating,2000
022,ASSET FORFEITURE              ,0121,STATE ASSET FORF-RSTR         ,420,Police,4200843,POLICE RECORDS MANAGEMENT,42008,Police Public Safety Support,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Non-operating,22000
022,ASSET FORFEITURE              ,0122,ASSET FORF DEPT OF TREAS-RSTR ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,52000004,52,Professional Services,BUDGET-CONTINGENCY            ,Operating,49277
022,ASSET FORFEITURE              ,0122,ASSET FORF DEPT OF TREAS-RSTR ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Operating,3000
022,ASSET FORFEITURE              ,0122,ASSET FORF DEPT OF TREAS-RSTR ,420,Police,4200733,POLICE SPECIAL INVESTIGATIONS,42007,Police Investigations,53160004,53,Materials and Supplies,UNIFORMS & EQUIPMENT          ,Operating,26466
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51000004,51,Personnel Services,BUDGET-VACANCY DISCOUNT       ,Operating,-18444
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51000013,51,Personnel Services,BUDGET-SALARY RESERVE         ,Operating,466
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51010001,51,Personnel Services,SALARIES AND WAGES            ,Operating,1040972
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51010019,51,Personnel Services,EMPLOYEE INCENTIVE            ,Operating,20632
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51010022,51,Personnel Services,SALARY ADJUSTMENTS            ,Operating,-1359
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51070001,51,Personnel Services,HEALTH AND WELFARE INSURANCE  ,Operating,143880
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51070004,51,Personnel Services,RETIREMENT PENSION CONTRIB    ,Operating,134123
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51130001,51,Personnel Services,UNIFORM ALLOWANCE             ,Operating,14737
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,51510035,51,Personnel Services,WAGE ADJUSTMENT-SALARY REIMB  ,Operating,428313
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52010028,52,Professional Services,MISCELLANEOUS SRVCS CONTRACTS ,Operating,150000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52040046,52,Professional Services,PROFESSIONAL SERVICES-OTHER   ,Operating,20000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52049001,52,Professional Services,EMPLOYEE TRAINING             ,Operating,10000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52049002,52,Professional Services,EMPLOYEE TUITION REIMBURSEMENT,Operating,4000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,52280007,52,Professional Services,CHARGEBACK-RISK MANAGEMENT    ,Operating,561344
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,53010013,53,Materials and Supplies,NON-CAPITAL OFFICE MACHINES   ,Operating,50000
030,FIRE                          ,0150,FIRE SALES TAX-RSTR           ,450,Fire,4500101,FIRE EXECUTIVE LEADERSHIP,45001,Fire Administration,53040031,53,Materials and Supplies,OTHER EQUIPMENT               ,Operating,70000
